Study Name	Tungsten_Kyocera
Sample Name	2024-02-05
Run Name	spot03
Operator	Angus+Samantha
Date	2/5/2024
Time	16:26
Sign	POS
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	19
dt	50.000001E-12
time stamp (ms)	4:45:56 PM
	
Time	Amplitude
0.000000E+0	-1.300125E-3
5.000000E-11	-1.269292E-3
1.000000E-10	-1.245311E-3
1.500000E-10	-1.223043E-3
2.000000E-10	-1.195636E-3
2.500000E-10	-1.178506E-3
3.000000E-10	-1.188784E-3
3.500000E-10	-1.221330E-3
4.000000E-10	-1.271005E-3
4.500000E-10	-1.337810E-3
5.000000E-10	-1.413180E-3
5.500000E-10	-1.478272E-3
6.000000E-10	-1.531374E-3
6.500000E-10	-1.575910E-3
7.000000E-10	-1.599892E-3
7.500000E-10	-1.591327E-3
8.000000E-10	-1.567346E-3
8.500000E-10	-1.534800E-3
9.000000E-10	-1.485124E-3
9.500000E-10	-1.418319E-3
1.000000E-9	-1.353227E-3
1.050000E-9	-1.286422E-3
1.100000E-9	-1.219617E-3
1.150000E-9	-1.173367E-3
1.200000E-9	-1.151099E-3
1.250000E-9	-1.139108E-3
1.300000E-9	-1.144247E-3
1.350000E-9	-1.171654E-3
1.400000E-9	-1.190497E-3
1.450000E-9	-1.192210E-3
1.500000E-9	-1.188784E-3
1.550000E-9	-1.169941E-3
1.600000E-9	-1.130543E-3
1.650000E-9	-1.089433E-3
1.700000E-9	-1.058600E-3
1.750000E-9	-1.031192E-3
1.800000E-9	-1.012350E-3
1.850000E-9	-1.008924E-3
1.900000E-9	-1.008924E-3
1.950000E-9	-1.017489E-3
2.000000E-9	-1.043183E-3
2.050000E-9	-1.086007E-3
2.100000E-9	-1.137395E-3
2.150000E-9	-1.183645E-3
2.200000E-9	-1.214478E-3
2.250000E-9	-1.226469E-3
2.300000E-9	-1.226469E-3
2.350000E-9	-1.211052E-3
2.400000E-9	-1.175080E-3
