Study Name	Tungsten_Kyocera
Sample Name	2024-02-05
Run Name	spot03
Operator	Angus+Samantha
Date	2/5/2024
Time	16:26
Sign	POS
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	176
dt	50.000001E-12
time stamp (ms)	7:28:56 PM
	
Time	Amplitude
0.000000E+0	1.003792E-3
5.000000E-11	1.015783E-3
1.000000E-10	1.008931E-3
1.500000E-10	9.729592E-4
2.000000E-10	9.284225E-4
2.500000E-10	8.958765E-4
3.000000E-10	8.736081E-4
3.500000E-10	8.616175E-4
4.000000E-10	8.770340E-4
4.500000E-10	9.164319E-4
5.000000E-10	9.746722E-4
5.500000E-10	1.065459E-3
6.000000E-10	1.193930E-3
6.500000E-10	1.327540E-3
7.000000E-10	1.444020E-3
7.500000E-10	1.550223E-3
8.000000E-10	1.644436E-3
8.500000E-10	1.700963E-3
9.000000E-10	1.718093E-3
9.500000E-10	1.704389E-3
1.000000E-9	1.661565E-3
1.050000E-9	1.589621E-3
1.100000E-9	1.493696E-3
1.150000E-9	1.387493E-3
1.200000E-9	1.284716E-3
1.250000E-9	1.192217E-3
1.300000E-9	1.101430E-3
1.350000E-9	1.020922E-3
1.400000E-9	9.609686E-4
1.450000E-9	9.112930E-4
1.500000E-9	8.427750E-4
1.550000E-9	7.656923E-4
1.600000E-9	6.971743E-4
1.650000E-9	6.406469E-4
1.700000E-9	6.012491E-4
1.750000E-9	5.909714E-4
1.800000E-9	6.046750E-4
1.850000E-9	6.252304E-4
1.900000E-9	6.543505E-4
1.950000E-9	7.125908E-4
2.000000E-9	7.930995E-4
2.050000E-9	8.667563E-4
2.100000E-9	9.181448E-4
2.150000E-9	9.626815E-4
2.200000E-9	1.010644E-3
2.250000E-9	1.060320E-3
2.300000E-9	1.099718E-3
2.350000E-9	1.133977E-3
2.400000E-9	1.168236E-3
2.450000E-9	1.217911E-3
2.500000E-9	1.276151E-3
2.550000E-9	1.339531E-3
