Study Name	Tungsten_Kyocera
Sample Name	2024-02-05
Run Name	spot03
Operator	Angus+Samantha
Date	2/5/2024
Time	16:26
Sign	FIX
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	245
dt	50.000001E-12
time stamp (ms)	8:40:39 PM
	
Time	Amplitude
0.000000E+0	-6.697574E-4
5.000000E-11	-7.468400E-4
1.000000E-10	-7.759601E-4
1.500000E-10	-7.605437E-4
2.000000E-10	-7.005905E-4
2.500000E-10	-5.926749E-4
3.000000E-10	-4.659167E-4
3.500000E-10	-3.545751E-4
4.000000E-10	-2.689276E-4
4.500000E-10	-1.764283E-4
5.000000E-10	-8.906785E-5
5.500000E-10	-2.911457E-5
6.000000E-10	-5.133182E-6
6.500000E-10	-6.846042E-6
7.000000E-10	-2.568843E-5
7.500000E-10	-2.397547E-5
8.000000E-10	1.028348E-5
8.500000E-10	5.310714E-5
9.000000E-10	1.096343E-4
9.500000E-10	2.004205E-4
1.000000E-9	3.100490E-4
1.050000E-9	3.751410E-4
1.100000E-9	4.282424E-4
1.150000E-9	5.053251E-4
1.200000E-9	6.012502E-4
1.250000E-9	6.800459E-4
1.300000E-9	7.417121E-4
1.350000E-9	7.759711E-4
1.400000E-9	7.742582E-4
1.450000E-9	7.605546E-4
1.500000E-9	7.468509E-4
1.550000E-9	7.417120E-4
1.600000E-9	7.485636E-4
1.650000E-9	7.468505E-4
1.700000E-9	7.314338E-4
1.750000E-9	7.108782E-4
1.800000E-9	6.886097E-4
1.850000E-9	6.440730E-4
1.900000E-9	5.704163E-4
1.950000E-9	4.830561E-4
2.000000E-9	4.076864E-4
2.050000E-9	3.545852E-4
2.100000E-9	3.203265E-4
2.150000E-9	2.586606E-4
2.200000E-9	1.952818E-4
2.250000E-9	1.987080E-4
2.300000E-9	2.569484E-4
2.350000E-9	3.203276E-4
2.400000E-9	4.231045E-4
2.450000E-9	5.824086E-4
2.500000E-9	7.331479E-4
