Study Name	Tungsten_Kyocera
Sample Name	2024-02-05
Run Name	spot03
Operator	Angus+Samantha
Date	2/5/2024
Time	16:26
Sign	NEG
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	178
dt	50.000001E-12
time stamp (ms)	7:31:01 PM
	
Time	Amplitude
0.000000E+0	-8.187923E-4
5.000000E-11	-7.982369E-4
1.000000E-10	-7.811075E-4
1.500000E-10	-7.605522E-4
2.000000E-10	-7.297191E-4
2.500000E-10	-7.023120E-4
3.000000E-10	-6.783308E-4
3.500000E-10	-6.577754E-4
4.000000E-10	-6.200907E-4
4.500000E-10	-5.687023E-4
5.000000E-10	-5.378693E-4
5.500000E-10	-5.412952E-4
6.000000E-10	-5.378693E-4
6.500000E-10	-5.138881E-4
7.000000E-10	-5.104622E-4
7.500000E-10	-5.275916E-4
8.000000E-10	-5.344434E-4
8.500000E-10	-5.310175E-4
9.000000E-10	-5.275916E-4
9.500000E-10	-4.967586E-4
1.000000E-9	-4.419444E-4
1.050000E-9	-3.837042E-4
1.100000E-9	-3.460194E-4
1.150000E-9	-3.014829E-4
1.200000E-9	-2.363910E-4
1.250000E-9	-1.644473E-4
1.300000E-9	-1.370402E-4
1.350000E-9	-1.404660E-4
1.400000E-9	-1.438919E-4
1.450000E-9	-1.610214E-4
1.500000E-9	-2.398169E-4
1.550000E-9	-3.494453E-4
1.600000E-9	-4.590738E-4
1.650000E-9	-5.789800E-4
1.700000E-9	-7.091638E-4
1.750000E-9	-8.085146E-4
1.800000E-9	-8.736065E-4
1.850000E-9	-9.078654E-4
1.900000E-9	-9.078654E-4
1.950000E-9	-8.770324E-4
2.000000E-9	-8.153664E-4
2.050000E-9	-7.125897E-4
2.100000E-9	-5.858318E-4
2.150000E-9	-4.590738E-4
2.200000E-9	-3.494453E-4
2.250000E-9	-2.603722E-4
2.300000E-9	-2.295392E-4
2.350000E-9	-2.432427E-4
2.400000E-9	-2.740758E-4
