Study Name	Tungsten_Kyocera
Sample Name	2024-02-05
Run Name	spot01
Operator	Angus+Samantha
Date	2/5/2024
Time	16:11
Sign	NEG
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	4:12:26 PM
	
Time	Amplitude
0.000000E+0	-5.012081E-3
5.000000E-11	-5.070321E-3
1.000000E-10	-5.140552E-3
1.500000E-10	-5.224486E-3
2.000000E-10	-5.299856E-3
2.500000E-10	-5.370087E-3
3.000000E-10	-5.436892E-3
3.500000E-10	-5.476290E-3
4.000000E-10	-5.483142E-3
4.500000E-10	-5.476290E-3
5.000000E-10	-5.442031E-3
5.500000E-10	-5.370087E-3
6.000000E-10	-5.303282E-3
6.500000E-10	-5.245042E-3
7.000000E-10	-5.173098E-3
7.500000E-10	-5.108006E-3
8.000000E-10	-5.075460E-3
8.500000E-10	-5.030923E-3
9.000000E-10	-4.955553E-3
9.500000E-10	-4.890461E-3
1.000000E-9	-4.844211E-3
1.050000E-9	-4.796249E-3
1.100000E-9	-4.758564E-3
1.150000E-9	-4.729444E-3
1.200000E-9	-4.700324E-3
1.250000E-9	-4.695185E-3
1.300000E-9	-4.727731E-3
1.350000E-9	-4.772268E-3
1.400000E-9	-4.813378E-3
1.450000E-9	-4.864767E-3
1.500000E-9	-4.907591E-3
1.550000E-9	-4.931572E-3
1.600000E-9	-4.943563E-3
1.650000E-9	-4.933285E-3
1.700000E-9	-4.876757E-3
1.750000E-9	-4.799675E-3
1.800000E-9	-4.726018E-3
1.850000E-9	-4.652361E-3
1.900000E-9	-4.570139E-3
1.950000E-9	-4.506760E-3
2.000000E-9	-4.484492E-3
2.050000E-9	-4.494770E-3
2.100000E-9	-4.532455E-3
2.150000E-9	-4.597547E-3
2.200000E-9	-4.695185E-3
2.250000E-9	-4.815091E-3
2.300000E-9	-4.929859E-3
2.350000E-9	-5.032636E-3
2.400000E-9	-5.121709E-3
2.450000E-9	-5.185089E-3
2.500000E-9	-5.215922E-3
2.550000E-9	-5.219348E-3
2.600000E-9	-5.214209E-3
2.650000E-9	-5.203931E-3
2.700000E-9	-5.186801E-3
2.750000E-9	-5.145691E-3
2.800000E-9	-5.075460E-3
2.850000E-9	-5.001803E-3
2.900000E-9	-4.934998E-3
2.950000E-9	-4.857915E-3
3.000000E-9	-4.784258E-3
3.050000E-9	-4.734583E-3
3.100000E-9	-4.720879E-3
3.150000E-9	-4.753425E-3
3.200000E-9	-4.837360E-3
3.250000E-9	-4.946988E-3
3.300000E-9	-5.044627E-3
3.350000E-9	-5.130274E-3
3.400000E-9	-5.233051E-3
3.450000E-9	-5.335828E-3
3.500000E-9	-5.419763E-3
3.550000E-9	-5.491707E-3
3.600000E-9	-5.556799E-3
3.650000E-9	-5.580780E-3
3.700000E-9	-5.539669E-3
3.750000E-9	-5.442031E-3
3.800000E-9	-5.332402E-3
3.850000E-9	-5.236477E-3
3.900000E-9	-5.128561E-3
3.950000E-9	-5.015506E-3
4.000000E-9	-4.946988E-3
4.050000E-9	-4.926433E-3
4.100000E-9	-4.902452E-3
4.150000E-9	-4.878470E-3
4.200000E-9	-4.888748E-3
4.250000E-9	-4.899026E-3
4.300000E-9	-4.887035E-3
4.350000E-9	-4.892174E-3
4.400000E-9	-4.902452E-3
4.450000E-9	-4.868193E-3
4.500000E-9	-4.835647E-3
4.550000E-9	-4.851063E-3
4.600000E-9	-4.869906E-3
4.650000E-9	-4.887035E-3
4.700000E-9	-4.955553E-3
4.750000E-9	-5.053191E-3
4.800000E-9	-5.135413E-3
4.850000E-9	-5.219348E-3
4.900000E-9	-5.299856E-3
4.950000E-9	-5.349532E-3
5.000000E-9	-5.399207E-3
5.050000E-9	-5.471151E-3
5.100000E-9	-5.505410E-3
5.150000E-9	-5.467725E-3
5.200000E-9	-5.404346E-3
5.250000E-9	-5.342680E-3
5.300000E-9	-5.253607E-3
5.350000E-9	-5.145691E-3
5.400000E-9	-5.048052E-3
5.450000E-9	-4.977822E-3
5.500000E-9	-4.934998E-3
5.550000E-9	-4.907591E-3
5.600000E-9	-4.881896E-3
5.650000E-9	-4.873332E-3
5.700000E-9	-4.890461E-3
5.750000E-9	-4.902452E-3
5.800000E-9	-4.917868E-3
5.850000E-9	-4.965831E-3
5.900000E-9	-5.022358E-3
5.950000E-9	-5.053191E-3
6.000000E-9	-5.068608E-3
6.050000E-9	-5.084024E-3
6.100000E-9	-5.073747E-3
6.150000E-9	-5.024071E-3
6.200000E-9	-4.972683E-3
6.250000E-9	-4.940137E-3
6.300000E-9	-4.905878E-3
6.350000E-9	-4.851063E-3
6.400000E-9	-4.763703E-3
6.450000E-9	-4.659213E-3
6.500000E-9	-4.558149E-3
6.550000E-9	-4.469075E-3
6.600000E-9	-4.402270E-3
6.650000E-9	-4.369724E-3
6.700000E-9	-4.356021E-3
6.750000E-9	-4.356021E-3
6.800000E-9	-4.383428E-3
6.850000E-9	-4.439955E-3
6.900000E-9	-4.523890E-3
6.950000E-9	-4.638657E-3
7.000000E-9	-4.760277E-3
7.050000E-9	-4.859628E-3
7.100000E-9	-4.945275E-3
7.150000E-9	-5.027497E-3
7.200000E-9	-5.090876E-3
7.250000E-9	-5.121709E-3
7.300000E-9	-5.150829E-3
7.350000E-9	-5.159394E-3
7.400000E-9	-5.114858E-3
7.450000E-9	-5.044627E-3
7.500000E-9	-4.981247E-3
7.550000E-9	-4.911016E-3
7.600000E-9	-4.844211E-3
7.650000E-9	-4.823656E-3
7.700000E-9	-4.828795E-3
