Study Name	Tungsten_Kyocera
Sample Name	2024-02-05
Run Name	spot00
Operator	Angus+Samantha
Date	2/5/2024
Time	15:26
Sign	POS
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	8
dt	50.000001E-12
time stamp (ms)	3:34:50 PM
	
Time	Amplitude
0.000000E+0	-3.136408E-3
5.000000E-11	-2.997659E-3
1.000000E-10	-2.924002E-3
1.500000E-10	-2.924002E-3
2.000000E-10	-2.987381E-3
2.500000E-10	-3.085019E-3
3.000000E-10	-3.184371E-3
3.500000E-10	-3.276870E-3
4.000000E-10	-3.408767E-3
4.500000E-10	-3.559507E-3
5.000000E-10	-3.681126E-3
5.500000E-10	-3.777051E-3
6.000000E-10	-3.879828E-3
6.500000E-10	-3.998022E-3
7.000000E-10	-4.109364E-3
7.500000E-10	-4.205289E-3
8.000000E-10	-4.265242E-3
8.500000E-10	-4.280659E-3
9.000000E-10	-4.261816E-3
9.500000E-10	-4.230983E-3
1.000000E-9	-4.186446E-3
1.050000E-9	-4.124780E-3
1.100000E-9	-4.061401E-3
1.150000E-9	-4.006587E-3
1.200000E-9	-3.968902E-3
1.250000E-9	-3.953485E-3
1.300000E-9	-3.956911E-3
1.350000E-9	-3.965476E-3
1.400000E-9	-3.972328E-3
1.450000E-9	-3.992883E-3
1.500000E-9	-4.030568E-3
1.550000E-9	-4.080243E-3
1.600000E-9	-4.123067E-3
1.650000E-9	-4.136771E-3
1.700000E-9	-4.135058E-3
1.750000E-9	-4.159039E-3
1.800000E-9	-4.181307E-3
1.850000E-9	-4.162465E-3
1.900000E-9	-4.095660E-3
1.950000E-9	-4.016864E-3
2.000000E-9	-3.931217E-3
2.050000E-9	-3.840430E-3
2.100000E-9	-3.773625E-3
2.150000E-9	-3.723950E-3
2.200000E-9	-3.705107E-3
2.250000E-9	-3.706820E-3
2.300000E-9	-3.729089E-3
2.350000E-9	-3.775338E-3
2.400000E-9	-3.850708E-3
2.450000E-9	-3.907235E-3
2.500000E-9	-3.919226E-3
2.550000E-9	-3.932930E-3
2.600000E-9	-3.970615E-3
2.650000E-9	-3.994596E-3
2.700000E-9	-3.998022E-3
2.750000E-9	-3.996309E-3
2.800000E-9	-3.968902E-3
2.850000E-9	-3.886680E-3
2.900000E-9	-3.775338E-3
2.950000E-9	-3.653719E-3
3.000000E-9	-3.532099E-3
3.050000E-9	-3.434461E-3
3.100000E-9	-3.379647E-3
3.150000E-9	-3.365943E-3
3.200000E-9	-3.401915E-3
3.250000E-9	-3.478998E-3
3.300000E-9	-3.566358E-3
3.350000E-9	-3.653719E-3
3.400000E-9	-3.741079E-3
3.450000E-9	-3.819875E-3
3.500000E-9	-3.888393E-3
3.550000E-9	-3.932930E-3
3.600000E-9	-3.931217E-3
3.650000E-9	-3.891819E-3
3.700000E-9	-3.859273E-3
3.750000E-9	-3.837005E-3
3.800000E-9	-3.795894E-3
3.850000E-9	-3.742792E-3
3.900000E-9	-3.701681E-3
3.950000E-9	-3.662284E-3
4.000000E-9	-3.612608E-3
4.050000E-9	-3.566358E-3
4.100000E-9	-3.526961E-3
4.150000E-9	-3.461868E-3
4.200000E-9	-3.377934E-3
4.250000E-9	-3.295712E-3
4.300000E-9	-3.246037E-3
4.350000E-9	-3.244324E-3
4.400000E-9	-3.264879E-3
4.450000E-9	-3.299138E-3
4.500000E-9	-3.371082E-3
4.550000E-9	-3.478998E-3
4.600000E-9	-3.576636E-3
4.650000E-9	-3.650293E-3
4.700000E-9	-3.720524E-3
4.750000E-9	-3.773625E-3
4.800000E-9	-3.795894E-3
4.850000E-9	-3.801033E-3
4.900000E-9	-3.756496E-3
4.950000E-9	-3.655432E-3
5.000000E-9	-3.542377E-3
5.050000E-9	-3.439600E-3
5.100000E-9	-3.333397E-3
5.150000E-9	-3.235759E-3
5.200000E-9	-3.165528E-3
5.250000E-9	-3.093584E-3
5.300000E-9	-3.009650E-3
5.350000E-9	-2.958261E-3
5.400000E-9	-2.937706E-3
5.450000E-9	-2.941132E-3
5.500000E-9	-3.004511E-3
5.550000E-9	-3.119278E-3
5.600000E-9	-3.254601E-3
5.650000E-9	-3.401915E-3
5.700000E-9	-3.557794E-3
5.750000E-9	-3.686265E-3
5.800000E-9	-3.780477E-3
5.850000E-9	-3.859273E-3
5.900000E-9	-3.922652E-3
5.950000E-9	-3.965476E-3
6.000000E-9	-4.013438E-3
6.050000E-9	-4.045984E-3
6.100000E-9	-4.010012E-3
6.150000E-9	-3.924365E-3
6.200000E-9	-3.831866E-3
6.250000E-9	-3.734228E-3
6.300000E-9	-3.607469E-3
6.350000E-9	-3.472146E-3
6.400000E-9	-3.352240E-3
6.450000E-9	-3.259740E-3
6.500000E-9	-3.192935E-3
6.550000E-9	-3.131269E-3
6.600000E-9	-3.085019E-3
6.650000E-9	-3.076455E-3
6.700000E-9	-3.105575E-3
6.750000E-9	-3.163815E-3
6.800000E-9	-3.263166E-3
6.850000E-9	-3.369369E-3
6.900000E-9	-3.434461E-3
6.950000E-9	-3.461868E-3
7.000000E-9	-3.502979E-3
7.050000E-9	-3.526961E-3
7.100000E-9	-3.478998E-3
7.150000E-9	-3.388212E-3
7.200000E-9	-3.323120E-3
7.250000E-9	-3.264879E-3
7.300000E-9	-3.187796E-3
7.350000E-9	-3.124417E-3
7.400000E-9	-3.090158E-3
7.450000E-9	-3.047335E-3
7.500000E-9	-3.007937E-3
7.550000E-9	-3.001085E-3
7.600000E-9	-3.021640E-3
7.650000E-9	-3.069603E-3
7.700000E-9	-3.138121E-3
7.750000E-9	-3.204926E-3
7.800000E-9	-3.264879E-3
7.850000E-9	-3.324832E-3
7.900000E-9	-3.374508E-3
7.950000E-9	-3.393350E-3
8.000000E-9	-3.403628E-3
8.050000E-9	-3.432748E-3
8.100000E-9	-3.480711E-3
8.150000E-9	-3.535525E-3
8.200000E-9	-3.586914E-3
8.250000E-9	-3.626312E-3
8.300000E-9	-3.660571E-3
8.350000E-9	-3.689691E-3
8.400000E-9	-3.674274E-3
8.450000E-9	-3.617747E-3
8.500000E-9	-3.576636E-3
8.550000E-9	-3.574923E-3
8.600000E-9	-3.583488E-3
8.650000E-9	-3.578349E-3
8.700000E-9	-3.593766E-3
8.750000E-9	-3.634876E-3
8.800000E-9	-3.686265E-3
8.850000E-9	-3.753070E-3
8.900000E-9	-3.840430E-3
8.950000E-9	-3.924365E-3
9.000000E-9	-3.972328E-3
9.050000E-9	-3.975753E-3
9.100000E-9	-3.944920E-3
9.150000E-9	-3.898671E-3
9.200000E-9	-3.825014E-3
9.250000E-9	-3.725663E-3
9.300000E-9	-3.628025E-3
9.350000E-9	-3.538951E-3
9.400000E-9	-3.437887E-3
9.450000E-9	-3.336823E-3
9.500000E-9	-3.288860E-3
9.550000E-9	-3.302564E-3
9.600000E-9	-3.329971E-3
9.650000E-9	-3.352240E-3
9.700000E-9	-3.386499E-3
9.750000E-9	-3.419045E-3
9.800000E-9	-3.456730E-3
9.850000E-9	-3.508118E-3
9.900000E-9	-3.544090E-3
9.950000E-9	-3.542377E-3
1.000000E-8	-3.556081E-3
1.005000E-8	-3.569784E-3
1.010000E-8	-3.547516E-3
1.015000E-8	-3.506405E-3
1.020000E-8	-3.490989E-3
1.025000E-8	-3.490989E-3
1.030000E-8	-3.502979E-3
1.035000E-8	-3.532099E-3
1.040000E-8	-3.554368E-3
1.045000E-8	-3.538951E-3
1.050000E-8	-3.508118E-3
1.055000E-8	-3.478998E-3
1.060000E-8	-3.439600E-3
1.065000E-8	-3.383073E-3
1.070000E-8	-3.329971E-3
1.075000E-8	-3.280296E-3
1.080000E-8	-3.228907E-3
1.085000E-8	-3.175806E-3
1.090000E-8	-3.126130E-3
1.095000E-8	-3.085019E-3
1.100000E-8	-3.057612E-3
1.105000E-8	-3.031918E-3
1.110000E-8	-2.999372E-3
1.115000E-8	-2.977104E-3
1.120000E-8	-2.990807E-3
1.125000E-8	-3.042196E-3
1.130000E-8	-3.107288E-3
1.135000E-8	-3.163815E-3
1.140000E-8	-3.210065E-3
1.145000E-8	-3.259740E-3
1.150000E-8	-3.350527E-3
1.155000E-8	-3.463581E-3
1.160000E-8	-3.526961E-3
1.165000E-8	-3.511544E-3
1.170000E-8	-3.467007E-3
1.175000E-8	-3.413906E-3
1.180000E-8	-3.328258E-3
1.185000E-8	-3.204926E-3
1.190000E-8	-3.033631E-3
1.195000E-8	-2.742429E-3
1.200000E-8	-2.266229E-3
1.205000E-8	-1.557068E-3
1.210000E-8	-5.498534E-4
1.215000E-8	8.085160E-4
1.220000E-8	2.538596E-3
1.225000E-8	4.691774E-3
1.230000E-8	7.281754E-3
1.235000E-8	1.023145E-2
1.240000E-8	1.343981E-2
1.245000E-8	1.677492E-2
1.250000E-8	2.006036E-2
1.255000E-8	2.313853E-2
1.260000E-8	2.592893E-2
1.265000E-8	2.833562E-2
1.270000E-8	3.028839E-2
1.275000E-8	3.180606E-2
1.280000E-8	3.293832E-2
1.285000E-8	3.371600E-2
1.290000E-8	3.413396E-2
1.295000E-8	3.424701E-2
1.300000E-8	3.404660E-2
1.305000E-8	3.351730E-2
1.310000E-8	3.267966E-2
1.315000E-8	3.159023E-2
1.320000E-8	3.027297E-2
1.325000E-8	2.875187E-2
1.330000E-8	2.712628E-2
1.335000E-8	2.547842E-2
1.340000E-8	2.377061E-2
1.345000E-8	2.206965E-2
1.350000E-8	2.045434E-2
1.355000E-8	1.896065E-2
1.360000E-8	1.772561E-2
1.365000E-8	1.687085E-2
1.370000E-8	1.639636E-2
1.375000E-8	1.615141E-2
1.380000E-8	1.617197E-2
1.385000E-8	1.654025E-2
1.390000E-8	1.716548E-2
1.395000E-8	1.793459E-2
1.400000E-8	1.881676E-2
1.405000E-8	1.975374E-2
1.410000E-8	2.064448E-2
1.415000E-8	2.143243E-2
1.420000E-8	2.210905E-2
1.425000E-8	2.262465E-2
1.430000E-8	2.292955E-2
1.435000E-8	2.302548E-2
1.440000E-8	2.291928E-2
1.445000E-8	2.253215E-2
1.450000E-8	2.185211E-2
1.455000E-8	2.092540E-2
1.460000E-8	1.982226E-2
1.465000E-8	1.852727E-2
1.470000E-8	1.707812E-2
1.475000E-8	1.556044E-2
1.480000E-8	1.401022E-2
1.485000E-8	1.249426E-2
1.490000E-8	1.115645E-2
1.495000E-8	1.005159E-2
1.500000E-8	9.176277E-3
1.505000E-8	8.588735E-3
1.510000E-8	8.398598E-3
1.515000E-8	8.614429E-3
1.520000E-8	9.147157E-3
1.525000E-8	9.926549E-3
1.530000E-8	1.091150E-2
1.535000E-8	1.204376E-2
1.540000E-8	1.323083E-2
1.545000E-8	1.435795E-2
1.550000E-8	1.534290E-2
1.555000E-8	1.614970E-2
1.560000E-8	1.676293E-2
1.565000E-8	1.711923E-2
1.570000E-8	1.719974E-2
1.575000E-8	1.703358E-2
1.580000E-8	1.662761E-2
1.585000E-8	1.594072E-2
1.590000E-8	1.499346E-2
1.595000E-8	1.389888E-2
1.600000E-8	1.269639E-2
1.605000E-8	1.137742E-2
1.610000E-8	1.000877E-2
1.615000E-8	8.684660E-3
1.620000E-8	7.461614E-3
1.625000E-8	6.368752E-3
1.630000E-8	5.452324E-3
1.635000E-8	4.751727E-3
1.640000E-8	4.320064E-3
1.645000E-8	4.195018E-3
1.650000E-8	4.369739E-3
1.655000E-8	4.823671E-3
1.660000E-8	5.568804E-3
1.665000E-8	6.538334E-3
1.670000E-8	7.641474E-3
1.675000E-8	8.830261E-3
1.680000E-8	1.002761E-2
1.685000E-8	1.110506E-2
1.690000E-8	1.200436E-2
1.695000E-8	1.271694E-2
1.700000E-8	1.316745E-2
1.705000E-8	1.329592E-2
1.710000E-8	1.315889E-2
1.715000E-8	1.277690E-2
1.720000E-8	1.212598E-2
1.725000E-8	1.122154E-2
1.730000E-8	1.011155E-2
1.735000E-8	8.838826E-3
1.740000E-8	7.459901E-3
1.745000E-8	6.058708E-3
1.750000E-8	4.741449E-3
1.755000E-8	3.556088E-3
1.760000E-8	2.531744E-3
1.765000E-8	1.719805E-3
1.770000E-8	1.204207E-3
1.775000E-8	1.012357E-3
1.780000E-8	1.106569E-3
1.785000E-8	1.483418E-3
1.790000E-8	2.141191E-3
1.795000E-8	3.023360E-3
1.800000E-8	4.083677E-3
1.805000E-8	5.305010E-3
1.810000E-8	6.591435E-3
1.815000E-8	7.852167E-3
1.820000E-8	9.016973E-3
1.825000E-8	9.976225E-3
1.830000E-8	1.065798E-2
1.835000E-8	1.107423E-2
1.840000E-8	1.123867E-2
1.845000E-8	1.112904E-2
1.850000E-8	1.070937E-2
1.855000E-8	9.996780E-3
1.860000E-8	9.025537E-3
1.865000E-8	7.852167E-3
1.870000E-8	6.526343E-3
1.875000E-8	5.120011E-3
1.880000E-8	3.705115E-3
1.885000E-8	2.379291E-3
1.890000E-8	1.175087E-3
1.895000E-8	1.764375E-4
1.900000E-8	-5.395757E-4
1.905000E-8	-9.541096E-4
1.910000E-8	-1.086007E-3
1.915000E-8	-9.044340E-4
1.920000E-8	-4.093915E-4
1.925000E-8	3.288900E-4
1.930000E-8	1.243605E-3
1.935000E-8	2.302208E-3
1.940000E-8	3.460163E-3
1.945000E-8	4.659228E-3
1.950000E-8	5.844589E-3
1.955000E-8	6.928887E-3
1.960000E-8	7.817908E-3
1.965000E-8	8.461977E-3
1.970000E-8	8.845678E-3
1.975000E-8	8.917622E-3
