Study Name	Tungsten_Kyocera
Sample Name	2024-02-05
Run Name	spot03
Operator	Angus+Samantha
Date	2/5/2024
Time	16:26
Sign	POS
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	66
dt	50.000001E-12
time stamp (ms)	5:34:35 PM
	
Time	Amplitude
0.000000E+0	-1.644396E-4
5.000000E-11	-1.318936E-4
1.000000E-10	-9.934750E-5
1.500000E-10	-7.365325E-5
2.000000E-10	-7.365325E-5
2.500000E-10	-1.010605E-4
3.000000E-10	-1.524490E-4
3.500000E-10	-2.175411E-4
4.000000E-10	-2.860591E-4
4.500000E-10	-3.545771E-4
5.000000E-10	-4.162433E-4
5.500000E-10	-4.659188E-4
6.000000E-10	-5.018908E-4
6.500000E-10	-5.258721E-4
7.000000E-10	-5.361498E-4
7.500000E-10	-5.155944E-4
8.000000E-10	-4.710577E-4
8.500000E-10	-4.128174E-4
9.000000E-10	-3.528641E-4
9.500000E-10	-3.049015E-4
1.000000E-9	-2.809202E-4
1.050000E-9	-2.689296E-4
1.100000E-9	-2.740684E-4
1.150000E-9	-3.031886E-4
1.200000E-9	-3.391605E-4
1.250000E-9	-3.648548E-4
1.300000E-9	-3.871231E-4
1.350000E-9	-3.922620E-4
1.400000E-9	-3.665677E-4
1.450000E-9	-3.237440E-4
1.500000E-9	-2.774943E-4
1.550000E-9	-2.175411E-4
1.600000E-9	-1.455972E-4
1.650000E-9	-8.735685E-5
1.700000E-9	-5.138490E-5
1.750000E-9	-3.425540E-5
1.800000E-9	-3.939425E-5
1.850000E-9	-8.393095E-5
1.900000E-9	-1.695785E-4
1.950000E-9	-2.792073E-4
2.000000E-9	-3.734195E-4
2.050000E-9	-4.367987E-4
2.100000E-9	-4.727706E-4
2.150000E-9	-4.881872E-4
2.200000E-9	-4.813354E-4
2.250000E-9	-4.419375E-4
2.300000E-9	-3.665677E-4
2.350000E-9	-2.637907E-4
2.400000E-9	-1.575878E-4
