Study Name	Tungsten_Kyocera
Sample Name	2024-02-05
Run Name	spot03
Operator	Angus+Samantha
Date	2/5/2024
Time	16:26
Sign	FIX
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	76
dt	50.000001E-12
time stamp (ms)	5:44:59 PM
	
Time	Amplitude
0.000000E+0	7.742574E-4
5.000000E-11	6.988877E-4
1.000000E-10	6.303699E-4
1.500000E-10	5.618520E-4
2.000000E-10	5.344449E-4
2.500000E-10	5.293062E-4
3.000000E-10	5.036121E-4
3.500000E-10	4.916215E-4
4.000000E-10	5.138899E-4
4.500000E-10	5.275936E-4
5.000000E-10	5.310196E-4
5.500000E-10	5.498620E-4
6.000000E-10	5.481490E-4
6.500000E-10	5.190289E-4
7.000000E-10	4.967605E-4
7.500000E-10	4.796309E-4
8.000000E-10	4.659273E-4
8.500000E-10	4.659272E-4
9.000000E-10	4.487978E-4
9.500000E-10	3.922706E-4
1.000000E-9	3.340304E-4
1.050000E-9	3.066233E-4
1.100000E-9	2.637998E-4
1.150000E-9	2.038468E-4
1.200000E-9	1.764398E-4
1.250000E-9	1.747270E-4
1.300000E-9	1.610235E-4
1.350000E-9	1.456071E-4
1.400000E-9	1.541719E-4
1.450000E-9	2.072733E-4
1.500000E-9	2.963465E-4
1.550000E-9	4.076880E-4
1.600000E-9	5.293072E-4
1.650000E-9	6.526393E-4
1.700000E-9	7.759714E-4
1.750000E-9	8.975906E-4
1.800000E-9	9.866638E-4
1.850000E-9	1.043191E-3
1.900000E-9	1.072311E-3
1.950000E-9	1.060321E-3
2.000000E-9	9.952287E-4
2.050000E-9	8.907390E-4
2.100000E-9	7.588421E-4
2.150000E-9	6.098158E-4
2.200000E-9	4.830578E-4
2.250000E-9	4.094011E-4
2.300000E-9	3.614387E-4
2.350000E-9	3.511611E-4
2.400000E-9	4.128273E-4
2.450000E-9	5.344467E-4
2.500000E-9	6.440753E-4
2.550000E-9	7.554170E-4
