Study Name	Tungsten_Kyocera
Sample Name	2024-02-05
Run Name	spot03
Operator	Angus+Samantha
Date	2/5/2024
Time	16:26
Sign	FIX
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	93
dt	50.000001E-12
time stamp (ms)	6:02:39 PM
	
Time	Amplitude
0.000000E+0	2.689396E-4
5.000000E-11	2.740783E-4
1.000000E-10	2.689393E-4
1.500000E-10	2.620874E-4
2.000000E-10	2.877814E-4
2.500000E-10	3.169013E-4
3.000000E-10	3.237529E-4
3.500000E-10	3.408822E-4
4.000000E-10	3.648634E-4
4.500000E-10	3.580116E-4
5.000000E-10	3.288915E-4
5.500000E-10	2.877808E-4
6.000000E-10	2.449572E-4
6.500000E-10	1.918560E-4
7.000000E-10	1.438936E-4
7.500000E-10	1.044960E-4
8.000000E-10	9.079254E-5
8.500000E-10	1.113480E-4
9.000000E-10	1.421811E-4
9.500000E-10	1.490329E-4
1.000000E-9	1.678753E-4
1.050000E-9	2.500966E-4
1.100000E-9	3.785676E-4
1.150000E-9	4.916220E-4
1.200000E-9	5.961118E-4
1.250000E-9	7.297217E-4
1.300000E-9	8.650445E-4
1.350000E-9	9.524048E-4
1.400000E-9	1.014071E-3
1.450000E-9	1.067172E-3
1.500000E-9	1.111709E-3
1.550000E-9	1.144255E-3
1.600000E-9	1.147681E-3
1.650000E-9	1.099718E-3
1.700000E-9	1.034626E-3
1.750000E-9	9.678215E-4
1.800000E-9	8.684705E-4
1.850000E-9	7.571288E-4
1.900000E-9	6.988884E-4
1.950000E-9	6.851847E-4
2.000000E-9	6.937494E-4
2.050000E-9	7.348601E-4
2.100000E-9	8.342111E-4
2.150000E-9	9.815246E-4
2.200000E-9	1.140829E-3
2.250000E-9	1.296707E-3
2.300000E-9	1.423465E-3
2.350000E-9	1.495409E-3
2.400000E-9	1.527956E-3
2.450000E-9	1.536520E-3
2.500000E-9	1.493697E-3
2.550000E-9	1.390920E-3
