Study Name	Tungsten_Kyocera
Sample Name	2024-02-05
Run Name	spot03
Operator	Angus+Samantha
Date	2/5/2024
Time	16:26
Sign	FIX
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	174
dt	50.000001E-12
time stamp (ms)	7:26:52 PM
	
Time	Amplitude
0.000000E+0	2.288506E-3
5.000000E-11	2.291932E-3
1.000000E-10	2.285080E-3
1.500000E-10	2.271376E-3
2.000000E-10	2.281654E-3
2.500000E-10	2.321052E-3
3.000000E-10	2.374153E-3
3.500000E-10	2.451236E-3
4.000000E-10	2.560864E-3
4.500000E-10	2.667067E-3
5.000000E-10	2.761278E-3
5.500000E-10	2.858916E-3
6.000000E-10	2.946276E-3
6.500000E-10	2.989100E-3
7.000000E-10	2.983961E-3
7.500000E-10	2.932572E-3
8.000000E-10	2.843499E-3
8.500000E-10	2.752713E-3
9.000000E-10	2.655075E-3
9.500000E-10	2.521465E-3
1.000000E-9	2.372439E-3
1.050000E-9	2.238829E-3
1.100000E-9	2.106932E-3
1.150000E-9	1.957906E-3
1.200000E-9	1.829435E-3
1.250000E-9	1.730084E-3
1.300000E-9	1.663279E-3
1.350000E-9	1.644437E-3
1.400000E-9	1.663279E-3
1.450000E-9	1.709529E-3
1.500000E-9	1.795176E-3
1.550000E-9	1.891101E-3
1.600000E-9	1.993878E-3
1.650000E-9	2.124062E-3
1.700000E-9	2.252533E-3
1.750000E-9	2.322764E-3
1.800000E-9	2.381004E-3
1.850000E-9	2.454660E-3
1.900000E-9	2.492345E-3
1.950000E-9	2.471790E-3
2.000000E-9	2.464938E-3
2.050000E-9	2.492345E-3
2.100000E-9	2.519752E-3
2.150000E-9	2.555724E-3
2.200000E-9	2.634520E-3
2.250000E-9	2.723593E-3
2.300000E-9	2.785260E-3
2.350000E-9	2.829796E-3
2.400000E-9	2.870907E-3
2.450000E-9	2.881185E-3
2.500000E-9	2.860630E-3
2.550000E-9	2.838362E-3
