Study Name	Tungsten_Kyocera
Sample Name	2024-02-05
Run Name	spot03
Operator	Angus+Samantha
Date	2/5/2024
Time	16:26
Sign	FIX
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	140
dt	50.000001E-12
time stamp (ms)	6:51:30 PM
	
Time	Amplitude
0.000000E+0	8.496286E-4
5.000000E-11	8.222215E-4
1.000000E-10	8.359252E-4
1.500000E-10	8.513418E-4
2.000000E-10	8.667585E-4
2.500000E-10	8.993046E-4
3.000000E-10	9.301377E-4
3.500000E-10	9.369895E-4
4.000000E-10	9.524061E-4
4.500000E-10	9.969427E-4
5.000000E-10	1.029489E-3
5.500000E-10	1.017498E-3
6.000000E-10	9.935167E-4
6.500000E-10	9.798132E-4
7.000000E-10	9.678226E-4
7.500000E-10	9.369895E-4
8.000000E-10	8.821752E-4
8.500000E-10	8.205091E-4
9.000000E-10	7.691207E-4
9.500000E-10	7.108805E-4
1.000000E-9	6.492144E-4
1.050000E-9	6.132425E-4
1.100000E-9	6.355108E-4
1.150000E-9	6.612049E-4
1.200000E-9	6.560660E-4
1.250000E-9	6.731954E-4
1.300000E-9	7.194449E-4
1.350000E-9	7.245837E-4
1.400000E-9	7.057413E-4
1.450000E-9	7.057412E-4
1.500000E-9	6.920377E-4
1.550000E-9	6.218069E-4
1.600000E-9	5.618538E-4
1.650000E-9	5.498633E-4
1.700000E-9	5.258822E-4
1.750000E-9	4.950493E-4
1.800000E-9	5.190306E-4
1.850000E-9	5.841226E-4
1.900000E-9	6.663441E-4
1.950000E-9	7.913893E-4
2.000000E-9	9.678229E-4
2.050000E-9	1.137405E-3
2.100000E-9	1.277866E-3
2.150000E-9	1.396060E-3
2.200000E-9	1.468003E-3
2.250000E-9	1.485133E-3
2.300000E-9	1.464578E-3
2.350000E-9	1.385782E-3
2.400000E-9	1.248746E-3
2.450000E-9	1.096294E-3
2.500000E-9	9.489803E-4
2.550000E-9	8.016667E-4
