Study Name	Tungsten_Kyocera
Sample Name	2024-02-05
Run Name	spot03
Operator	Angus+Samantha
Date	2/5/2024
Time	16:26
Sign	FIX
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	216
dt	50.000001E-12
time stamp (ms)	8:10:32 PM
	
Time	Amplitude
0.000000E+0	1.514253E-3
5.000000E-11	1.521105E-3
1.000000E-10	1.541660E-3
1.500000E-10	1.555363E-3
2.000000E-10	1.541660E-3
2.500000E-10	1.521105E-3
3.000000E-10	1.521105E-3
3.500000E-10	1.526244E-3
4.000000E-10	1.515966E-3
4.500000E-10	1.500550E-3
5.000000E-10	1.469716E-3
5.500000E-10	1.423467E-3
6.000000E-10	1.394347E-3
6.500000E-10	1.385782E-3
7.000000E-10	1.349810E-3
7.500000E-10	1.279579E-3
8.000000E-10	1.200783E-3
8.500000E-10	1.115136E-3
9.000000E-10	1.039766E-3
9.500000E-10	9.712487E-4
1.000000E-9	8.890274E-4
1.050000E-9	8.016672E-4
1.100000E-9	7.417143E-4
1.150000E-9	7.057425E-4
1.200000E-9	6.560672E-4
1.250000E-9	6.286602E-4
1.300000E-9	6.543544E-4
1.350000E-9	7.006040E-4
1.400000E-9	7.348629E-4
1.450000E-9	7.913900E-4
1.500000E-9	8.838890E-4
1.550000E-9	9.849528E-4
1.600000E-9	1.089442E-3
1.650000E-9	1.209349E-3
1.700000E-9	1.337820E-3
1.750000E-9	1.471429E-3
1.800000E-9	1.579345E-3
1.850000E-9	1.653001E-3
1.900000E-9	1.702677E-3
1.950000E-9	1.736936E-3
2.000000E-9	1.748926E-3
2.050000E-9	1.731797E-3
2.100000E-9	1.690686E-3
2.150000E-9	1.618743E-3
2.200000E-9	1.500550E-3
2.250000E-9	1.375505E-3
2.300000E-9	1.286432E-3
2.350000E-9	1.207636E-3
2.400000E-9	1.145970E-3
2.450000E-9	1.133980E-3
2.500000E-9	1.161387E-3
2.550000E-9	1.212775E-3
