Study Name	Tungsten_Fuzz
Sample Name	2024-05-05
Run Name	spot5
Operator	Angus
Date	5/5/2024
Time	20:51
Sign	FIX
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	23
dt	50.000001E-12
time stamp (ms)	9:14:50 PM
	
Time	Amplitude
0.000000E+0	2.411828E-3
5.000000E-11	2.389560E-3
1.000000E-10	2.406689E-3
1.500000E-10	2.454652E-3
2.000000E-10	2.530021E-3
2.500000E-10	2.636224E-3
3.000000E-10	2.744140E-3
3.500000E-10	2.843491E-3
4.000000E-10	2.949694E-3
4.500000E-10	3.043906E-3
5.000000E-10	3.098721E-3
5.500000E-10	3.138119E-3
6.000000E-10	3.172378E-3
6.500000E-10	3.162100E-3
7.000000E-10	3.091869E-3
7.500000E-10	2.994231E-3
8.000000E-10	2.874324E-3
8.500000E-10	2.721872E-3
9.000000E-10	2.550577E-3
9.500000E-10	2.396411E-3
1.000000E-9	2.279931E-3
1.050000E-9	2.209700E-3
1.100000E-9	2.180580E-3
1.150000E-9	2.175441E-3
1.200000E-9	2.204561E-3
1.250000E-9	2.286783E-3
1.300000E-9	2.389560E-3
1.350000E-9	2.485485E-3
1.400000E-9	2.584836E-3
1.450000E-9	2.701316E-3
1.500000E-9	2.793816E-3
1.550000E-9	2.828075E-3
1.600000E-9	2.828075E-3
1.650000E-9	2.807519E-3
1.700000E-9	2.752705E-3
1.750000E-9	2.670483E-3
1.800000E-9	2.589975E-3
1.850000E-9	2.500901E-3
1.900000E-9	2.403263E-3
1.950000E-9	2.339884E-3
2.000000E-9	2.327893E-3
2.050000E-9	2.327893E-3
2.100000E-9	2.333032E-3
2.150000E-9	2.369004E-3
2.200000E-9	2.435809E-3
2.250000E-9	2.512892E-3
2.300000E-9	2.589975E-3
2.350000E-9	2.660206E-3
2.400000E-9	2.711594E-3
2.450000E-9	2.745853E-3
2.500000E-9	2.756131E-3
2.550000E-9	2.730437E-3
2.600000E-9	2.675622E-3
2.650000E-9	2.605391E-3
2.700000E-9	2.523170E-3
2.750000E-9	2.446087E-3
2.800000E-9	2.389560E-3
2.850000E-9	2.353588E-3
2.900000E-9	2.333032E-3
2.950000E-9	2.329606E-3
3.000000E-9	2.346736E-3
3.050000E-9	2.386134E-3
3.100000E-9	2.439235E-3
3.150000E-9	2.488911E-3
3.200000E-9	2.524883E-3
3.250000E-9	2.559142E-3
3.300000E-9	2.576271E-3
3.350000E-9	2.562567E-3
3.400000E-9	2.533447E-3
3.450000E-9	2.488911E-3
3.500000E-9	2.427244E-3
3.550000E-9	2.369004E-3
3.600000E-9	2.350162E-3
3.650000E-9	2.362152E-3
3.700000E-9	2.399837E-3
3.750000E-9	2.483772E-3
3.800000E-9	2.598539E-3
3.850000E-9	2.720159E-3
3.900000E-9	2.865760E-3
3.950000E-9	3.026777E-3
4.000000E-9	3.153535E-3
4.050000E-9	3.228905E-3
4.100000E-9	3.280294E-3
4.150000E-9	3.293997E-3
4.200000E-9	3.249460E-3
4.250000E-9	3.170665E-3
4.300000E-9	3.083304E-3
4.350000E-9	2.968537E-3
4.400000E-9	2.826362E-3
4.450000E-9	2.691039E-3
4.500000E-9	2.584836E-3
4.550000E-9	2.514605E-3
4.600000E-9	2.485485E-3
4.650000E-9	2.487198E-3
4.700000E-9	2.504327E-3
4.750000E-9	2.538586E-3
4.800000E-9	2.589975E-3
4.850000E-9	2.646502E-3
4.900000E-9	2.703029E-3
4.950000E-9	2.749279E-3
5.000000E-9	2.774973E-3
5.050000E-9	2.783538E-3
5.100000E-9	2.783538E-3
5.150000E-9	2.757844E-3
5.200000E-9	2.713307E-3
5.250000E-9	2.665344E-3
5.300000E-9	2.607104E-3
5.350000E-9	2.550577E-3
5.400000E-9	2.545438E-3
5.450000E-9	2.591688E-3
5.500000E-9	2.641363E-3
5.550000E-9	2.696178E-3
5.600000E-9	2.793816E-3
5.650000E-9	2.915435E-3
5.700000E-9	3.007935E-3
5.750000E-9	3.071314E-3
5.800000E-9	3.124415E-3
5.850000E-9	3.146683E-3
5.900000E-9	3.120989E-3
5.950000E-9	3.054184E-3
6.000000E-9	2.975388E-3
6.050000E-9	2.888028E-3
6.100000E-9	2.783538E-3
6.150000E-9	2.668770E-3
6.200000E-9	2.576271E-3
6.250000E-9	2.497475E-3
6.300000E-9	2.420393E-3
6.350000E-9	2.370717E-3
6.400000E-9	2.360439E-3
6.450000E-9	2.367291E-3
6.500000E-9	2.372430E-3
6.550000E-9	2.384421E-3
6.600000E-9	2.416967E-3
6.650000E-9	2.451226E-3
6.700000E-9	2.470068E-3
6.750000E-9	2.468355E-3
6.800000E-9	2.482059E-3
6.850000E-9	2.516318E-3
6.900000E-9	2.550577E-3
6.950000E-9	2.576271E-3
7.000000E-9	2.610530E-3
7.050000E-9	2.636224E-3
7.100000E-9	2.615669E-3
7.150000E-9	2.564280E-3
7.200000E-9	2.526596E-3
7.250000E-9	2.506040E-3
7.300000E-9	2.466642E-3
7.350000E-9	2.416967E-3
7.400000E-9	2.392985E-3
7.450000E-9	2.401550E-3
7.500000E-9	2.422106E-3
7.550000E-9	2.452939E-3
7.600000E-9	2.512892E-3
7.650000E-9	2.591688E-3
7.700000E-9	2.655067E-3
7.750000E-9	2.692752E-3
7.800000E-9	2.720159E-3
7.850000E-9	2.745853E-3
7.900000E-9	2.750992E-3
7.950000E-9	2.684187E-3
8.000000E-9	2.555716E-3
8.050000E-9	2.470068E-3
8.100000E-9	2.428957E-3
8.150000E-9	2.327893E-3
8.200000E-9	2.211413E-3
8.250000E-9	2.235394E-3
