Study Name	Tungsten_Fuzz
Sample Name	2024-05-05
Run Name	spot4
Operator	Angus
Date	5/5/2024
Time	19:23
Sign	FIX
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	20
dt	50.000001E-12
time stamp (ms)	7:43:56 PM
	
Time	Amplitude
0.000000E+0	1.783175E-3
5.000000E-11	1.786601E-3
1.000000E-10	1.849980E-3
1.500000E-10	1.923637E-3
2.000000E-10	1.968174E-3
2.500000E-10	1.992155E-3
3.000000E-10	2.012711E-3
3.500000E-10	2.016136E-3
4.000000E-10	1.995581E-3
4.500000E-10	1.956183E-3
5.000000E-10	1.911646E-3
5.500000E-10	1.880813E-3
6.000000E-10	1.844841E-3
6.500000E-10	1.795166E-3
7.000000E-10	1.762620E-3
7.500000E-10	1.778036E-3
8.000000E-10	1.807157E-3
8.500000E-10	1.839703E-3
9.000000E-10	1.908221E-3
9.500000E-10	1.999007E-3
1.000000E-9	2.055534E-3
1.050000E-9	2.100071E-3
1.100000E-9	2.146321E-3
1.150000E-9	2.154885E-3
1.200000E-9	2.118913E-3
1.250000E-9	2.091506E-3
1.300000E-9	2.074377E-3
1.350000E-9	2.041831E-3
1.400000E-9	2.002433E-3
1.450000E-9	1.963035E-3
1.500000E-9	1.908221E-3
1.550000E-9	1.858545E-3
1.600000E-9	1.843128E-3
1.650000E-9	1.846554E-3
1.700000E-9	1.851693E-3
1.750000E-9	1.873962E-3
1.800000E-9	1.909934E-3
1.850000E-9	1.939054E-3
1.900000E-9	1.964748E-3
1.950000E-9	1.988729E-3
2.000000E-9	1.997294E-3
2.050000E-9	1.987016E-3
2.100000E-9	1.957896E-3
2.150000E-9	1.896230E-3
2.200000E-9	1.812295E-3
2.250000E-9	1.714657E-3
2.300000E-9	1.606741E-3
2.350000E-9	1.486835E-3
2.400000E-9	1.373780E-3
2.450000E-9	1.289846E-3
2.500000E-9	1.248735E-3
2.550000E-9	1.253874E-3
2.600000E-9	1.281281E-3
2.650000E-9	1.324105E-3
2.700000E-9	1.408039E-3
2.750000E-9	1.522807E-3
2.800000E-9	1.601603E-3
2.850000E-9	1.637574E-3
2.900000E-9	1.659843E-3
2.950000E-9	1.651278E-3
3.000000E-9	1.606741E-3
3.050000E-9	1.572482E-3
3.100000E-9	1.548501E-3
3.150000E-9	1.491974E-3
3.200000E-9	1.413178E-3
3.250000E-9	1.361790E-3
3.300000E-9	1.341234E-3
3.350000E-9	1.332669E-3
3.400000E-9	1.341234E-3
3.450000E-9	1.368641E-3
3.500000E-9	1.418317E-3
3.550000E-9	1.479983E-3
3.600000E-9	1.533085E-3
3.650000E-9	1.574195E-3
3.700000E-9	1.635862E-3
3.750000E-9	1.721509E-3
3.800000E-9	1.772898E-3
3.850000E-9	1.793453E-3
3.900000E-9	1.815721E-3
3.950000E-9	1.824286E-3
4.000000E-9	1.805444E-3
4.050000E-9	1.790027E-3
4.100000E-9	1.802018E-3
4.150000E-9	1.827712E-3
4.200000E-9	1.858545E-3
4.250000E-9	1.906508E-3
4.300000E-9	1.980164E-3
4.350000E-9	2.074377E-3
4.400000E-9	2.161737E-3
4.450000E-9	2.211413E-3
4.500000E-9	2.249098E-3
4.550000E-9	2.283357E-3
4.600000E-9	2.276505E-3
4.650000E-9	2.233681E-3
4.700000E-9	2.207987E-3
4.750000E-9	2.189144E-3
4.800000E-9	2.132617E-3
4.850000E-9	2.081229E-3
4.900000E-9	2.081229E-3
4.950000E-9	2.081229E-3
5.000000E-9	2.053821E-3
5.050000E-9	2.050395E-3
5.100000E-9	2.079516E-3
5.150000E-9	2.106923E-3
5.200000E-9	2.134330E-3
5.250000E-9	2.165163E-3
5.300000E-9	2.160024E-3
5.350000E-9	2.124052E-3
5.400000E-9	2.086367E-3
5.450000E-9	2.036692E-3
5.500000E-9	1.957896E-3
5.550000E-9	1.880813E-3
5.600000E-9	1.832851E-3
5.650000E-9	1.781462E-3
5.700000E-9	1.716370E-3
5.750000E-9	1.661556E-3
5.800000E-9	1.618732E-3
5.850000E-9	1.567344E-3
5.900000E-9	1.519381E-3
5.950000E-9	1.490261E-3
6.000000E-9	1.467992E-3
6.050000E-9	1.454289E-3
6.100000E-9	1.456002E-3
6.150000E-9	1.473131E-3
6.200000E-9	1.509103E-3
6.250000E-9	1.569056E-3
6.300000E-9	1.634149E-3
6.350000E-9	1.699241E-3
6.400000E-9	1.776323E-3
6.450000E-9	1.868823E-3
6.500000E-9	1.966461E-3
6.550000E-9	2.074377E-3
6.600000E-9	2.168589E-3
6.650000E-9	2.238820E-3
6.700000E-9	2.300486E-3
6.750000E-9	2.350162E-3
6.800000E-9	2.358726E-3
6.850000E-9	2.348449E-3
6.900000E-9	2.334745E-3
