Study Name	Tungsten_Fuzz
Sample Name	2024-05-05
Run Name	spot5
Operator	Angus
Date	5/5/2024
Time	20:51
Sign	FIX
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	15
dt	50.000001E-12
time stamp (ms)	9:06:32 PM
	
Time	Amplitude
0.000000E+0	2.884602E-3
5.000000E-11	2.983953E-3
1.000000E-10	3.078165E-3
1.500000E-10	3.143258E-3
2.000000E-10	3.186081E-3
2.500000E-10	3.210063E-3
3.000000E-10	3.213489E-3
3.500000E-10	3.196359E-3
4.000000E-10	3.184368E-3
4.500000E-10	3.186081E-3
5.000000E-10	3.182655E-3
5.500000E-10	3.160387E-3
6.000000E-10	3.117563E-3
6.500000E-10	3.081591E-3
7.000000E-10	3.062749E-3
7.500000E-10	3.067888E-3
8.000000E-10	3.107286E-3
8.500000E-10	3.172378E-3
9.000000E-10	3.242609E-3
9.500000E-10	3.316266E-3
1.000000E-9	3.381358E-3
1.050000E-9	3.403626E-3
1.100000E-9	3.388209E-3
1.150000E-9	3.357376E-3
1.200000E-9	3.309414E-3
1.250000E-9	3.239183E-3
1.300000E-9	3.143258E-3
1.350000E-9	3.026777E-3
1.400000E-9	2.900019E-3
1.450000E-9	2.780112E-3
1.500000E-9	2.673909E-3
1.550000E-9	2.571132E-3
1.600000E-9	2.473494E-3
1.650000E-9	2.392985E-3
1.700000E-9	2.327893E-3
1.750000E-9	2.285070E-3
1.800000E-9	2.273079E-3
1.850000E-9	2.298773E-3
1.900000E-9	2.353588E-3
1.950000E-9	2.425531E-3
2.000000E-9	2.523170E-3
2.050000E-9	2.653354E-3
2.100000E-9	2.812658E-3
2.150000E-9	2.989092E-3
2.200000E-9	3.174091E-3
2.250000E-9	3.338534E-3
2.300000E-9	3.458440E-3
2.350000E-9	3.523532E-3
2.400000E-9	3.532097E-3
2.450000E-9	3.478996E-3
2.500000E-9	3.362515E-3
2.550000E-9	3.187794E-3
2.600000E-9	2.959972E-3
2.650000E-9	2.723585E-3
2.700000E-9	2.519744E-3
2.750000E-9	2.358726E-3
2.800000E-9	2.243959E-3
2.850000E-9	2.189144E-3
2.900000E-9	2.197709E-3
2.950000E-9	2.247385E-3
3.000000E-9	2.333032E-3
3.050000E-9	2.444374E-3
3.100000E-9	2.557429E-3
3.150000E-9	2.673909E-3
3.200000E-9	2.773260E-3
3.250000E-9	2.822936E-3
3.300000E-9	2.826362E-3
3.350000E-9	2.809232E-3
3.400000E-9	2.756131E-3
3.450000E-9	2.685900E-3
3.500000E-9	2.643076E-3
3.550000E-9	2.631085E-3
3.600000E-9	2.625947E-3
3.650000E-9	2.629373E-3
3.700000E-9	2.648215E-3
3.750000E-9	2.667057E-3
3.800000E-9	2.692752E-3
3.850000E-9	2.745853E-3
3.900000E-9	2.783538E-3
3.950000E-9	2.783538E-3
4.000000E-9	2.769834E-3
4.050000E-9	2.750992E-3
4.100000E-9	2.715020E-3
4.150000E-9	2.667057E-3
4.200000E-9	2.615669E-3
4.250000E-9	2.560855E-3
4.300000E-9	2.500901E-3
4.350000E-9	2.440948E-3
4.400000E-9	2.380995E-3
4.450000E-9	2.324467E-3
4.500000E-9	2.293634E-3
4.550000E-9	2.283357E-3
4.600000E-9	2.283357E-3
4.650000E-9	2.291921E-3
4.700000E-9	2.324467E-3
4.750000E-9	2.362152E-3
4.800000E-9	2.391272E-3
4.850000E-9	2.427244E-3
4.900000E-9	2.488911E-3
4.950000E-9	2.555716E-3
5.000000E-9	2.605391E-3
5.050000E-9	2.634511E-3
5.100000E-9	2.660206E-3
5.150000E-9	2.679048E-3
5.200000E-9	2.687613E-3
5.250000E-9	2.704742E-3
5.300000E-9	2.740714E-3
5.350000E-9	2.780112E-3
5.400000E-9	2.828075E-3
5.450000E-9	2.908583E-3
5.500000E-9	3.004509E-3
5.550000E-9	3.088443E-3
5.600000E-9	3.168952E-3
5.650000E-9	3.242609E-3
5.700000E-9	3.290571E-3
5.750000E-9	3.302562E-3
5.800000E-9	3.290571E-3
5.850000E-9	3.240896E-3
5.900000E-9	3.150109E-3
5.950000E-9	3.042194E-3
6.000000E-9	2.932565E-3
6.050000E-9	2.810945E-3
6.100000E-9	2.692752E-3
6.150000E-9	2.598539E-3
6.200000E-9	2.538586E-3
6.250000E-9	2.506040E-3
6.300000E-9	2.488911E-3
6.350000E-9	2.476920E-3
6.400000E-9	2.494049E-3
6.450000E-9	2.545438E-3
6.500000E-9	2.591688E-3
6.550000E-9	2.612243E-3
6.600000E-9	2.632798E-3
6.650000E-9	2.660206E-3
6.700000E-9	2.663632E-3
6.750000E-9	2.649928E-3
6.800000E-9	2.639650E-3
6.850000E-9	2.641363E-3
6.900000E-9	2.667057E-3
6.950000E-9	2.718446E-3
7.000000E-9	2.778399E-3
7.050000E-9	2.843491E-3
7.100000E-9	2.925713E-3
7.150000E-9	3.009647E-3
7.200000E-9	3.076453E-3
7.250000E-9	3.144971E-3
7.300000E-9	3.211776E-3
7.350000E-9	3.244322E-3
7.400000E-9	3.242609E-3
7.450000E-9	3.235757E-3
7.500000E-9	3.206637E-3
7.550000E-9	3.141545E-3
7.600000E-9	3.057610E-3
7.650000E-9	2.965111E-3
7.700000E-9	2.876037E-3
7.750000E-9	2.821223E-3
7.800000E-9	2.804093E-3
7.850000E-9	2.822936E-3
7.900000E-9	2.874324E-3
7.950000E-9	2.910296E-3
8.000000E-9	2.925713E-3
8.050000E-9	3.001083E-3
8.100000E-9	3.127841E-3
8.150000E-9	3.167239E-3
8.200000E-9	3.146683E-3
8.250000E-9	3.210063E-3
