Study Name	Tungsten_Fuzz
Sample Name	2024-05-05
Run Name	spot4
Operator	Angus
Date	5/5/2024
Time	19:23
Sign	FIX
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	5
dt	50.000001E-12
time stamp (ms)	7:28:24 PM
	
Time	Amplitude
0.000000E+0	-1.248746E-3
5.000000E-11	-1.199071E-3
1.000000E-10	-1.125414E-3
1.500000E-10	-1.067174E-3
2.000000E-10	-1.036341E-3
2.500000E-10	-1.026063E-3
3.000000E-10	-1.015785E-3
3.500000E-10	-1.003795E-3
4.000000E-10	-1.015785E-3
4.500000E-10	-1.053470E-3
5.000000E-10	-1.113423E-3
5.500000E-10	-1.195645E-3
6.000000E-10	-1.274441E-3
6.500000E-10	-1.313838E-3
7.000000E-10	-1.312126E-3
7.500000E-10	-1.312126E-3
8.000000E-10	-1.296709E-3
8.500000E-10	-1.240182E-3
9.000000E-10	-1.159673E-3
9.500000E-10	-1.070600E-3
1.000000E-9	-9.661096E-4
1.050000E-9	-8.633326E-4
1.100000E-9	-7.811110E-4
1.150000E-9	-7.211578E-4
1.200000E-9	-6.937506E-4
1.250000E-9	-7.057412E-4
1.300000E-9	-7.417132E-4
1.350000E-9	-7.862499E-4
1.400000E-9	-8.222218E-4
1.450000E-9	-8.359254E-4
1.500000E-9	-8.256477E-4
1.550000E-9	-7.931017E-4
1.600000E-9	-7.468520E-4
1.650000E-9	-7.006024E-4
1.700000E-9	-6.663434E-4
1.750000E-9	-6.320844E-4
1.800000E-9	-6.166678E-4
1.850000E-9	-6.406491E-4
1.900000E-9	-7.006024E-4
1.950000E-9	-7.811110E-4
2.000000E-9	-8.873139E-4
2.050000E-9	-1.010646E-3
2.100000E-9	-1.118562E-3
2.150000E-9	-1.204210E-3
2.200000E-9	-1.257311E-3
2.250000E-9	-1.236756E-3
2.300000E-9	-1.128840E-3
2.350000E-9	-9.918039E-4
2.400000E-9	-8.496290E-4
2.450000E-9	-6.868988E-4
2.500000E-9	-5.310203E-4
2.550000E-9	-4.213915E-4
2.600000E-9	-3.665771E-4
2.650000E-9	-3.648641E-4
2.700000E-9	-4.196786E-4
2.750000E-9	-5.224556E-4
2.800000E-9	-6.492139E-4
2.850000E-9	-7.793981E-4
2.900000E-9	-8.924528E-4
2.950000E-9	-9.815262E-4
3.000000E-9	-1.046618E-3
3.050000E-9	-1.092868E-3
3.100000E-9	-1.121988E-3
3.150000E-9	-1.108284E-3
3.200000E-9	-1.050044E-3
3.250000E-9	-9.935168E-4
3.300000E-9	-9.815262E-4
3.350000E-9	-9.952298E-4
3.400000E-9	-9.986557E-4
3.450000E-9	-1.003795E-3
3.500000E-9	-1.032915E-3
3.550000E-9	-1.079164E-3
3.600000E-9	-1.133979E-3
3.650000E-9	-1.212774E-3
3.700000E-9	-1.301848E-3
3.750000E-9	-1.361801E-3
3.800000E-9	-1.392634E-3
3.850000E-9	-1.406338E-3
3.900000E-9	-1.387495E-3
3.950000E-9	-1.320690E-3
4.000000E-9	-1.221339E-3
4.050000E-9	-1.113423E-3
4.100000E-9	-9.986557E-4
4.150000E-9	-8.684715E-4
4.200000E-9	-7.400002E-4
4.250000E-9	-6.218067E-4
4.300000E-9	-5.258815E-4
4.350000E-9	-4.556505E-4
4.400000E-9	-4.094009E-4
4.450000E-9	-3.871325E-4
4.500000E-9	-3.956972E-4
4.550000E-9	-4.265304E-4
4.600000E-9	-4.676412E-4
4.650000E-9	-4.967613E-4
4.700000E-9	-5.224556E-4
4.750000E-9	-5.618534E-4
4.800000E-9	-6.029642E-4
4.850000E-9	-6.252326E-4
4.900000E-9	-6.406491E-4
4.950000E-9	-6.594916E-4
5.000000E-9	-6.680563E-4
5.050000E-9	-6.543527E-4
5.100000E-9	-6.492139E-4
5.150000E-9	-6.851858E-4
5.200000E-9	-7.776851E-4
5.250000E-9	-9.027305E-4
5.300000E-9	-1.022637E-3
5.350000E-9	-1.133979E-3
5.400000E-9	-1.245320E-3
5.450000E-9	-1.334394E-3
5.500000E-9	-1.384069E-3
5.550000E-9	-1.389208E-3
5.600000E-9	-1.363514E-3
5.650000E-9	-1.318977E-3
5.700000E-9	-1.252172E-3
5.750000E-9	-1.175090E-3
5.800000E-9	-1.103146E-3
5.850000E-9	-1.043192E-3
5.900000E-9	-9.986557E-4
5.950000E-9	-9.558319E-4
6.000000E-9	-9.112952E-4
6.050000E-9	-8.753233E-4
6.100000E-9	-8.633326E-4
6.150000E-9	-8.633326E-4
6.200000E-9	-8.376384E-4
6.250000E-9	-7.793981E-4
6.300000E-9	-7.125930E-4
6.350000E-9	-6.526398E-4
6.400000E-9	-6.063901E-4
6.450000E-9	-5.926865E-4
6.500000E-9	-6.269455E-4
