Study Name	Tungsten_Fuzz
Sample Name	2024-05-05
Run Name	spot2
Operator	Angus
Date	5/5/2024
Time	19:02
Sign	NEG
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	10
dt	50.000001E-12
time stamp (ms)	7:12:28 PM
	
Time	Amplitude
0.000000E+0	-4.535889E-3
5.000000E-11	-4.577000E-3
1.000000E-10	-4.570148E-3
1.500000E-10	-4.522186E-3
2.000000E-10	-4.463946E-3
2.500000E-10	-4.398854E-3
3.000000E-10	-4.326910E-3
3.500000E-10	-4.265244E-3
4.000000E-10	-4.213856E-3
4.500000E-10	-4.172745E-3
5.000000E-10	-4.172745E-3
5.500000E-10	-4.200152E-3
6.000000E-10	-4.237837E-3
6.500000E-10	-4.289225E-3
7.000000E-10	-4.361169E-3
7.500000E-10	-4.429687E-3
8.000000E-10	-4.494779E-3
8.500000E-10	-4.559870E-3
9.000000E-10	-4.594129E-3
9.500000E-10	-4.614685E-3
1.000000E-9	-4.645518E-3
1.050000E-9	-4.659221E-3
1.100000E-9	-4.621536E-3
1.150000E-9	-4.573574E-3
1.200000E-9	-4.542741E-3
1.250000E-9	-4.498204E-3
1.300000E-9	-4.433112E-3
1.350000E-9	-4.381724E-3
1.400000E-9	-4.344039E-3
1.450000E-9	-4.320058E-3
1.500000E-9	-4.316632E-3
1.550000E-9	-4.313206E-3
1.600000E-9	-4.306355E-3
1.650000E-9	-4.323484E-3
1.700000E-9	-4.354317E-3
1.750000E-9	-4.357743E-3
1.800000E-9	-4.354317E-3
1.850000E-9	-4.354317E-3
1.900000E-9	-4.333762E-3
1.950000E-9	-4.285799E-3
2.000000E-9	-4.227559E-3
2.050000E-9	-4.159041E-3
2.100000E-9	-4.080246E-3
2.150000E-9	-4.028857E-3
2.200000E-9	-4.008302E-3
2.250000E-9	-3.974043E-3
2.300000E-9	-3.946636E-3
2.350000E-9	-3.956914E-3
2.400000E-9	-4.001450E-3
2.450000E-9	-4.045987E-3
2.500000E-9	-4.107653E-3
2.550000E-9	-4.186448E-3
2.600000E-9	-4.237837E-3
2.650000E-9	-4.248114E-3
2.700000E-9	-4.237837E-3
2.750000E-9	-4.241263E-3
2.800000E-9	-4.251540E-3
2.850000E-9	-4.244689E-3
2.900000E-9	-4.213856E-3
2.950000E-9	-4.189874E-3
3.000000E-9	-4.196726E-3
3.050000E-9	-4.210430E-3
3.100000E-9	-4.217281E-3
3.150000E-9	-4.248114E-3
3.200000E-9	-4.302929E-3
3.250000E-9	-4.347465E-3
3.300000E-9	-4.388576E-3
3.350000E-9	-4.422835E-3
3.400000E-9	-4.446816E-3
3.450000E-9	-4.467371E-3
3.500000E-9	-4.491353E-3
3.550000E-9	-4.491353E-3
3.600000E-9	-4.484501E-3
3.650000E-9	-4.477649E-3
3.700000E-9	-4.446816E-3
3.750000E-9	-4.392002E-3
3.800000E-9	-4.361169E-3
3.850000E-9	-4.347465E-3
3.900000E-9	-4.296077E-3
3.950000E-9	-4.237837E-3
4.000000E-9	-4.213856E-3
4.050000E-9	-4.189874E-3
4.100000E-9	-4.135060E-3
4.150000E-9	-4.093949E-3
4.200000E-9	-4.090523E-3
4.250000E-9	-4.073394E-3
4.300000E-9	-4.035709E-3
4.350000E-9	-4.015154E-3
4.400000E-9	-4.018580E-3
4.450000E-9	-4.035709E-3
4.500000E-9	-4.069968E-3
4.550000E-9	-4.121356E-3
4.600000E-9	-4.186448E-3
4.650000E-9	-4.258392E-3
4.700000E-9	-4.313206E-3
4.750000E-9	-4.361169E-3
4.800000E-9	-4.419409E-3
4.850000E-9	-4.463946E-3
4.900000E-9	-4.457094E-3
4.950000E-9	-4.429687E-3
5.000000E-9	-4.419409E-3
5.050000E-9	-4.412557E-3
5.100000E-9	-4.388576E-3
5.150000E-9	-4.371446E-3
5.200000E-9	-4.378298E-3
5.250000E-9	-4.381724E-3
5.300000E-9	-4.381724E-3
5.350000E-9	-4.385150E-3
5.400000E-9	-4.398854E-3
5.450000E-9	-4.402279E-3
5.500000E-9	-4.388576E-3
5.550000E-9	-4.347465E-3
5.600000E-9	-4.296077E-3
5.650000E-9	-4.251540E-3
5.700000E-9	-4.189874E-3
5.750000E-9	-4.104227E-3
5.800000E-9	-4.028857E-3
5.850000E-9	-3.991173E-3
5.900000E-9	-3.974043E-3
5.950000E-9	-3.956914E-3
6.000000E-9	-3.960340E-3
6.050000E-9	-3.994599E-3
6.100000E-9	-4.045987E-3
6.150000E-9	-4.087098E-3
6.200000E-9	-4.128208E-3
6.250000E-9	-4.159041E-3
6.300000E-9	-4.152190E-3
6.350000E-9	-4.121356E-3
6.400000E-9	-4.087098E-3
6.450000E-9	-4.042561E-3
6.500000E-9	-3.987747E-3
6.550000E-9	-3.932933E-3
6.600000E-9	-3.881544E-3
6.650000E-9	-3.826730E-3
6.700000E-9	-3.795897E-3
6.750000E-9	-3.795897E-3
6.800000E-9	-3.813026E-3
6.850000E-9	-3.837008E-3
6.900000E-9	-3.878118E-3
6.950000E-9	-3.929507E-3
7.000000E-9	-3.977469E-3
7.050000E-9	-4.008302E-3
7.100000E-9	-4.045987E-3
7.150000E-9	-4.104227E-3
7.200000E-9	-4.155615E-3
7.250000E-9	-4.179597E-3
7.300000E-9	-4.196726E-3
7.350000E-9	-4.234411E-3
7.400000E-9	-4.272096E-3
7.450000E-9	-4.289225E-3
7.500000E-9	-4.309780E-3
7.550000E-9	-4.333762E-3
7.600000E-9	-4.333762E-3
7.650000E-9	-4.316632E-3
7.700000E-9	-4.306355E-3
7.750000E-9	-4.323484E-3
7.800000E-9	-4.326910E-3
7.850000E-9	-4.241263E-3
7.900000E-9	-4.100801E-3
7.950000E-9	-4.063116E-3
8.000000E-9	-4.148764E-3
8.050000E-9	-4.159041E-3
8.100000E-9	-4.087098E-3
8.150000E-9	-4.159041E-3
8.200000E-9	-4.340613E-3
8.250000E-9	-4.419409E-3
8.300000E-9	-4.453668E-3
8.350000E-9	-4.553019E-3
8.400000E-9	-4.614685E-3
8.450000E-9	-4.666073E-3
8.500000E-9	-4.837368E-3
8.550000E-9	-4.905885E-3
8.600000E-9	-4.727739E-3
8.650000E-9	-4.618111E-3
8.700000E-9	-4.648944E-3
8.750000E-9	-4.467371E-3
8.800000E-9	-4.172745E-3
8.850000E-9	-4.090523E-3
8.900000E-9	-4.022006E-3
8.950000E-9	-3.778767E-3
9.000000E-9	-3.730805E-3
9.050000E-9	-3.950062E-3
