Study Name	Tungsten_Fuzz
Sample Name	2024-05-05
Run Name	spot5
Operator	Angus
Date	5/5/2024
Time	20:51
Sign	POS
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	45
dt	50.000001E-12
time stamp (ms)	9:37:38 PM
	
Time	Amplitude
0.000000E+0	-5.361475E-4
5.000000E-11	-4.881849E-4
1.000000E-10	-4.539259E-4
1.500000E-10	-4.299446E-4
2.000000E-10	-4.111021E-4
2.500000E-10	-4.008244E-4
3.000000E-10	-4.008244E-4
3.500000E-10	-4.093892E-4
4.000000E-10	-4.248057E-4
4.500000E-10	-4.419352E-4
5.000000E-10	-4.539259E-4
5.500000E-10	-4.642036E-4
6.000000E-10	-4.779072E-4
6.500000E-10	-4.813331E-4
7.000000E-10	-4.693424E-4
7.500000E-10	-4.556388E-4
8.000000E-10	-4.419352E-4
8.500000E-10	-4.248057E-4
9.000000E-10	-4.059633E-4
9.500000E-10	-3.939726E-4
1.000000E-9	-3.922597E-4
1.050000E-9	-4.025374E-4
1.100000E-9	-4.230928E-4
1.150000E-9	-4.556388E-4
1.200000E-9	-4.933237E-4
1.250000E-9	-5.412863E-4
1.300000E-9	-5.943878E-4
1.350000E-9	-6.423504E-4
1.400000E-9	-6.834612E-4
1.450000E-9	-7.125813E-4
1.500000E-9	-7.245720E-4
1.550000E-9	-7.211461E-4
1.600000E-9	-7.142943E-4
1.650000E-9	-6.937389E-4
1.700000E-9	-6.560540E-4
1.750000E-9	-6.149432E-4
1.800000E-9	-5.823971E-4
1.850000E-9	-5.549899E-4
1.900000E-9	-5.275827E-4
1.950000E-9	-5.053144E-4
2.000000E-9	-4.933237E-4
2.050000E-9	-4.967496E-4
2.100000E-9	-5.138791E-4
2.150000E-9	-5.361475E-4
2.200000E-9	-5.601288E-4
2.250000E-9	-5.755453E-4
2.300000E-9	-5.875360E-4
2.350000E-9	-6.012396E-4
2.400000E-9	-6.115173E-4
2.450000E-9	-6.098043E-4
2.500000E-9	-6.080914E-4
2.550000E-9	-6.098043E-4
2.600000E-9	-6.012396E-4
2.650000E-9	-5.858230E-4
2.700000E-9	-5.858230E-4
2.750000E-9	-5.995266E-4
2.800000E-9	-6.115173E-4
2.850000E-9	-6.183691E-4
2.900000E-9	-6.235079E-4
2.950000E-9	-6.303597E-4
3.000000E-9	-6.372115E-4
3.050000E-9	-6.372115E-4
3.100000E-9	-6.303597E-4
3.150000E-9	-6.235079E-4
3.200000E-9	-6.132302E-4
3.250000E-9	-5.943878E-4
3.300000E-9	-5.755453E-4
3.350000E-9	-5.635547E-4
3.400000E-9	-5.498511E-4
3.450000E-9	-5.344345E-4
3.500000E-9	-5.258698E-4
3.550000E-9	-5.155921E-4
3.600000E-9	-4.984626E-4
3.650000E-9	-4.864719E-4
3.700000E-9	-4.830460E-4
3.750000E-9	-4.727683E-4
3.800000E-9	-4.590647E-4
3.850000E-9	-4.590647E-4
3.900000E-9	-4.642036E-4
3.950000E-9	-4.659165E-4
4.000000E-9	-4.659165E-4
4.050000E-9	-4.779072E-4
4.100000E-9	-5.018885E-4
4.150000E-9	-5.361475E-4
4.200000E-9	-5.669806E-4
4.250000E-9	-5.995266E-4
4.300000E-9	-6.423504E-4
4.350000E-9	-6.766094E-4
4.400000E-9	-6.834612E-4
4.450000E-9	-6.817482E-4
4.500000E-9	-6.868871E-4
4.550000E-9	-6.817482E-4
4.600000E-9	-6.577669E-4
4.650000E-9	-6.337856E-4
4.700000E-9	-6.098043E-4
4.750000E-9	-5.772583E-4
4.800000E-9	-5.412863E-4
4.850000E-9	-5.173050E-4
4.900000E-9	-5.018885E-4
4.950000E-9	-4.864719E-4
5.000000E-9	-4.693424E-4
5.050000E-9	-4.539259E-4
5.100000E-9	-4.487870E-4
5.150000E-9	-4.453611E-4
5.200000E-9	-4.350834E-4
5.250000E-9	-4.265187E-4
5.300000E-9	-4.248057E-4
5.350000E-9	-4.196669E-4
5.400000E-9	-4.179539E-4
5.450000E-9	-4.385093E-4
5.500000E-9	-4.693424E-4
5.550000E-9	-4.881849E-4
5.600000E-9	-5.053144E-4
5.650000E-9	-5.275827E-4
5.700000E-9	-5.429993E-4
5.750000E-9	-5.549899E-4
5.800000E-9	-5.738324E-4
5.850000E-9	-5.892489E-4
5.900000E-9	-5.909619E-4
5.950000E-9	-5.892489E-4
6.000000E-9	-5.823971E-4
6.050000E-9	-5.635547E-4
6.100000E-9	-5.361475E-4
6.150000E-9	-5.018885E-4
6.200000E-9	-4.642036E-4
6.250000E-9	-4.265187E-4
6.300000E-9	-3.973985E-4
6.350000E-9	-3.819820E-4
6.400000E-9	-3.854079E-4
6.450000E-9	-4.042503E-4
6.500000E-9	-4.196669E-4
6.550000E-9	-4.350834E-4
6.600000E-9	-4.693424E-4
6.650000E-9	-5.104532E-4
6.700000E-9	-5.361475E-4
6.750000E-9	-5.464252E-4
6.800000E-9	-5.567029E-4
6.850000E-9	-5.567029E-4
6.900000E-9	-5.429993E-4
6.950000E-9	-5.207309E-4
7.000000E-9	-4.950367E-4
7.050000E-9	-4.744813E-4
7.100000E-9	-4.659165E-4
7.150000E-9	-4.676295E-4
7.200000E-9	-4.779072E-4
7.250000E-9	-5.001755E-4
7.300000E-9	-5.310086E-4
7.350000E-9	-5.686935E-4
7.400000E-9	-6.132302E-4
7.450000E-9	-6.611928E-4
7.500000E-9	-7.005907E-4
7.550000E-9	-7.279979E-4
7.600000E-9	-7.434144E-4
7.650000E-9	-7.417015E-4
7.700000E-9	-7.245720E-4
7.750000E-9	-6.988777E-4
