Study Name	Tungsten_Fuzz
Sample Name	2024-05-05
Run Name	spot1
Operator	Angus
Date	5/5/2024
Time	18:54
Sign	FIX
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	4
dt	50.000001E-12
time stamp (ms)	6:57:50 PM
	
Time	Amplitude
0.000000E+0	7.537606E-5
5.000000E-11	9.593140E-5
1.000000E-10	1.130608E-4
1.500000E-10	1.096350E-4
2.000000E-10	1.301903E-4
2.500000E-10	2.089858E-4
3.000000E-10	2.775036E-4
3.500000E-10	3.014848E-4
4.000000E-10	3.665767E-4
4.500000E-10	4.796311E-4
5.000000E-10	5.550007E-4
5.500000E-10	5.824078E-4
6.000000E-10	5.961114E-4
6.500000E-10	5.550007E-4
7.000000E-10	4.762052E-4
7.500000E-10	4.042615E-4
8.000000E-10	2.980589E-4
8.500000E-10	1.370421E-4
9.000000E-10	1.028414E-5
9.500000E-10	-6.508544E-5
1.000000E-9	-1.507327E-4
1.050000E-9	-2.329541E-4
1.100000E-9	-2.295282E-4
1.150000E-9	-1.712880E-4
1.200000E-9	-1.130479E-4
1.250000E-9	-4.795599E-5
1.300000E-9	3.769126E-5
1.350000E-9	1.438939E-4
1.400000E-9	2.740777E-4
1.450000E-9	3.871321E-4
1.500000E-9	4.522240E-4
1.550000E-9	5.207418E-4
1.600000E-9	5.858337E-4
1.650000E-9	5.926855E-4
1.700000E-9	5.721301E-4
1.750000E-9	5.926855E-4
1.800000E-9	6.200926E-4
1.850000E-9	6.098149E-4
1.900000E-9	5.892596E-4
1.950000E-9	5.789819E-4
2.000000E-9	5.481489E-4
2.050000E-9	5.104641E-4
2.100000E-9	4.625016E-4
2.150000E-9	4.008356E-4
2.200000E-9	3.460214E-4
2.250000E-9	2.912071E-4
2.300000E-9	2.021340E-4
2.350000E-9	9.593140E-5
2.400000E-9	1.713592E-5
2.450000E-9	-6.508544E-5
2.500000E-9	-1.541586E-4
2.550000E-9	-2.295282E-4
2.600000E-9	-3.151754E-4
2.650000E-9	-4.316557E-4
2.700000E-9	-5.241547E-4
2.750000E-9	-5.721172E-4
2.800000E-9	-6.098020E-4
2.850000E-9	-6.337832E-4
2.900000E-9	-6.029502E-4
2.950000E-9	-5.207288E-4
3.000000E-9	-4.042486E-4
3.050000E-9	-2.500835E-4
3.100000E-9	-7.878900E-5
3.150000E-9	9.935729E-5
3.200000E-9	3.083366E-4
3.250000E-9	5.070382E-4
3.300000E-9	6.337961E-4
3.350000E-9	7.262952E-4
3.400000E-9	8.085165E-4
3.450000E-9	8.222201E-4
3.500000E-9	7.605541E-4
3.550000E-9	6.886104E-4
3.600000E-9	6.406479E-4
3.650000E-9	5.892596E-4
3.700000E-9	5.275935E-4
3.750000E-9	4.693534E-4
3.800000E-9	4.453722E-4
3.850000E-9	4.556499E-4
3.900000E-9	4.625016E-4
3.950000E-9	4.487981E-4
4.000000E-9	4.419463E-4
4.050000E-9	4.385204E-4
4.100000E-9	4.042615E-4
4.150000E-9	3.528732E-4
4.200000E-9	3.151884E-4
4.250000E-9	2.740777E-4
4.300000E-9	2.398188E-4
4.350000E-9	2.706518E-4
4.400000E-9	3.254660E-4
4.450000E-9	3.528732E-4
4.500000E-9	3.905579E-4
4.550000E-9	4.693534E-4
4.600000E-9	5.412971E-4
4.650000E-9	5.926855E-4
4.700000E-9	6.474997E-4
4.750000E-9	7.125916E-4
4.800000E-9	7.468505E-4
4.850000E-9	7.571282E-4
4.900000E-9	7.674059E-4
4.950000E-9	7.639800E-4
5.000000E-9	7.434246E-4
5.050000E-9	7.331470E-4
5.100000E-9	7.125916E-4
5.150000E-9	6.851845E-4
5.200000E-9	6.612033E-4
5.250000E-9	6.406479E-4
5.300000E-9	6.098149E-4
5.350000E-9	5.618525E-4
5.400000E-9	4.933346E-4
5.450000E-9	4.111133E-4
5.500000E-9	3.425955E-4
5.550000E-9	2.980589E-4
5.600000E-9	2.877812E-4
5.650000E-9	2.912071E-4
5.700000E-9	3.323178E-4
5.750000E-9	4.111133E-4
5.800000E-9	5.173159E-4
5.850000E-9	6.029631E-4
5.900000E-9	6.680550E-4
5.950000E-9	7.468505E-4
6.000000E-9	8.222201E-4
6.050000E-9	8.256460E-4
6.100000E-9	7.742576E-4
6.150000E-9	7.194434E-4
6.200000E-9	6.509256E-4
6.250000E-9	5.173159E-4
6.300000E-9	3.460214E-4
6.350000E-9	1.884304E-4
6.400000E-9	5.139483E-5
6.450000E-9	-9.591845E-5
6.500000E-9	-2.466576E-4
6.550000E-9	-3.494343E-4
6.600000E-9	-4.282298E-4
6.650000E-9	-5.070253E-4
6.700000E-9	-5.721172E-4
6.750000E-9	-5.823948E-4
6.800000E-9	-5.549877E-4
6.850000E-9	-5.173029E-4
6.900000E-9	-4.693405E-4
6.950000E-9	-3.871191E-4
7.000000E-9	-2.911942E-4
7.050000E-9	-1.884175E-4
7.100000E-9	-8.564078E-5
7.150000E-9	2.056181E-5
7.200000E-9	1.027832E-4
7.250000E-9	1.644492E-4
7.300000E-9	2.124117E-4
7.350000E-9	2.500965E-4
7.400000E-9	2.740777E-4
7.450000E-9	2.638000E-4
7.500000E-9	2.261152E-4
7.550000E-9	1.987081E-4
7.600000E-9	2.124117E-4
7.650000E-9	2.432447E-4
7.700000E-9	2.946330E-4
7.750000E-9	4.008356E-4
7.800000E-9	5.618525E-4
7.850000E-9	6.646292E-4
7.900000E-9	6.749068E-4
7.950000E-9	7.502764E-4
8.000000E-9	8.975897E-4
8.050000E-9	8.838861E-4
8.100000E-9	6.954622E-4
8.150000E-9	6.132408E-4
8.200000E-9	5.961114E-4
8.250000E-9	3.802803E-4
8.300000E-9	8.907962E-5
8.350000E-9	-8.221489E-5
8.400000E-9	-2.672130E-4
8.450000E-9	-4.487851E-4
8.500000E-9	-3.973968E-4
8.550000E-9	-3.151754E-4
8.600000E-9	-4.179521E-4
8.650000E-9	-4.145262E-4
8.700000E-9	-2.055469E-4
8.750000E-9	-1.336032E-4
8.800000E-9	-1.712880E-4
8.850000E-9	-3.767832E-5
