Study Name	Tungsten_Fuzz
Sample Name	2024-05-05
Run Name	spot5
Operator	Angus
Date	5/5/2024
Time	20:51
Sign	FIX
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	10
dt	50.000001E-12
time stamp (ms)	9:01:20 PM
	
Time	Amplitude
0.000000E+0	2.309051E-3
5.000000E-11	2.285070E-3
1.000000E-10	2.297060E-3
1.500000E-10	2.339884E-3
2.000000E-10	2.418680E-3
2.500000E-10	2.509466E-3
3.000000E-10	2.581410E-3
3.500000E-10	2.643076E-3
4.000000E-10	2.715020E-3
4.500000E-10	2.800668E-3
5.000000E-10	2.898306E-3
5.500000E-10	2.994231E-3
6.000000E-10	3.076453E-3
6.500000E-10	3.138119E-3
7.000000E-10	3.172378E-3
7.500000E-10	3.172378E-3
8.000000E-10	3.139832E-3
8.500000E-10	3.095295E-3
9.000000E-10	3.040481E-3
9.500000E-10	2.946268E-3
1.000000E-9	2.809232E-3
1.050000E-9	2.660206E-3
1.100000E-9	2.535160E-3
1.150000E-9	2.435809E-3
1.200000E-9	2.357013E-3
1.250000E-9	2.295347E-3
1.300000E-9	2.271366E-3
1.350000E-9	2.276505E-3
1.400000E-9	2.314190E-3
1.450000E-9	2.386134E-3
1.500000E-9	2.475207E-3
1.550000E-9	2.565993E-3
1.600000E-9	2.656780E-3
1.650000E-9	2.735575E-3
1.700000E-9	2.773260E-3
1.750000E-9	2.768121E-3
1.800000E-9	2.754418E-3
1.850000E-9	2.744140E-3
1.900000E-9	2.720159E-3
1.950000E-9	2.677335E-3
2.000000E-9	2.622521E-3
2.050000E-9	2.564280E-3
2.100000E-9	2.511179E-3
2.150000E-9	2.485485E-3
2.200000E-9	2.495762E-3
2.250000E-9	2.540299E-3
2.300000E-9	2.600252E-3
2.350000E-9	2.679048E-3
2.400000E-9	2.778399E-3
2.450000E-9	2.864047E-3
2.500000E-9	2.922287E-3
2.550000E-9	2.963398E-3
2.600000E-9	2.999370E-3
2.650000E-9	3.007935E-3
2.700000E-9	2.980527E-3
2.750000E-9	2.927426E-3
2.800000E-9	2.864047E-3
2.850000E-9	2.790390E-3
2.900000E-9	2.718446E-3
2.950000E-9	2.656780E-3
3.000000E-9	2.610530E-3
3.050000E-9	2.584836E-3
3.100000E-9	2.579697E-3
3.150000E-9	2.595114E-3
3.200000E-9	2.637937E-3
3.250000E-9	2.699603E-3
3.300000E-9	2.768121E-3
3.350000E-9	2.831501E-3
3.400000E-9	2.882889E-3
3.450000E-9	2.908583E-3
3.500000E-9	2.917148E-3
3.550000E-9	2.918861E-3
3.600000E-9	2.913722E-3
3.650000E-9	2.906870E-3
3.700000E-9	2.905158E-3
3.750000E-9	2.912009E-3
3.800000E-9	2.915435E-3
3.850000E-9	2.920574E-3
3.900000E-9	2.932565E-3
3.950000E-9	2.947981E-3
4.000000E-9	2.958259E-3
4.050000E-9	2.978814E-3
4.100000E-9	3.011360E-3
4.150000E-9	3.025064E-3
4.200000E-9	3.016499E-3
4.250000E-9	3.011360E-3
4.300000E-9	2.994231E-3
4.350000E-9	2.935991E-3
4.400000E-9	2.858908E-3
4.450000E-9	2.781825E-3
4.500000E-9	2.684187E-3
4.550000E-9	2.562567E-3
4.600000E-9	2.444374E-3
4.650000E-9	2.348449E-3
4.700000E-9	2.271366E-3
4.750000E-9	2.221690E-3
4.800000E-9	2.197709E-3
4.850000E-9	2.202848E-3
4.900000E-9	2.259375E-3
4.950000E-9	2.357013E-3
5.000000E-9	2.456365E-3
5.050000E-9	2.562567E-3
5.100000E-9	2.696178E-3
5.150000E-9	2.829788E-3
5.200000E-9	2.947981E-3
5.250000E-9	3.054184E-3
5.300000E-9	3.132980E-3
5.350000E-9	3.167239E-3
5.400000E-9	3.162100E-3
5.450000E-9	3.143258E-3
5.500000E-9	3.127841E-3
5.550000E-9	3.107286E-3
5.600000E-9	3.076453E-3
5.650000E-9	3.042194E-3
5.700000E-9	3.011360E-3
5.750000E-9	2.985666E-3
5.800000E-9	2.971963E-3
5.850000E-9	2.975388E-3
5.900000E-9	2.966824E-3
5.950000E-9	2.935991E-3
6.000000E-9	2.932565E-3
6.050000E-9	2.961685E-3
6.100000E-9	2.961685E-3
6.150000E-9	2.934278E-3
6.200000E-9	2.937704E-3
6.250000E-9	2.961685E-3
6.300000E-9	2.968537E-3
6.350000E-9	2.980527E-3
6.400000E-9	3.016499E-3
6.450000E-9	3.049045E-3
6.500000E-9	3.078165E-3
6.550000E-9	3.107286E-3
6.600000E-9	3.112424E-3
6.650000E-9	3.073027E-3
6.700000E-9	3.009647E-3
6.750000E-9	2.932565E-3
6.800000E-9	2.838352E-3
6.850000E-9	2.756131E-3
6.900000E-9	2.687613E-3
6.950000E-9	2.612243E-3
7.000000E-9	2.528308E-3
7.050000E-9	2.458078E-3
7.100000E-9	2.406689E-3
7.150000E-9	2.372430E-3
7.200000E-9	2.367291E-3
7.250000E-9	2.380995E-3
7.300000E-9	2.406689E-3
7.350000E-9	2.439235E-3
7.400000E-9	2.478633E-3
7.450000E-9	2.514605E-3
7.500000E-9	2.554003E-3
7.550000E-9	2.595114E-3
7.600000E-9	2.636224E-3
7.650000E-9	2.687613E-3
7.700000E-9	2.730437E-3
7.750000E-9	2.730437E-3
7.800000E-9	2.709881E-3
7.850000E-9	2.706455E-3
7.900000E-9	2.691039E-3
7.950000E-9	2.610530E-3
8.000000E-9	2.506040E-3
8.050000E-9	2.476920E-3
8.100000E-9	2.500901E-3
8.150000E-9	2.464929E-3
8.200000E-9	2.411828E-3
8.250000E-9	2.482059E-3
