Study Name	Tungsten_Fuzz
Sample Name	2024-05-05
Run Name	spot4
Operator	Angus
Date	5/5/2024
Time	19:23
Sign	NEG
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	40
dt	50.000001E-12
time stamp (ms)	8:04:39 PM
	
Time	Amplitude
0.000000E+0	-4.513612E-3
5.000000E-11	-4.592407E-3
1.000000E-10	-4.664351E-3
1.500000E-10	-4.720879E-3
2.000000E-10	-4.763702E-3
2.500000E-10	-4.794536E-3
3.000000E-10	-4.801387E-3
3.500000E-10	-4.772267E-3
4.000000E-10	-4.700323E-3
4.500000E-10	-4.588981E-3
5.000000E-10	-4.460510E-3
5.500000E-10	-4.340604E-3
6.000000E-10	-4.237827E-3
6.500000E-10	-4.143614E-3
7.000000E-10	-4.069958E-3
7.500000E-10	-4.042550E-3
8.000000E-10	-4.056254E-3
8.500000E-10	-4.102504E-3
9.000000E-10	-4.176161E-3
9.500000E-10	-4.253243E-3
1.000000E-9	-4.332039E-3
1.050000E-9	-4.419399E-3
1.100000E-9	-4.491343E-3
1.150000E-9	-4.523889E-3
1.200000E-9	-4.541019E-3
1.250000E-9	-4.558148E-3
1.300000E-9	-4.544445E-3
1.350000E-9	-4.498195E-3
1.400000E-9	-4.462223E-3
1.450000E-9	-4.434816E-3
1.500000E-9	-4.395418E-3
1.550000E-9	-4.345743E-3
1.600000E-9	-4.309771E-3
1.650000E-9	-4.278938E-3
1.700000E-9	-4.248104E-3
1.750000E-9	-4.227549E-3
1.800000E-9	-4.230975E-3
1.850000E-9	-4.254956E-3
1.900000E-9	-4.289215E-3
1.950000E-9	-4.325187E-3
2.000000E-9	-4.359446E-3
2.050000E-9	-4.398844E-3
2.100000E-9	-4.455371E-3
2.150000E-9	-4.513612E-3
2.200000E-9	-4.542732E-3
2.250000E-9	-4.542732E-3
2.300000E-9	-4.544445E-3
2.350000E-9	-4.542732E-3
2.400000E-9	-4.506760E-3
2.450000E-9	-4.445094E-3
2.500000E-9	-4.388566E-3
2.550000E-9	-4.332039E-3
2.600000E-9	-4.270373E-3
2.650000E-9	-4.225836E-3
2.700000E-9	-4.205281E-3
2.750000E-9	-4.200142E-3
2.800000E-9	-4.220697E-3
2.850000E-9	-4.258382E-3
2.900000E-9	-4.284076E-3
2.950000E-9	-4.301206E-3
3.000000E-9	-4.330326E-3
3.050000E-9	-4.347456E-3
3.100000E-9	-4.330326E-3
3.150000E-9	-4.313197E-3
3.200000E-9	-4.306345E-3
3.250000E-9	-4.287502E-3
3.300000E-9	-4.261808E-3
3.350000E-9	-4.254956E-3
3.400000E-9	-4.249817E-3
3.450000E-9	-4.225836E-3
3.500000E-9	-4.210420E-3
3.550000E-9	-4.218984E-3
3.600000E-9	-4.234401E-3
3.650000E-9	-4.249817E-3
3.700000E-9	-4.287502E-3
3.750000E-9	-4.350881E-3
3.800000E-9	-4.421112E-3
3.850000E-9	-4.489630E-3
3.900000E-9	-4.551297E-3
3.950000E-9	-4.606111E-3
4.000000E-9	-4.660925E-3
4.050000E-9	-4.714027E-3
4.100000E-9	-4.758564E-3
4.150000E-9	-4.789397E-3
4.200000E-9	-4.799674E-3
4.250000E-9	-4.794536E-3
4.300000E-9	-4.791110E-3
4.350000E-9	-4.777406E-3
4.400000E-9	-4.731156E-3
4.450000E-9	-4.664351E-3
4.500000E-9	-4.611250E-3
4.550000E-9	-4.556435E-3
4.600000E-9	-4.475927E-3
4.650000E-9	-4.402270E-3
4.700000E-9	-4.356020E-3
4.750000E-9	-4.308058E-3
4.800000E-9	-4.258382E-3
4.850000E-9	-4.248104E-3
4.900000E-9	-4.277225E-3
4.950000E-9	-4.313197E-3
5.000000E-9	-4.350881E-3
5.050000E-9	-4.407409E-3
5.100000E-9	-4.465649E-3
5.150000E-9	-4.501621E-3
5.200000E-9	-4.522176E-3
5.250000E-9	-4.539306E-3
5.300000E-9	-4.547871E-3
5.350000E-9	-4.532454E-3
5.400000E-9	-4.494769E-3
5.450000E-9	-4.434816E-3
5.500000E-9	-4.342317E-3
5.550000E-9	-4.232688E-3
5.600000E-9	-4.143614E-3
5.650000E-9	-4.073384E-3
5.700000E-9	-4.001440E-3
5.750000E-9	-3.955190E-3
5.800000E-9	-3.948338E-3
5.850000E-9	-3.955190E-3
5.900000E-9	-3.958616E-3
5.950000E-9	-3.980884E-3
6.000000E-9	-4.018569E-3
6.050000E-9	-4.049402E-3
6.100000E-9	-4.078522E-3
6.150000E-9	-4.112781E-3
6.200000E-9	-4.152179E-3
6.250000E-9	-4.181299E-3
6.300000E-9	-4.193290E-3
6.350000E-9	-4.184725E-3
6.400000E-9	-4.169309E-3
6.450000E-9	-4.147040E-3
6.500000E-9	-4.121346E-3
