Study Name	Tungsten_Fuzz
Sample Name	2024-05-05
Run Name	spot3
Operator	Angus
Date	5/5/2024
Time	19:14
Sign	FIX
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	6
dt	50.000001E-12
time stamp (ms)	7:20:21 PM
	
Time	Amplitude
0.000000E+0	-5.162810E-3
5.000000E-11	-5.152532E-3
1.000000E-10	-5.162810E-3
1.500000E-10	-5.227902E-3
2.000000E-10	-5.279290E-3
2.500000E-10	-5.282716E-3
3.000000E-10	-5.286142E-3
3.500000E-10	-5.275864E-3
4.000000E-10	-5.224476E-3
4.500000E-10	-5.142255E-3
5.000000E-10	-5.049756E-3
5.500000E-10	-4.940127E-3
6.000000E-10	-4.847628E-3
6.500000E-10	-4.775684E-3
7.000000E-10	-4.720870E-3
7.500000E-10	-4.720870E-3
8.000000E-10	-4.789388E-3
8.500000E-10	-4.875035E-3
9.000000E-10	-4.984664E-3
9.500000E-10	-5.159384E-3
1.000000E-9	-5.344382E-3
1.050000E-9	-5.467714E-3
1.100000E-9	-5.577343E-3
1.150000E-9	-5.707526E-3
1.200000E-9	-5.803451E-3
1.250000E-9	-5.844562E-3
1.300000E-9	-5.868543E-3
1.350000E-9	-5.871969E-3
1.400000E-9	-5.844562E-3
1.450000E-9	-5.786322E-3
1.500000E-9	-5.676693E-3
1.550000E-9	-5.522528E-3
1.600000E-9	-5.378641E-3
1.650000E-9	-5.245031E-3
1.700000E-9	-5.063459E-3
1.750000E-9	-4.885313E-3
1.800000E-9	-4.748277E-3
1.850000E-9	-4.624945E-3
1.900000E-9	-4.549576E-3
1.950000E-9	-4.573557E-3
2.000000E-9	-4.655778E-3
2.050000E-9	-4.741425E-3
2.100000E-9	-4.871609E-3
2.150000E-9	-5.056607E-3
2.200000E-9	-5.221050E-3
2.250000E-9	-5.330679E-3
2.300000E-9	-5.433455E-3
2.350000E-9	-5.515677E-3
2.400000E-9	-5.546510E-3
2.450000E-9	-5.532806E-3
2.500000E-9	-5.477992E-3
2.550000E-9	-5.388919E-3
2.600000E-9	-5.310123E-3
2.650000E-9	-5.238179E-3
2.700000E-9	-5.152532E-3
2.750000E-9	-5.104570E-3
2.800000E-9	-5.131977E-3
2.850000E-9	-5.155958E-3
2.900000E-9	-5.155958E-3
2.950000E-9	-5.214198E-3
3.000000E-9	-5.330679E-3
3.050000E-9	-5.406048E-3
3.100000E-9	-5.436881E-3
3.150000E-9	-5.474566E-3
3.200000E-9	-5.519102E-3
3.250000E-9	-5.536232E-3
3.300000E-9	-5.519102E-3
3.350000E-9	-5.474566E-3
3.400000E-9	-5.419752E-3
3.450000E-9	-5.340956E-3
3.500000E-9	-5.217624E-3
3.550000E-9	-5.066885E-3
3.600000E-9	-4.933275E-3
3.650000E-9	-4.809943E-3
3.700000E-9	-4.693463E-3
3.750000E-9	-4.618093E-3
3.800000E-9	-4.580409E-3
3.850000E-9	-4.556427E-3
3.900000E-9	-4.553001E-3
3.950000E-9	-4.587260E-3
4.000000E-9	-4.642075E-3
4.050000E-9	-4.717444E-3
4.100000E-9	-4.799666E-3
4.150000E-9	-4.854480E-3
4.200000E-9	-4.871609E-3
4.250000E-9	-4.888739E-3
4.300000E-9	-4.868183E-3
4.350000E-9	-4.803091E-3
4.400000E-9	-4.738000E-3
4.450000E-9	-4.700315E-3
4.500000E-9	-4.652352E-3
4.550000E-9	-4.621519E-3
4.600000E-9	-4.635223E-3
4.650000E-9	-4.648926E-3
4.700000E-9	-4.655778E-3
4.750000E-9	-4.700315E-3
4.800000E-9	-4.755129E-3
4.850000E-9	-4.803091E-3
4.900000E-9	-4.875035E-3
4.950000E-9	-4.964108E-3
5.000000E-9	-4.991515E-3
5.050000E-9	-4.967534E-3
5.100000E-9	-4.970960E-3
5.150000E-9	-4.970960E-3
5.200000E-9	-4.916146E-3
5.250000E-9	-4.851054E-3
5.300000E-9	-4.823647E-3
5.350000E-9	-4.803091E-3
5.400000E-9	-4.785962E-3
5.450000E-9	-4.765407E-3
5.500000E-9	-4.758555E-3
5.550000E-9	-4.809943E-3
5.600000E-9	-4.919572E-3
5.650000E-9	-5.029200E-3
5.700000E-9	-5.138829E-3
5.750000E-9	-5.272438E-3
5.800000E-9	-5.406048E-3
5.850000E-9	-5.525954E-3
5.900000E-9	-5.632157E-3
5.950000E-9	-5.721230E-3
6.000000E-9	-5.772618E-3
6.050000E-9	-5.806877E-3
6.100000E-9	-5.820581E-3
6.150000E-9	-5.772618E-3
