Study Name	Tungsten_temperature_sweep
9.850000E-9	-3.400206E-3
9.900000E-9	-3.359095E-3
9.950000E-9	-3.278586E-3
1.000000E-8	-3.329975E-3
1.005000E-8	-3.480715E-3
1.010000E-8	-3.653722E-3
1.015000E-8	-3.775342E-3
1.020000E-8	-3.732518E-3
1.025000E-8	-3.643445E-3
1.030000E-8	-3.746222E-3
1.035000E-8	-3.905526E-3
1.040000E-8	-3.869554E-3
1.045000E-8	-3.765064E-3
1.050000E-8	-3.758212E-3
1.055000E-8	-3.723953E-3
1.060000E-8	-3.628028E-3
1.065000E-8	-3.621176E-3
1.070000E-8	-3.664000E-3
1.075000E-8	-3.655435E-3
1.080000E-8	-3.689694E-3
1.085000E-8	-3.807888E-3
1.090000E-8	-3.867841E-3
1.095000E-8	-3.854138E-3
1.100000E-8	-3.874693E-3
1.105000E-8	-3.900387E-3
1.110000E-8	-3.855851E-3
1.115000E-8	-3.814740E-3
1.120000E-8	-3.852425E-3
1.125000E-8	-3.855851E-3
1.130000E-8	-3.727379E-3
1.135000E-8	-3.586917E-3
1.140000E-8	-3.574927E-3
1.145000E-8	-3.609186E-3
1.150000E-8	-3.532103E-3
1.155000E-8	-3.422474E-3
1.160000E-8	-3.448168E-3
1.165000E-8	-3.550945E-3
1.170000E-8	-3.571501E-3
1.175000E-8	-3.562936E-3
1.180000E-8	-3.638306E-3
1.185000E-8	-3.713676E-3
1.190000E-8	-3.686269E-3
1.195000E-8	-3.646871E-3
1.200000E-8	-3.665713E-3
1.205000E-8	-3.699972E-3
1.210000E-8	-3.777055E-3
1.215000E-8	-3.970618E-3
1.220000E-8	-4.248116E-3
1.225000E-8	-4.595845E-3
1.230000E-8	-5.135424E-3
1.235000E-8	-5.928520E-3
1.240000E-8	-6.911753E-3
1.245000E-8	-8.073134E-3
1.250000E-8	-9.474327E-3
1.255000E-8	-1.111705E-2
1.260000E-8	-1.290023E-2
1.265000E-8	-1.469197E-2
1.270000E-8	-1.646488E-2
1.275000E-8	-1.826176E-2
1.280000E-8	-2.001753E-2
1.285000E-8	-2.159516E-2
1.290000E-8	-2.300492E-2
1.295000E-8	-2.430847E-2
1.300000E-8	-2.541847E-2
1.305000E-8	-2.625267E-2
1.310000E-8	-2.689160E-2
1.315000E-8	-2.740720E-2
1.320000E-8	-2.772067E-2
1.325000E-8	-2.777377E-2
1.330000E-8	-2.758706E-2
1.335000E-8	-2.717595E-2
1.340000E-8	-2.654901E-2
1.345000E-8	-2.572508E-2
1.350000E-8	-2.472472E-2
1.355000E-8	-2.359246E-2
1.360000E-8	-2.239511E-2
1.365000E-8	-2.118405E-2
1.370000E-8	-2.003124E-2
1.375000E-8	-1.901717E-2
1.380000E-8	-1.816241E-2
1.385000E-8	-1.748408E-2
1.390000E-8	-1.708668E-2
1.395000E-8	-1.701131E-2
1.400000E-8	-1.713807E-2
1.405000E-8	-1.739158E-2
1.410000E-8	-1.785408E-2
1.415000E-8	-1.852384E-2
1.420000E-8	-1.923129E-2
1.425000E-8	-1.991304E-2
1.430000E-8	-2.064619E-2
1.435000E-8	-2.137076E-2
1.440000E-8	-2.194289E-2
1.445000E-8	-2.238141E-2
1.450000E-8	-2.277538E-2
1.455000E-8	-2.305117E-2
1.460000E-8	-2.311284E-2
1.465000E-8	-2.299978E-2
1.470000E-8	-2.274798E-2
1.475000E-8	-2.228034E-2
1.480000E-8	-2.156262E-2
1.485000E-8	-2.068730E-2
1.490000E-8	-1.972805E-2
1.495000E-8	-1.868143E-2
1.500000E-8	-1.758172E-2
1.505000E-8	-1.652312E-2
1.510000E-8	-1.556386E-2
1.515000E-8	-1.471082E-2
1.520000E-8	-1.403077E-2
1.525000E-8	-1.360425E-2
1.530000E-8	-1.341411E-2
1.535000E-8	-1.342096E-2
1.540000E-8	-1.366249E-2
1.545000E-8	-1.413355E-2
1.550000E-8	-1.472794E-2
1.555000E-8	-1.537201E-2
1.560000E-8	-1.609488E-2
1.565000E-8	-1.687770E-2
1.570000E-8	-1.760399E-2
1.575000E-8	-1.820181E-2
1.580000E-8	-1.869514E-2
1.585000E-8	-1.906171E-2
1.590000E-8	-1.924671E-2
1.595000E-8	-1.926726E-2
1.600000E-8	-1.916277E-2
1.605000E-8	-1.889726E-2
1.610000E-8	-1.845361E-2
1.615000E-8	-1.787806E-2
1.620000E-8	-1.718431E-2
1.625000E-8	-1.634326E-2
1.630000E-8	-1.541826E-2
1.635000E-8	-1.450697E-2
1.640000E-8	-1.361967E-2
1.645000E-8	-1.276662E-2
1.650000E-8	-1.203347E-2
1.655000E-8	-1.148533E-2
1.660000E-8	-1.112390E-2
1.665000E-8	-1.094918E-2
1.670000E-8	-1.097658E-2
1.675000E-8	-1.120783E-2
1.680000E-8	-1.162922E-2
1.685000E-8	-1.220991E-2
1.690000E-8	-1.289166E-2
1.695000E-8	-1.361281E-2
1.700000E-8	-1.434596E-2
1.705000E-8	-1.506711E-2
1.710000E-8	-1.573173E-2
1.715000E-8	-1.628844E-2
1.720000E-8	-1.669441E-2
1.725000E-8	-1.693080E-2
1.730000E-8	-1.700617E-2
1.735000E-8	-1.691709E-2
1.740000E-8	-1.664987E-2
1.745000E-8	-1.621136E-2
1.750000E-8	-1.564780E-2
1.755000E-8	-1.499174E-2
1.760000E-8	-1.424489E-2
1.765000E-8	-1.341411E-2
1.770000E-8	-1.253708E-2
1.775000E-8	-1.166348E-2
1.780000E-8	-1.085325E-2
1.785000E-8	-1.013724E-2
1.790000E-8	-9.524002E-3
1.795000E-8	-9.063219E-3
1.800000E-8	-8.830258E-3
1.805000E-8	-8.814841E-3
1.810000E-8	-8.975858E-3
1.815000E-8	-9.328726E-3
1.820000E-8	-9.880296E-3
1.825000E-8	-1.057404E-2
1.830000E-8	-1.136028E-2
1.835000E-8	-1.220820E-2
1.840000E-8	-1.304069E-2
1.845000E-8	-1.379610E-2
1.850000E-8	-1.446929E-2
1.855000E-8	-1.500716E-2
1.860000E-8	-1.532919E-2
1.865000E-8	-1.543025E-2
1.870000E-8	-1.535660E-2
1.875000E-8	-1.510308E-2
1.880000E-8	-1.465943E-2
1.885000E-8	-1.405304E-2
1.890000E-8	-1.331990E-2
1.895000E-8	-1.249254E-2
1.900000E-8	-1.160866E-2
1.905000E-8	-1.072307E-2
1.910000E-8	-9.894000E-3
1.915000E-8	-9.167709E-3
1.920000E-8	-8.566463E-3
1.925000E-8	-8.098828E-3
1.930000E-8	-7.787071E-3
1.935000E-8	-7.655174E-3
1.940000E-8	-7.706562E-3
1.945000E-8	-7.941236E-3
1.950000E-8	-8.342067E-3
1.955000E-8	-8.873081E-3
1.960000E-8	-9.503447E-3
1.965000E-8	-1.021432E-2
1.970000E-8	-1.096117E-2
1.975000E-8	-1.169088E-2
1.980000E-8	-1.236921E-2
1.985000E-8	-1.297560E-2
1.990000E-8	-1.346379E-2
1.995000E-8	-1.380124E-2
2.000000E-8	-1.397767E-2
2.005000E-8	-1.396911E-2
2.010000E-8	-1.375499E-2
2.015000E-8	-1.335587E-2
2.020000E-8	-1.279574E-2
2.025000E-8	-1.209857E-2
2.030000E-8	-1.132089E-2
2.035000E-8	-1.051237E-2
2.040000E-8	-9.679881E-3
2.045000E-8	-8.862804E-3
2.050000E-8	-8.146790E-3
2.055000E-8	-7.552397E-3
2.060000E-8	-7.064206E-3
2.065000E-8	-6.731894E-3
2.070000E-8	-6.606848E-3
2.075000E-8	-6.661663E-3
2.080000E-8	-6.867217E-3
2.085000E-8	-7.237214E-3
2.090000E-8	-7.754525E-3
2.095000E-8	-8.362622E-3
2.100000E-8	-9.039237E-3
2.105000E-8	-9.768954E-3
2.110000E-8	-1.049524E-2
2.115000E-8	-1.116158E-2
2.120000E-8	-1.175255E-2
2.125000E-8	-1.224759E-2
2.130000E-8	-1.260389E-2
2.135000E-8	-1.278717E-2
2.140000E-8	-1.278546E-2
2.145000E-8	-1.260046E-2
2.150000E-8	-1.223732E-2
2.155000E-8	-1.171658E-2
2.160000E-8	-1.106223E-2
2.165000E-8	-1.031367E-2
2.170000E-8	-9.527428E-3
2.175000E-8	-8.749749E-3
2.180000E-8	-7.999477E-3
2.185000E-8	-7.305732E-3
2.190000E-8	-6.711338E-3
2.195000E-8	-6.252268E-3
2.200000E-8	-5.947363E-3
2.205000E-8	-5.825743E-3
2.210000E-8	-5.907965E-3
2.215000E-8	-6.171759E-3
2.220000E-8	-6.570876E-3
2.225000E-8	-7.086474E-3
2.230000E-8	-7.696285E-3
2.235000E-8	-8.362622E-3
2.240000E-8	-9.052941E-3
2.245000E-8	-9.739834E-3
2.250000E-8	-1.037363E-2
2.255000E-8	-1.091149E-2
2.260000E-8	-1.133116E-2
2.265000E-8	-1.161038E-2
2.270000E-8	-1.173028E-2
2.275000E-8	-1.168917E-2
2.280000E-8	-1.149047E-2
2.285000E-8	-1.112732E-2
2.290000E-8	-1.061344E-2
2.295000E-8	-9.998489E-3
2.300000E-8	-9.330439E-3
2.305000E-8	-8.650398E-3
2.310000E-8	-7.984060E-3
2.315000E-8	-7.341704E-3
2.320000E-8	-6.752449E-3
2.325000E-8	-6.252268E-3
2.330000E-8	-5.865141E-3
2.335000E-8	-5.606486E-3
2.340000E-8	-5.488292E-3
2.345000E-8	-5.512273E-3
2.350000E-8	-5.675004E-3
2.355000E-8	-5.990186E-3
2.360000E-8	-6.430414E-3
2.365000E-8	-6.940874E-3
2.370000E-8	-7.506147E-3
2.375000E-8	-8.131374E-3
2.380000E-8	-8.761740E-3
2.385000E-8	-9.325300E-3
2.390000E-8	-9.810065E-3
2.395000E-8	-1.022631E-2
2.400000E-8	-1.054321E-2
2.405000E-8	-1.071793E-2
2.410000E-8	-1.073848E-2
2.415000E-8	-1.061858E-2
2.420000E-8	-1.035136E-2
2.425000E-8	-9.926546E-3
2.430000E-8	-9.374976E-3
2.435000E-8	-8.742897E-3
2.440000E-8	-8.054291E-3
2.445000E-8	-7.333139E-3
2.450000E-8	-6.642820E-3
2.455000E-8	-6.019306E-3
2.460000E-8	-5.467737E-3
2.465000E-8	-5.017231E-3
2.470000E-8	-4.729455E-3
2.475000E-8	-4.607836E-3
2.480000E-8	-4.630104E-3
2.485000E-8	-4.825380E-3
2.490000E-8	-5.209081E-3
2.495000E-8	-5.709263E-3
2.500000E-8	-6.277962E-3
2.505000E-8	-6.942587E-3
2.510000E-8	-7.672303E-3
2.515000E-8	-8.376326E-3
2.520000E-8	-9.013543E-3
2.525000E-8	-9.587381E-3
2.530000E-8	-1.005159E-2
2.535000E-8	-1.035992E-2
2.540000E-8	-1.050895E-2
2.545000E-8	-1.050038E-2
2.550000E-8	-1.033423E-2
2.555000E-8	-1.003617E-2
2.560000E-8	-9.619927E-3
2.565000E-8	-9.095765E-3
2.570000E-8	-8.508223E-3
2.575000E-8	-7.910403E-3
2.580000E-8	-7.309158E-3
2.585000E-8	-6.707912E-3
2.590000E-8	-6.158055E-3
2.595000E-8	-5.690420E-3
2.600000E-8	-5.320423E-3
2.605000E-8	-5.065193E-3
2.610000E-8	-4.936722E-3
2.615000E-8	-4.923018E-3
2.620000E-8	-5.022370E-3
2.625000E-8	-5.250192E-3
2.630000E-8	-5.604773E-3
2.635000E-8	-6.046714E-3
2.640000E-8	-6.531479E-3
2.645000E-8	-7.043651E-3
2.650000E-8	-7.586656E-3
2.655000E-8	-8.136513E-3
2.660000E-8	-8.650398E-3
2.665000E-8	-9.087200E-3
2.670000E-8	-9.422938E-3
2.675000E-8	-9.647335E-3
2.680000E-8	-9.751825E-3
2.685000E-8	-9.726130E-3
2.690000E-8	-9.566826E-3
2.695000E-8	-9.263634E-3
2.700000E-8	-8.833683E-3
2.705000E-8	-8.331789E-3
2.710000E-8	-7.781932E-3
2.715000E-8	-7.177261E-3
2.720000E-8	-6.550321E-3
2.725000E-8	-5.978196E-3
2.730000E-8	-5.483153E-3
2.735000E-8	-5.054916E-3
2.740000E-8	-4.724316E-3
2.745000E-8	-4.535892E-3
2.750000E-8	-4.489642E-3
2.755000E-8	-4.573577E-3
2.760000E-8	-4.799686E-3
2.765000E-8	-5.174822E-3
2.770000E-8	-5.656161E-3
2.775000E-8	-6.190601E-3
2.780000E-8	-6.742171E-3
2.785000E-8	-7.302306E-3
2.790000E-8	-7.845311E-3
2.795000E-8	-8.333502E-3
2.800000E-8	-8.730906E-3
2.805000E-8	-9.028960E-3
2.810000E-8	-9.239653E-3
2.815000E-8	-9.339004E-3
2.820000E-8	-9.284189E-3
2.825000E-8	-9.082061E-3
2.830000E-8	-8.775443E-3
2.835000E-8	-8.379752E-3
2.840000E-8	-7.906977E-3
2.845000E-8	-7.384528E-3
2.850000E-8	-6.836384E-3
2.855000E-8	-6.281388E-3
2.860000E-8	-5.764077E-3
2.865000E-8	-5.306719E-3
2.870000E-8	-4.907602E-3
2.875000E-8	-4.604410E-3
2.880000E-8	-4.438254E-3
2.885000E-8	-4.402282E-3
2.890000E-8	-4.484503E-3
2.895000E-8	-4.703761E-3
2.900000E-8	-5.061767E-3
2.905000E-8	-5.517412E-3
2.910000E-8	-6.034723E-3
2.915000E-8	-6.603422E-3
2.920000E-8	-7.199529E-3
2.925000E-8	-7.773367E-3
2.930000E-8	-8.288965E-3
2.935000E-8	-8.734332E-3
2.940000E-8	-9.092339E-3
2.945000E-8	-9.315022E-3
2.950000E-8	-9.393818E-3
2.955000E-8	-9.347568E-3
2.960000E-8	-9.169422E-3
2.965000E-8	-8.840535E-3
2.970000E-8	-8.402020E-3
2.975000E-8	-7.901839E-3
2.980000E-8	-7.341704E-3
2.985000E-8	-6.738746E-3
2.990000E-8	-6.151204E-3
2.995000E-8	-5.616763E-3
3.000000E-8	-5.150841E-3
3.005000E-8	-4.775705E-3
3.010000E-8	-4.530753E-3
3.015000E-8	-4.412559E-3
3.020000E-8	-4.398856E-3
3.025000E-8	-4.494781E-3
3.030000E-8	-4.712326E-3
3.035000E-8	-5.036073E-3
3.040000E-8	-5.435191E-3
3.045000E-8	-5.907965E-3
3.050000E-8	-6.440692E-3
3.055000E-8	-7.004253E-3
3.060000E-8	-7.560962E-3
3.065000E-8	-8.067995E-3
3.070000E-8	-8.491093E-3
3.075000E-8	-8.811415E-3
3.080000E-8	-9.025534E-3
3.085000E-8	-9.119746E-3
3.090000E-8	-9.085487E-3
3.095000E-8	-8.926183E-3
3.100000E-8	-8.638407E-3
3.105000E-8	-8.244429E-3
3.110000E-8	-7.773367E-3
3.115000E-8	-7.242353E-3
3.120000E-8	-6.671940E-3
3.125000E-8	-6.103241E-3
3.130000E-8	-5.577365E-3
3.135000E-8	-5.128572E-3
3.140000E-8	-4.775705E-3
3.145000E-8	-4.522188E-3
3.150000E-8	-4.390291E-3
3.155000E-8	-4.403995E-3
3.160000E-8	-4.530753E-3
3.165000E-8	-4.729455E-3
3.170000E-8	-5.015518E-3
3.175000E-8	-5.394080E-3
3.180000E-8	-5.798336E-3
3.185000E-8	-6.206018E-3
3.190000E-8	-6.646246E-3
3.195000E-8	-7.069345E-3
3.200000E-8	-7.405083E-3
3.205000E-8	-7.674016E-3
3.210000E-8	-7.898413E-3
3.215000E-8	-8.035449E-3
3.220000E-8	-8.073134E-3
3.225000E-8	-8.044013E-3
3.230000E-8	-7.961792E-3
3.235000E-8	-7.799062E-3
3.240000E-8	-7.552397E-3
3.245000E-8	-7.232075E-3
3.250000E-8	-6.862078E-3
3.255000E-8	-6.461248E-3
3.260000E-8	-6.036436E-3
3.265000E-8	-5.611624E-3
3.270000E-8	-5.236488E-3
3.275000E-8	-4.923018E-3
3.280000E-8	-4.669502E-3
3.285000E-8	-4.517049E-3
3.290000E-8	-4.501633E-3
3.295000E-8	-4.590706E-3
3.300000E-8	-4.765427E-3
3.305000E-8	-5.044638E-3
3.310000E-8	-5.407783E-3
3.315000E-8	-5.800049E-3
3.320000E-8	-6.226573E-3
3.325000E-8	-6.689070E-3
3.330000E-8	-7.122446E-3
3.335000E-8	-7.475314E-3
3.340000E-8	-7.754525E-3
3.345000E-8	-7.958366E-3
3.350000E-8	-8.067995E-3
3.355000E-8	-8.086837E-3
3.360000E-8	-8.021745E-3
3.365000E-8	-7.853876E-3
3.370000E-8	-7.593508E-3
3.375000E-8	-7.266334E-3
3.380000E-8	-6.879207E-3
3.385000E-8	-6.452683E-3
3.390000E-8	-6.031297E-3
3.395000E-8	-5.637319E-3
3.400000E-8	-5.265608E-3
3.405000E-8	-4.935009E-3
3.410000E-8	-4.674641E-3
3.415000E-8	-4.486216E-3
3.420000E-8	-4.369736E-3
3.425000E-8	-4.345754E-3
3.430000E-8	-4.427976E-3
3.435000E-8	-4.597558E-3
3.440000E-8	-4.849362E-3
3.445000E-8	-5.169683E-3
3.450000E-8	-5.539680E-3
3.455000E-8	-5.945650E-3
3.460000E-8	-6.360184E-3
3.465000E-8	-6.752449E-3
3.470000E-8	-7.107030E-3
3.475000E-8	-7.417074E-3
3.480000E-8	-7.651748E-3
3.485000E-8	-7.781932E-3
3.490000E-8	-7.814478E-3
3.495000E-8	-7.757951E-3
3.500000E-8	-7.608924E-3
3.505000E-8	-7.370824E-3
3.510000E-8	-7.041938E-3
3.515000E-8	-6.642820E-3
3.520000E-8	-6.221435E-3
3.525000E-8	-5.810327E-3
3.530000E-8	-5.416348E-3
3.535000E-8	-5.042925E-3
3.540000E-8	-4.719177E-3
3.545000E-8	-4.458809E-3
3.550000E-8	-4.261820E-3
3.555000E-8	-4.147052E-3
3.560000E-8	-4.126497E-3
3.565000E-8	-4.201866E-3
3.570000E-8	-4.371449E-3
3.575000E-8	-4.614687E-3
3.580000E-8	-4.902463E-3
3.585000E-8	-5.233062E-3
3.590000E-8	-5.615050E-3
3.595000E-8	-6.019306E-3
3.600000E-8	-6.397868E-3
3.605000E-8	-6.737033E-3
3.610000E-8	-7.033373E-3
3.615000E-8	-7.269760E-3
3.620000E-8	-7.429064E-3
3.625000E-8	-7.511286E-3
3.630000E-8	-7.516425E-3
3.635000E-8	-7.446194E-3
3.640000E-8	-7.305732E-3
3.645000E-8	-7.108743E-3
3.650000E-8	-6.875782E-3
3.655000E-8	-6.617126E-3
3.660000E-8	-6.325925E-3
3.665000E-8	-6.017594E-3
3.670000E-8	-5.721253E-3
3.675000E-8	-5.447181E-3
3.680000E-8	-5.195378E-3
3.685000E-8	-4.982972E-3
3.690000E-8	-4.842510E-3
3.695000E-8	-4.763714E-3
3.700000E-8	-4.722603E-3
3.705000E-8	-4.741446E-3
3.710000E-8	-4.849362E-3
3.715000E-8	-5.017231E-3
3.720000E-8	-5.227924E-3
3.725000E-8	-5.507134E-3
3.730000E-8	-5.846299E-3
3.735000E-8	-6.192314E-3
3.740000E-8	-6.526340E-3
3.745000E-8	-6.841523E-3
3.750000E-8	-7.108743E-3
3.755000E-8	-7.305732E-3
3.760000E-8	-7.420500E-3
3.765000E-8	-7.444481E-3
3.770000E-8	-7.375963E-3
3.775000E-8	-7.216659E-3
3.780000E-8	-6.966568E-3
3.785000E-8	-6.651385E-3
3.790000E-8	-6.310508E-3
3.795000E-8	-5.955927E-3
3.800000E-8	-5.591069E-3
3.805000E-8	-5.245053E-3
3.810000E-8	-4.960703E-3
3.815000E-8	-4.753436E-3
3.820000E-8	-4.626678E-3
3.825000E-8	-4.585567E-3
3.830000E-8	-4.636956E-3
3.835000E-8	-4.762001E-3
3.840000E-8	-4.936722E-3
3.845000E-8	-5.147415E-3
3.850000E-8	-5.414635E-3
3.855000E-8	-5.728105E-3
3.860000E-8	-6.048427E-3
3.865000E-8	-6.368748E-3
3.870000E-8	-6.690783E-3
3.875000E-8	-6.969994E-3
3.880000E-8	-7.173835E-3
3.885000E-8	-7.324574E-3
3.890000E-8	-7.430777E-3
3.895000E-8	-7.473601E-3
3.900000E-8	-7.466749E-3
3.905000E-8	-7.417074E-3
3.910000E-8	-7.290315E-3
3.915000E-8	-7.084761E-3
3.920000E-8	-6.843235E-3
3.925000E-8	-6.572589E-3
3.930000E-8	-6.259119E-3
3.935000E-8	-5.935372E-3
3.940000E-8	-5.627041E-3
3.945000E-8	-5.334126E-3
3.950000E-8	-5.077184E-3
3.955000E-8	-4.880195E-3
3.960000E-8	-4.731168E-3
3.965000E-8	-4.638669E-3
3.970000E-8	-4.619826E-3
3.975000E-8	-4.671215E-3
3.980000E-8	-4.779131E-3
3.985000E-8	-4.970981E-3
3.990000E-8	-5.238201E-3
3.995000E-8	-5.537968E-3
4.000000E-8	-5.848011E-3
4.005000E-8	-6.166620E-3
4.010000E-8	-6.464673E-3
4.015000E-8	-6.714764E-3
4.020000E-8	-6.899763E-3
4.025000E-8	-6.995688E-3
4.030000E-8	-6.999114E-3
4.035000E-8	-6.942587E-3
4.040000E-8	-6.827819E-3
4.045000E-8	-6.630830E-3
4.050000E-8	-6.365322E-3
4.055000E-8	-6.074121E-3
