Study Name	Tungsten_Calibration
Sample Name	2024-02-05
Run Name	spot00
Operator	Angus+Samantha
Date	2/5/2024
Time	12:22
Sign	NEG
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	12:23:45 PM
	
Time	Amplitude
0.000000E+0	-2.629380E-3
5.000000E-11	-2.651649E-3
1.000000E-10	-2.685908E-3
1.500000E-10	-2.694472E-3
2.000000E-10	-2.651649E-3
2.500000E-10	-2.603686E-3
3.000000E-10	-2.572853E-3
3.500000E-10	-2.509474E-3
4.000000E-10	-2.408410E-3
4.500000E-10	-2.324475E-3
5.000000E-10	-2.285077E-3
5.500000E-10	-2.243966E-3
6.000000E-10	-2.182300E-3
6.500000E-10	-2.122347E-3
7.000000E-10	-2.086375E-3
7.500000E-10	-2.065820E-3
8.000000E-10	-2.055542E-3
8.500000E-10	-2.058968E-3
9.000000E-10	-2.082949E-3
9.500000E-10	-2.120634E-3
1.000000E-9	-2.158319E-3
1.050000E-9	-2.197717E-3
1.100000E-9	-2.237115E-3
1.150000E-9	-2.266235E-3
1.200000E-9	-2.295355E-3
1.250000E-9	-2.341605E-3
1.300000E-9	-2.379290E-3
1.350000E-9	-2.382715E-3
1.400000E-9	-2.367299E-3
1.450000E-9	-2.346743E-3
1.500000E-9	-2.324475E-3
1.550000E-9	-2.291929E-3
1.600000E-9	-2.285077E-3
1.650000E-9	-2.312484E-3
1.700000E-9	-2.365586E-3
1.750000E-9	-2.440956E-3
1.800000E-9	-2.530029E-3
1.850000E-9	-2.625954E-3
1.900000E-9	-2.720167E-3
1.950000E-9	-2.785259E-3
2.000000E-9	-2.826369E-3
2.050000E-9	-2.879471E-3
2.100000E-9	-2.927434E-3
2.150000E-9	-2.920582E-3
2.200000E-9	-2.857203E-3
2.250000E-9	-2.800675E-3
2.300000E-9	-2.768129E-3
2.350000E-9	-2.716741E-3
2.400000E-9	-2.649936E-3
2.450000E-9	-2.612251E-3
2.500000E-9	-2.619103E-3
2.550000E-9	-2.624241E-3
2.600000E-9	-2.607112E-3
2.650000E-9	-2.584844E-3
2.700000E-9	-2.567714E-3
2.750000E-9	-2.535168E-3
2.800000E-9	-2.470076E-3
2.850000E-9	-2.384428E-3
2.900000E-9	-2.302207E-3
2.950000E-9	-2.228550E-3
3.000000E-9	-2.163458E-3
3.050000E-9	-2.106930E-3
3.100000E-9	-2.070958E-3
3.150000E-9	-2.067533E-3
3.200000E-9	-2.101792E-3
3.250000E-9	-2.158319E-3
3.300000E-9	-2.219985E-3
3.350000E-9	-2.298781E-3
3.400000E-9	-2.375864E-3
3.450000E-9	-2.411836E-3
3.500000E-9	-2.415261E-3
3.550000E-9	-2.416974E-3
3.600000E-9	-2.403271E-3
3.650000E-9	-2.363873E-3
3.700000E-9	-2.331327E-3
3.750000E-9	-2.309059E-3
3.800000E-9	-2.281651E-3
3.850000E-9	-2.271374E-3
3.900000E-9	-2.303920E-3
3.950000E-9	-2.334753E-3
4.000000E-9	-2.343318E-3
4.050000E-9	-2.367299E-3
4.100000E-9	-2.408410E-3
4.150000E-9	-2.427252E-3
4.200000E-9	-2.440956E-3
4.250000E-9	-2.482067E-3
4.300000E-9	-2.542020E-3
4.350000E-9	-2.584844E-3
4.400000E-9	-2.598547E-3
4.450000E-9	-2.586556E-3
4.500000E-9	-2.572853E-3
4.550000E-9	-2.566001E-3
4.600000E-9	-2.545446E-3
4.650000E-9	-2.494057E-3
4.700000E-9	-2.422113E-3
4.750000E-9	-2.353595E-3
4.800000E-9	-2.317623E-3
4.850000E-9	-2.307346E-3
4.900000E-9	-2.302207E-3
4.950000E-9	-2.297068E-3
5.000000E-9	-2.322762E-3
5.050000E-9	-2.379290E-3
5.100000E-9	-2.430678E-3
5.150000E-9	-2.485492E-3
5.200000E-9	-2.550585E-3
5.250000E-9	-2.586556E-3
5.300000E-9	-2.586556E-3
5.350000E-9	-2.560862E-3
5.400000E-9	-2.516326E-3
5.450000E-9	-2.447808E-3
5.500000E-9	-2.389567E-3
5.550000E-9	-2.351882E-3
5.600000E-9	-2.339892E-3
5.650000E-9	-2.346743E-3
5.700000E-9	-2.382715E-3
5.750000E-9	-2.447808E-3
5.800000E-9	-2.518038E-3
5.850000E-9	-2.595121E-3
5.900000E-9	-2.685908E-3
5.950000E-9	-2.781833E-3
6.000000E-9	-2.860628E-3
6.050000E-9	-2.922295E-3
6.100000E-9	-2.970257E-3
6.150000E-9	-2.992526E-3
6.200000E-9	-2.965118E-3
6.250000E-9	-2.896600E-3
6.300000E-9	-2.800675E-3
6.350000E-9	-2.684195E-3
6.400000E-9	-2.547159E-3
6.450000E-9	-2.434104E-3
6.500000E-9	-2.369012E-3
6.550000E-9	-2.334753E-3
6.600000E-9	-2.321049E-3
6.650000E-9	-2.341605E-3
6.700000E-9	-2.394706E-3
6.750000E-9	-2.439243E-3
6.800000E-9	-2.451233E-3
6.850000E-9	-2.483779E-3
6.900000E-9	-2.572853E-3
6.950000E-9	-2.665352E-3
7.000000E-9	-2.694472E-3
7.050000E-9	-2.685908E-3
7.100000E-9	-2.685908E-3
7.150000E-9	-2.679056E-3
7.200000E-9	-2.651649E-3
7.250000E-9	-2.655074E-3
7.300000E-9	-2.692759E-3
7.350000E-9	-2.715028E-3
7.400000E-9	-2.725305E-3
7.450000E-9	-2.773268E-3
7.500000E-9	-2.828082E-3
7.550000E-9	-2.860628E-3
7.600000E-9	-2.877758E-3
7.650000E-9	-2.903452E-3
7.700000E-9	-2.910304E-3
7.750000E-9	-2.881184E-3
7.800000E-9	-2.809240E-3
7.850000E-9	-2.708176E-3
7.900000E-9	-2.598547E-3
7.950000E-9	-2.500909E-3
8.000000E-9	-2.413549E-3
8.050000E-9	-2.355308E-3
8.100000E-9	-2.343318E-3
8.150000E-9	-2.363873E-3
8.200000E-9	-2.396419E-3
8.250000E-9	-2.468363E-3
8.300000E-9	-2.547159E-3
8.350000E-9	-2.608825E-3
8.400000E-9	-2.679056E-3
8.450000E-9	-2.786972E-3
8.500000E-9	-2.900026E-3
8.550000E-9	-2.990813E-3
8.600000E-9	-3.081599E-3
8.650000E-9	-3.148404E-3
8.700000E-9	-3.143265E-3
8.750000E-9	-3.064470E-3
8.800000E-9	-2.956554E-3
8.850000E-9	-2.834934E-3
8.900000E-9	-2.716741E-3
8.950000E-9	-2.612251E-3
9.000000E-9	-2.524890E-3
9.050000E-9	-2.444382E-3
9.100000E-9	-2.387854E-3
9.150000E-9	-2.346743E-3
9.200000E-9	-2.291929E-3
9.250000E-9	-2.228550E-3
9.300000E-9	-2.184013E-3
9.350000E-9	-2.141189E-3
9.400000E-9	-2.103505E-3
9.450000E-9	-2.103505E-3
9.500000E-9	-2.146328E-3
9.550000E-9	-2.189152E-3
9.600000E-9	-2.235402E-3
9.650000E-9	-2.319336E-3
9.700000E-9	-2.428965E-3
9.750000E-9	-2.514613E-3
9.800000E-9	-2.576279E-3
9.850000E-9	-2.677343E-3
9.900000E-9	-2.841786E-3
9.950000E-9	-2.997664E-3
1.000000E-8	-3.107293E-3
1.005000E-8	-3.194654E-3
1.010000E-8	-3.252894E-3
1.015000E-8	-3.249468E-3
1.020000E-8	-3.194654E-3
1.025000E-8	-3.126136E-3
1.030000E-8	-3.045627E-3
1.035000E-8	-2.935998E-3
1.040000E-8	-2.798962E-3
1.045000E-8	-2.653362E-3
1.050000E-8	-2.530029E-3
1.055000E-8	-2.420400E-3
1.060000E-8	-2.321049E-3
1.065000E-8	-2.249105E-3
1.070000E-8	-2.219985E-3
1.075000E-8	-2.204569E-3
1.080000E-8	-2.199430E-3
1.085000E-8	-2.237115E-3
1.090000E-8	-2.305633E-3
1.095000E-8	-2.372438E-3
1.100000E-8	-2.463224E-3
1.105000E-8	-2.588269E-3
1.110000E-8	-2.687621E-3
1.115000E-8	-2.737296E-3
1.120000E-8	-2.771555E-3
1.125000E-8	-2.769842E-3
1.130000E-8	-2.742435E-3
1.135000E-8	-2.727018E-3
1.140000E-8	-2.752713E-3
1.145000E-8	-2.773268E-3
1.150000E-8	-2.795536E-3
1.155000E-8	-2.857203E-3
1.160000E-8	-2.963405E-3
1.165000E-8	-3.114145E-3
1.170000E-8	-3.314560E-3
1.175000E-8	-3.578355E-3
1.180000E-8	-3.936361E-3
1.185000E-8	-4.443394E-3
1.190000E-8	-5.114871E-3
1.195000E-8	-5.945652E-3
1.200000E-8	-6.968283E-3
1.205000E-8	-8.211884E-3
1.210000E-8	-9.667892E-3
1.215000E-8	-1.132945E-2
1.220000E-8	-1.318458E-2
1.225000E-8	-1.517674E-2
1.230000E-8	-1.722371E-2
1.235000E-8	-1.925870E-2
1.240000E-8	-2.118748E-2
1.245000E-8	-2.293983E-2
1.250000E-8	-2.451232E-2
1.255000E-8	-2.587754E-2
1.260000E-8	-2.695670E-2
1.265000E-8	-2.773095E-2
1.270000E-8	-2.825169E-2
1.275000E-8	-2.848807E-2
1.280000E-8	-2.837673E-2
1.285000E-8	-2.796391E-2
1.290000E-8	-2.729929E-2
1.295000E-8	-2.637087E-2
1.300000E-8	-2.516666E-2
1.305000E-8	-2.379288E-2
1.310000E-8	-2.231632E-2
1.315000E-8	-2.076096E-2
1.320000E-8	-1.919361E-2
1.325000E-8	-1.771704E-2
1.330000E-8	-1.636039E-2
1.335000E-8	-1.518702E-2
1.340000E-8	-1.431684E-2
1.345000E-8	-1.380295E-2
1.350000E-8	-1.363508E-2
1.355000E-8	-1.380124E-2
1.360000E-8	-1.428772E-2
1.365000E-8	-1.500887E-2
1.370000E-8	-1.586192E-2
1.375000E-8	-1.677835E-2
1.380000E-8	-1.768792E-2
1.385000E-8	-1.853926E-2
1.390000E-8	-1.929638E-2
1.395000E-8	-1.991819E-2
1.400000E-8	-2.033443E-2
1.405000E-8	-2.054512E-2
1.410000E-8	-2.057596E-2
1.415000E-8	-2.040124E-2
1.420000E-8	-2.000726E-2
1.425000E-8	-1.940430E-2
1.430000E-8	-1.862491E-2
1.435000E-8	-1.767251E-2
1.440000E-8	-1.657793E-2
1.445000E-8	-1.540799E-2
1.450000E-8	-1.419864E-2
1.455000E-8	-1.298245E-2
1.460000E-8	-1.182450E-2
1.465000E-8	-1.077617E-2
1.470000E-8	-9.911131E-3
1.475000E-8	-9.297895E-3
1.480000E-8	-8.970721E-3
1.485000E-8	-8.924472E-3
1.490000E-8	-9.177988E-3
1.495000E-8	-9.719280E-3
1.500000E-8	-1.048497E-2
1.505000E-8	-1.138769E-2
1.510000E-8	-1.236065E-2
1.515000E-8	-1.335073E-2
1.520000E-8	-1.431341E-2
1.525000E-8	-1.520929E-2
1.530000E-8	-1.596470E-2
1.535000E-8	-1.650941E-2
1.540000E-8	-1.681775E-2
1.545000E-8	-1.687427E-2
1.550000E-8	-1.664474E-2
1.555000E-8	-1.617539E-2
1.560000E-8	-1.553475E-2
1.565000E-8	-1.472109E-2
1.570000E-8	-1.372587E-2
1.575000E-8	-1.263643E-2
1.580000E-8	-1.152302E-2
1.585000E-8	-1.041474E-2
1.590000E-8	-9.368126E-3
1.595000E-8	-8.436281E-3
1.600000E-8	-7.646611E-3
1.605000E-8	-7.031662E-3
1.610000E-8	-6.629119E-3
1.615000E-8	-6.438981E-3
1.620000E-8	-6.469814E-3
1.625000E-8	-6.742173E-3
1.630000E-8	-7.245781E-3
1.635000E-8	-7.924109E-3
1.640000E-8	-8.760028E-3
1.645000E-8	-9.709003E-3
1.650000E-8	-1.070423E-2
1.655000E-8	-1.166862E-2
1.660000E-8	-1.254222E-2
1.665000E-8	-1.328050E-2
1.670000E-8	-1.385605E-2
1.675000E-8	-1.423119E-2
1.680000E-8	-1.436823E-2
1.685000E-8	-1.427059E-2
1.690000E-8	-1.394342E-2
1.695000E-8	-1.335416E-2
1.700000E-8	-1.249083E-2
1.705000E-8	-1.142538E-2
1.710000E-8	-1.023317E-2
1.715000E-8	-8.969008E-3
1.720000E-8	-7.713416E-3
1.725000E-8	-6.528055E-3
1.730000E-8	-5.500284E-3
1.735000E-8	-4.683207E-3
1.740000E-8	-4.100804E-3
1.745000E-8	-3.783909E-3
1.750000E-8	-3.770205E-3
1.755000E-8	-4.049416E-3
1.760000E-8	-4.563301E-3
1.765000E-8	-5.301582E-3
1.770000E-8	-6.252270E-3
1.775000E-8	-7.328002E-3
1.780000E-8	-8.431142E-3
1.785000E-8	-9.527430E-3
1.790000E-8	-1.054321E-2
1.795000E-8	-1.141339E-2
1.800000E-8	-1.214310E-2
1.805000E-8	-1.271352E-2
1.810000E-8	-1.303213E-2
1.815000E-8	-1.304926E-2
1.820000E-8	-1.279745E-2
1.825000E-8	-1.228357E-2
1.830000E-8	-1.149047E-2
1.835000E-8	-1.048668E-2
1.840000E-8	-9.335580E-3
1.845000E-8	-8.083413E-3
1.850000E-8	-6.826108E-3
1.855000E-8	-5.675005E-3
1.860000E-8	-4.654087E-3
1.865000E-8	-3.758214E-3
1.870000E-8	-3.088451E-3
1.875000E-8	-2.730444E-3
1.880000E-8	-2.656787E-3
1.885000E-8	-2.858916E-3
1.890000E-8	-3.374513E-3
1.895000E-8	-4.159045E-3
1.900000E-8	-5.102880E-3
1.905000E-8	-6.166622E-3
1.910000E-8	-7.333141E-3
1.915000E-8	-8.504799E-3
1.920000E-8	-9.577106E-3
1.925000E-8	-1.051752E-2
1.930000E-8	-1.132260E-2
