Study Name	Tungsten_Calibration
Sample Name	2024-02-05
Run Name	spot00
Operator	Angus+Samantha
Date	2/5/2024
Time	12:22
Sign	POS
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	12:23:45 PM
	
Time	Amplitude
0.000000E+0	-2.953110E-3
5.000000E-11	-3.019916E-3
1.000000E-10	-3.038758E-3
1.500000E-10	-3.033619E-3
2.000000E-10	-3.021628E-3
2.500000E-10	-2.989082E-3
3.000000E-10	-2.937694E-3
3.500000E-10	-2.886305E-3
4.000000E-10	-2.846908E-3
4.500000E-10	-2.828065E-3
5.000000E-10	-2.826352E-3
5.500000E-10	-2.831491E-3
6.000000E-10	-2.846908E-3
6.500000E-10	-2.891444E-3
7.000000E-10	-2.954823E-3
7.500000E-10	-3.009638E-3
8.000000E-10	-3.049036E-3
8.500000E-10	-3.081582E-3
9.000000E-10	-3.098711E-3
9.500000E-10	-3.103850E-3
1.000000E-9	-3.098711E-3
1.050000E-9	-3.086721E-3
1.100000E-9	-3.062739E-3
1.150000E-9	-3.025054E-3
1.200000E-9	-2.978805E-3
1.250000E-9	-2.923990E-3
1.300000E-9	-2.877741E-3
1.350000E-9	-2.858898E-3
1.400000E-9	-2.855472E-3
1.450000E-9	-2.840056E-3
1.500000E-9	-2.819500E-3
1.550000E-9	-2.821213E-3
1.600000E-9	-2.841769E-3
1.650000E-9	-2.870889E-3
1.700000E-9	-2.901722E-3
1.750000E-9	-2.930842E-3
1.800000E-9	-2.954823E-3
1.850000E-9	-2.985657E-3
1.900000E-9	-3.014777E-3
1.950000E-9	-3.028480E-3
2.000000E-9	-3.028480E-3
2.050000E-9	-3.019916E-3
2.100000E-9	-3.006212E-3
2.150000E-9	-2.987369E-3
2.200000E-9	-2.956536E-3
2.250000E-9	-2.901722E-3
2.300000E-9	-2.840056E-3
2.350000E-9	-2.797232E-3
2.400000E-9	-2.769825E-3
2.450000E-9	-2.745844E-3
2.500000E-9	-2.740705E-3
2.550000E-9	-2.750982E-3
2.600000E-9	-2.759547E-3
2.650000E-9	-2.762973E-3
2.700000E-9	-2.773251E-3
2.750000E-9	-2.781815E-3
2.800000E-9	-2.778390E-3
2.850000E-9	-2.771538E-3
2.900000E-9	-2.781815E-3
2.950000E-9	-2.816074E-3
3.000000E-9	-2.848621E-3
3.050000E-9	-2.858898E-3
3.100000E-9	-2.876028E-3
3.150000E-9	-2.920564E-3
3.200000E-9	-2.970240E-3
3.250000E-9	-3.001073E-3
3.300000E-9	-3.023341E-3
3.350000E-9	-3.050749E-3
3.400000E-9	-3.088434E-3
3.450000E-9	-3.114128E-3
3.500000E-9	-3.112415E-3
3.550000E-9	-3.083295E-3
3.600000E-9	-3.035332E-3
3.650000E-9	-2.973666E-3
3.700000E-9	-2.898296E-3
3.750000E-9	-2.824639E-3
3.800000E-9	-2.766399E-3
3.850000E-9	-2.727001E-3
3.900000E-9	-2.699594E-3
3.950000E-9	-2.692742E-3
4.000000E-9	-2.708159E-3
4.050000E-9	-2.730427E-3
4.100000E-9	-2.750982E-3
4.150000E-9	-2.781815E-3
4.200000E-9	-2.826352E-3
4.250000E-9	-2.877741E-3
4.300000E-9	-2.932555E-3
4.350000E-9	-2.977092E-3
4.400000E-9	-3.007925E-3
4.450000E-9	-3.021628E-3
4.500000E-9	-3.025054E-3
4.550000E-9	-3.007925E-3
4.600000E-9	-2.980518E-3
4.650000E-9	-2.966814E-3
4.700000E-9	-2.963388E-3
4.750000E-9	-2.958249E-3
4.800000E-9	-2.949685E-3
4.850000E-9	-2.932555E-3
4.900000E-9	-2.891444E-3
4.950000E-9	-2.829778E-3
5.000000E-9	-2.766399E-3
5.050000E-9	-2.697881E-3
5.100000E-9	-2.619085E-3
5.150000E-9	-2.548854E-3
5.200000E-9	-2.500892E-3
5.250000E-9	-2.475197E-3
5.300000E-9	-2.468346E-3
5.350000E-9	-2.478623E-3
5.400000E-9	-2.497466E-3
5.450000E-9	-2.521447E-3
5.500000E-9	-2.545428E-3
5.550000E-9	-2.564271E-3
5.600000E-9	-2.574549E-3
5.650000E-9	-2.577974E-3
5.700000E-9	-2.579687E-3
5.750000E-9	-2.586539E-3
5.800000E-9	-2.607095E-3
5.850000E-9	-2.637928E-3
5.900000E-9	-2.670474E-3
5.950000E-9	-2.699594E-3
6.000000E-9	-2.720149E-3
6.050000E-9	-2.745844E-3
6.100000E-9	-2.780103E-3
6.150000E-9	-2.809223E-3
6.200000E-9	-2.824639E-3
6.250000E-9	-2.841769E-3
6.300000E-9	-2.850333E-3
6.350000E-9	-2.822926E-3
6.400000E-9	-2.762973E-3
6.450000E-9	-2.711585E-3
6.500000E-9	-2.684177E-3
6.550000E-9	-2.675613E-3
6.600000E-9	-2.667048E-3
6.650000E-9	-2.649918E-3
6.700000E-9	-2.641354E-3
6.750000E-9	-2.660196E-3
6.800000E-9	-2.701307E-3
6.850000E-9	-2.728714E-3
6.900000E-9	-2.721862E-3
6.950000E-9	-2.703020E-3
7.000000E-9	-2.691029E-3
7.050000E-9	-2.687603E-3
7.100000E-9	-2.680751E-3
7.150000E-9	-2.665335E-3
7.200000E-9	-2.651631E-3
7.250000E-9	-2.656770E-3
7.300000E-9	-2.679038E-3
7.350000E-9	-2.703020E-3
7.400000E-9	-2.728714E-3
7.450000E-9	-2.769825E-3
7.500000E-9	-2.814362E-3
7.550000E-9	-2.853759E-3
7.600000E-9	-2.894870E-3
7.650000E-9	-2.929129E-3
7.700000E-9	-2.942833E-3
7.750000E-9	-2.939407E-3
7.800000E-9	-2.935981E-3
7.850000E-9	-2.913713E-3
7.900000E-9	-2.862324E-3
7.950000E-9	-2.812649E-3
8.000000E-9	-2.771538E-3
8.050000E-9	-2.727001E-3
8.100000E-9	-2.677326E-3
8.150000E-9	-2.627650E-3
8.200000E-9	-2.574549E-3
8.250000E-9	-2.516308E-3
8.300000E-9	-2.471771E-3
8.350000E-9	-2.449503E-3
8.400000E-9	-2.444364E-3
8.450000E-9	-2.459781E-3
8.500000E-9	-2.492327E-3
8.550000E-9	-2.531725E-3
8.600000E-9	-2.562558E-3
8.650000E-9	-2.601956E-3
8.700000E-9	-2.667048E-3
8.750000E-9	-2.740705E-3
8.800000E-9	-2.804084E-3
8.850000E-9	-2.852046E-3
8.900000E-9	-2.894870E-3
8.950000E-9	-2.915426E-3
9.000000E-9	-2.917139E-3
9.050000E-9	-2.922277E-3
9.100000E-9	-2.932555E-3
9.150000E-9	-2.935981E-3
9.200000E-9	-2.941120E-3
9.250000E-9	-2.965101E-3
9.300000E-9	-3.006212E-3
9.350000E-9	-3.049036E-3
9.400000E-9	-3.074730E-3
9.450000E-9	-3.083295E-3
9.500000E-9	-3.105563E-3
9.550000E-9	-3.138109E-3
9.600000E-9	-3.151813E-3
9.650000E-9	-3.120980E-3
9.700000E-9	-3.071304E-3
9.750000E-9	-3.011351E-3
9.800000E-9	-2.937694E-3
9.850000E-9	-2.869176E-3
9.900000E-9	-2.814362E-3
9.950000E-9	-2.773251E-3
1.000000E-8	-2.756121E-3
1.005000E-8	-2.771538E-3
1.010000E-8	-2.786954E-3
1.015000E-8	-2.798945E-3
1.020000E-8	-2.831491E-3
1.025000E-8	-2.867463E-3
1.030000E-8	-2.874315E-3
1.035000E-8	-2.865750E-3
1.040000E-8	-2.857185E-3
1.045000E-8	-2.826352E-3
1.050000E-8	-2.778390E-3
1.055000E-8	-2.745844E-3
1.060000E-8	-2.716723E-3
1.065000E-8	-2.670474E-3
1.070000E-8	-2.641354E-3
1.075000E-8	-2.648205E-3
1.080000E-8	-2.663622E-3
1.085000E-8	-2.672187E-3
1.090000E-8	-2.692742E-3
1.095000E-8	-2.744131E-3
1.100000E-8	-2.805797E-3
1.105000E-8	-2.855472E-3
1.110000E-8	-2.879454E-3
1.115000E-8	-2.912000E-3
1.120000E-8	-2.946259E-3
1.125000E-8	-2.939407E-3
1.130000E-8	-2.896583E-3
1.135000E-8	-2.862324E-3
1.140000E-8	-2.838343E-3
1.145000E-8	-2.798945E-3
1.150000E-8	-2.749269E-3
1.155000E-8	-2.706446E-3
1.160000E-8	-2.661909E-3
1.165000E-8	-2.613946E-3
1.170000E-8	-2.586539E-3
1.175000E-8	-2.576261E-3
1.180000E-8	-2.543715E-3
1.185000E-8	-2.444364E-3
1.190000E-8	-2.250801E-3
1.195000E-8	-1.915063E-3
1.200000E-8	-1.384048E-3
1.205000E-8	-5.789617E-4
1.210000E-8	5.550112E-4
1.215000E-8	2.057268E-3
1.220000E-8	3.948365E-3
1.225000E-8	6.231728E-3
1.230000E-8	8.864532E-3
1.235000E-8	1.175770E-2
1.240000E-8	1.481875E-2
1.245000E-8	1.793289E-2
1.250000E-8	2.093398E-2
1.255000E-8	2.366785E-2
1.260000E-8	2.607283E-2
1.265000E-8	2.811980E-2
1.270000E-8	2.979849E-2
1.275000E-8	3.111404E-2
1.280000E-8	3.209556E-2
1.285000E-8	3.274991E-2
1.290000E-8	3.308907E-2
1.295000E-8	3.312504E-2
1.300000E-8	3.283727E-2
1.305000E-8	3.228912E-2
1.310000E-8	3.151144E-2
1.315000E-8	3.045284E-2
1.320000E-8	2.909790E-2
1.325000E-8	2.751685E-2
1.330000E-8	2.579362E-2
1.335000E-8	2.392136E-2
1.340000E-8	2.194633E-2
1.345000E-8	1.991649E-2
1.350000E-8	1.795516E-2
1.355000E-8	1.615827E-2
1.360000E-8	1.469541E-2
1.365000E-8	1.363852E-2
1.370000E-8	1.298932E-2
1.375000E-8	1.279233E-2
1.380000E-8	1.308695E-2
1.385000E-8	1.375843E-2
1.390000E-8	1.467143E-2
1.395000E-8	1.578828E-2
1.400000E-8	1.704216E-2
1.405000E-8	1.829432E-2
1.410000E-8	1.944714E-2
1.415000E-8	2.046634E-2
1.420000E-8	2.127828E-2
1.425000E-8	2.182471E-2
1.430000E-8	2.210906E-2
1.435000E-8	2.210392E-2
1.440000E-8	2.178189E-2
1.445000E-8	2.117722E-2
1.450000E-8	2.031046E-2
1.455000E-8	1.919019E-2
1.460000E-8	1.786608E-2
1.465000E-8	1.633642E-2
1.470000E-8	1.462861E-2
1.475000E-8	1.287969E-2
1.480000E-8	1.121813E-2
1.485000E-8	9.659341E-3
1.490000E-8	8.266712E-3
1.495000E-8	7.175563E-3
1.500000E-8	6.442421E-3
1.505000E-8	6.082701E-3
1.510000E-8	6.137515E-3
1.515000E-8	6.574318E-3
1.520000E-8	7.333155E-3
1.525000E-8	8.386619E-3
1.530000E-8	9.661054E-3
1.535000E-8	1.103655E-2
1.540000E-8	1.244460E-2
1.545000E-8	1.379440E-2
1.550000E-8	1.495921E-2
1.555000E-8	1.587564E-2
1.560000E-8	1.652998E-2
1.565000E-8	1.686915E-2
1.570000E-8	1.685202E-2
1.575000E-8	1.650600E-2
1.580000E-8	1.586707E-2
1.585000E-8	1.493351E-2
1.590000E-8	1.372760E-2
1.595000E-8	1.230242E-2
1.600000E-8	1.073336E-2
1.605000E-8	9.075225E-3
1.610000E-8	7.408524E-3
1.615000E-8	5.834323E-3
1.620000E-8	4.460537E-3
1.625000E-8	3.341981E-3
1.630000E-8	2.521478E-3
1.635000E-8	2.057268E-3
1.640000E-8	1.999028E-3
1.645000E-8	2.327915E-3
1.650000E-8	3.001104E-3
1.655000E-8	4.010031E-3
1.660000E-8	5.291318E-3
1.665000E-8	6.747326E-3
1.670000E-8	8.273564E-3
1.675000E-8	9.782673E-3
1.680000E-8	1.118901E-2
1.685000E-8	1.242576E-2
1.690000E-8	1.343640E-2
1.695000E-8	1.414556E-2
1.700000E-8	1.447616E-2
1.705000E-8	1.442648E-2
1.710000E-8	1.403764E-2
1.715000E-8	1.333019E-2
1.720000E-8	1.231441E-2
1.725000E-8	1.103484E-2
1.730000E-8	9.573693E-3
1.735000E-8	7.966946E-3
1.740000E-8	6.260848E-3
1.745000E-8	4.580444E-3
1.750000E-8	3.055918E-3
1.755000E-8	1.767780E-3
1.760000E-8	7.537135E-4
1.765000E-8	9.080178E-5
1.770000E-8	-1.747055E-4
1.775000E-8	-6.507667E-5
1.780000E-8	3.922810E-4
1.785000E-8	1.199080E-3
1.790000E-8	2.307359E-3
1.795000E-8	3.622905E-3
1.800000E-8	5.066922E-3
1.805000E-8	6.569179E-3
1.810000E-8	8.021761E-3
1.815000E-8	9.335593E-3
1.820000E-8	1.044216E-2
1.825000E-8	1.127123E-2
1.830000E-8	1.176627E-2
1.835000E-8	1.190844E-2
1.840000E-8	1.168919E-2
1.845000E-8	1.112563E-2
1.850000E-8	1.024003E-2
1.855000E-8	9.078651E-3
1.860000E-8	7.677458E-3
1.865000E-8	6.089553E-3
1.870000E-8	4.429704E-3
1.875000E-8	2.798976E-3
1.880000E-8	1.265886E-3
1.885000E-8	-1.147522E-4
1.890000E-8	-1.235022E-3
1.895000E-8	-2.016127E-3
1.900000E-8	-2.415244E-3
1.905000E-8	-2.411818E-3
1.910000E-8	-2.005849E-3
1.915000E-8	-1.233309E-3
1.920000E-8	-1.507242E-4
1.925000E-8	1.181951E-3
1.930000E-8	2.667079E-3
1.935000E-8	4.203595E-3
1.940000E-8	5.722982E-3
1.945000E-8	7.153295E-3
1.950000E-8	8.398610E-3
1.955000E-8	9.368139E-3
1.960000E-8	9.991653E-3
1.965000E-8	1.023147E-2
1.970000E-8	1.009614E-2
1.975000E-8	9.616517E-3
