Study Name	Tungsten_Calibration
Sample Name	2024-02-05
Run Name	spot00
Operator	Angus+Samantha
Date	2/5/2024
Time	12:22
Sign	FIX
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	12:23:45 PM
	
Time	Amplitude
0.000000E+0	-3.237303E-4
5.000000E-11	-3.682670E-4
1.000000E-10	-3.528504E-4
1.500000E-10	-3.391468E-4
2.000000E-10	-3.699799E-4
2.500000E-10	-3.853965E-4
3.000000E-10	-3.648411E-4
3.500000E-10	-3.768317E-4
4.000000E-10	-4.384979E-4
4.500000E-10	-5.035900E-4
5.000000E-10	-5.412749E-4
5.500000E-10	-5.875246E-4
6.000000E-10	-6.646073E-4
6.500000E-10	-7.690973E-4
7.000000E-10	-8.684484E-4
7.500000E-10	-9.438182E-4
8.000000E-10	-9.934937E-4
8.500000E-10	-1.022614E-3
9.000000E-10	-1.015762E-3
9.500000E-10	-9.832160E-4
1.000000E-9	-9.403923E-4
1.050000E-9	-8.890038E-4
1.100000E-9	-8.256246E-4
1.150000E-9	-7.588196E-4
1.200000E-9	-6.834498E-4
1.250000E-9	-5.823857E-4
1.300000E-9	-4.984512E-4
1.350000E-9	-4.761828E-4
1.400000E-9	-4.881735E-4
1.450000E-9	-4.933123E-4
1.500000E-9	-4.950253E-4
1.550000E-9	-5.292843E-4
1.600000E-9	-5.566915E-4
1.650000E-9	-5.584044E-4
1.700000E-9	-5.361361E-4
1.750000E-9	-4.898864E-4
1.800000E-9	-4.247943E-4
1.850000E-9	-3.597022E-4
1.900000E-9	-2.946101E-4
1.950000E-9	-2.432216E-4
2.000000E-9	-2.021108E-4
2.050000E-9	-1.404446E-4
2.100000E-9	-7.877839E-5
2.150000E-9	-6.678774E-5
2.200000E-9	-9.933380E-5
2.250000E-9	-1.010467E-4
2.300000E-9	-7.192659E-5
2.350000E-9	-8.049134E-5
2.400000E-9	-1.198892E-4
2.450000E-9	-1.335928E-4
2.500000E-9	-1.216021E-4
2.550000E-9	-1.267410E-4
2.600000E-9	-1.524352E-4
2.650000E-9	-1.781295E-4
2.700000E-9	-2.055367E-4
2.750000E-9	-2.466475E-4
2.800000E-9	-3.083137E-4
2.850000E-9	-3.871094E-4
2.900000E-9	-4.796087E-4
2.950000E-9	-5.875246E-4
3.000000E-9	-6.851627E-4
3.050000E-9	-7.519678E-4
3.100000E-9	-8.050692E-4
3.150000E-9	-8.530318E-4
3.200000E-9	-8.684484E-4
3.250000E-9	-8.427541E-4
3.300000E-9	-8.033563E-4
3.350000E-9	-7.519678E-4
3.400000E-9	-7.125699E-4
3.450000E-9	-7.022922E-4
3.500000E-9	-6.971534E-4
3.550000E-9	-6.663203E-4
3.600000E-9	-6.320613E-4
3.650000E-9	-6.097929E-4
3.700000E-9	-5.669692E-4
3.750000E-9	-5.155807E-4
3.800000E-9	-4.847476E-4
3.850000E-9	-4.556274E-4
3.900000E-9	-3.956742E-4
3.950000E-9	-3.579893E-4
4.000000E-9	-3.648411E-4
4.050000E-9	-3.631281E-4
4.100000E-9	-3.425727E-4
4.150000E-9	-3.545634E-4
4.200000E-9	-3.853965E-4
4.250000E-9	-3.956742E-4
4.300000E-9	-3.905353E-4
4.350000E-9	-3.922483E-4
4.400000E-9	-4.093778E-4
4.450000E-9	-4.350720E-4
4.500000E-9	-4.522015E-4
4.550000E-9	-4.419238E-4
4.600000E-9	-4.350720E-4
4.650000E-9	-4.727569E-4
4.700000E-9	-5.412749E-4
4.750000E-9	-6.046541E-4
4.800000E-9	-6.320613E-4
4.850000E-9	-6.252095E-4
4.900000E-9	-5.892375E-4
4.950000E-9	-5.327102E-4
5.000000E-9	-4.436368E-4
5.050000E-9	-3.185914E-4
5.100000E-9	-1.884072E-4
5.150000E-9	-6.336184E-5
5.200000E-9	4.969286E-5
5.250000E-9	1.113591E-4
5.300000E-9	1.182109E-4
5.350000E-9	8.223891E-5
5.400000E-9	1.885976E-5
5.450000E-9	-7.363954E-5
5.500000E-9	-1.558611E-4
5.550000E-9	-2.123885E-4
5.600000E-9	-2.346568E-4
5.650000E-9	-2.312309E-4
5.700000E-9	-1.969719E-4
5.750000E-9	-1.387316E-4
5.800000E-9	-8.905610E-5
5.850000E-9	-4.280644E-5
5.900000E-9	1.543386E-5
5.950000E-9	8.223891E-5
6.000000E-9	1.404792E-4
6.050000E-9	1.764512E-4
6.100000E-9	1.901548E-4
6.150000E-9	1.833030E-4
6.200000E-9	1.404792E-4
6.250000E-9	5.483171E-5
6.300000E-9	-4.965824E-5
6.350000E-9	-1.387316E-4
6.400000E-9	-2.158144E-4
6.450000E-9	-2.774806E-4
6.500000E-9	-3.151655E-4
6.550000E-9	-3.408598E-4
6.600000E-9	-3.459986E-4
6.650000E-9	-3.083137E-4
6.700000E-9	-2.466475E-4
6.750000E-9	-2.209532E-4
6.800000E-9	-2.500734E-4
6.850000E-9	-2.449345E-4
6.900000E-9	-1.490093E-4
6.950000E-9	-3.766759E-5
7.000000E-9	3.443208E-6
7.050000E-9	-1.695642E-6
7.100000E-9	5.156158E-6
7.150000E-9	1.372091E-5
7.200000E-9	1.730768E-8
7.250000E-9	-1.695642E-6
7.300000E-9	1.372091E-5
7.350000E-9	1.200796E-5
7.400000E-9	-3.408592E-6
7.450000E-9	3.443208E-6
7.500000E-9	1.372091E-5
7.550000E-9	6.869108E-6
7.600000E-9	-1.711219E-5
7.650000E-9	-2.567694E-5
7.700000E-9	-3.252874E-5
7.750000E-9	-5.822299E-5
7.800000E-9	-1.267410E-4
7.850000E-9	-2.055367E-4
7.900000E-9	-2.637770E-4
7.950000E-9	-3.117396E-4
8.000000E-9	-3.579893E-4
8.050000E-9	-3.716929E-4
8.100000E-9	-3.340080E-4
8.150000E-9	-2.637770E-4
8.200000E-9	-1.781295E-4
8.250000E-9	-4.794529E-5
8.300000E-9	7.538711E-5
8.350000E-9	1.593217E-4
8.400000E-9	2.346915E-4
8.450000E-9	3.271908E-4
8.500000E-9	4.076994E-4
8.550000E-9	4.590879E-4
8.600000E-9	5.190412E-4
8.650000E-9	5.464484E-4
8.700000E-9	4.762174E-4
8.750000E-9	3.237649E-4
8.800000E-9	1.524699E-4
8.850000E-9	-1.711219E-5
8.900000E-9	-1.781295E-4
8.950000E-9	-3.031749E-4
9.000000E-9	-3.922483E-4
9.050000E-9	-4.778958E-4
9.100000E-9	-5.447008E-4
9.150000E-9	-5.892375E-4
9.200000E-9	-6.491908E-4
9.250000E-9	-7.365512E-4
9.300000E-9	-8.221987E-4
9.350000E-9	-9.078462E-4
9.400000E-9	-9.712254E-4
9.450000E-9	-9.797901E-4
9.500000E-9	-9.592347E-4
9.550000E-9	-9.489570E-4
9.600000E-9	-9.164110E-4
9.650000E-9	-8.016433E-4
9.700000E-9	-6.423390E-4
9.750000E-9	-4.967382E-4
9.800000E-9	-3.614152E-4
9.850000E-9	-1.918331E-4
9.900000E-9	2.742451E-5
9.950000E-9	2.244138E-4
1.000000E-8	3.511721E-4
1.005000E-8	4.231160E-4
1.010000E-8	4.659397E-4
1.015000E-8	4.505232E-4
1.020000E-8	3.631627E-4
1.025000E-8	2.586728E-4
1.030000E-8	1.713123E-4
1.035000E-8	7.024826E-5
1.040000E-8	-5.822299E-5
1.045000E-8	-1.729906E-4
1.050000E-8	-2.483604E-4
1.055000E-8	-3.254432E-4
1.060000E-8	-3.956742E-4
1.065000E-8	-4.213684E-4
1.070000E-8	-4.213684E-4
1.075000E-8	-4.436368E-4
1.080000E-8	-4.641922E-4
1.085000E-8	-4.350720E-4
1.090000E-8	-3.871094E-4
1.095000E-8	-3.716929E-4
1.100000E-8	-3.425727E-4
1.105000E-8	-2.672029E-4
1.110000E-8	-1.918331E-4
1.115000E-8	-1.747036E-4
1.120000E-8	-1.747036E-4
1.125000E-8	-1.695647E-4
1.130000E-8	-1.541482E-4
1.135000E-8	-1.353057E-4
1.140000E-8	-8.563019E-5
1.145000E-8	-2.567694E-5
1.150000E-8	4.626696E-5
1.155000E-8	1.507569E-4
1.160000E-8	3.014965E-4
1.165000E-8	5.001987E-4
1.170000E-8	7.280211E-4
1.175000E-8	1.002093E-3
1.180000E-8	1.392646E-3
1.185000E-8	1.999030E-3
1.190000E-8	2.864070E-3
1.195000E-8	4.030589E-3
1.200000E-8	5.584234E-3
1.205000E-8	7.632923E-3
1.210000E-8	1.022290E-2
1.215000E-8	1.338672E-2
1.220000E-8	1.713294E-2
1.225000E-8	2.140847E-2
1.230000E-8	2.608825E-2
1.235000E-8	3.101640E-2
1.240000E-8	3.600623E-2
1.245000E-8	4.087272E-2
1.250000E-8	4.544630E-2
1.255000E-8	4.954538E-2
1.260000E-8	5.302953E-2
1.265000E-8	5.585075E-2
1.270000E-8	5.805018E-2
1.275000E-8	5.960211E-2
1.280000E-8	6.047229E-2
1.285000E-8	6.071382E-2
1.290000E-8	6.038836E-2
1.295000E-8	5.949591E-2
1.300000E-8	5.800393E-2
1.305000E-8	5.608200E-2
1.310000E-8	5.382776E-2
1.315000E-8	5.121380E-2
1.320000E-8	4.829151E-2
1.325000E-8	4.523389E-2
1.330000E-8	4.215401E-2
1.335000E-8	3.910838E-2
1.340000E-8	3.626317E-2
1.345000E-8	3.371944E-2
1.350000E-8	3.159024E-2
1.355000E-8	2.995951E-2
1.360000E-8	2.898313E-2
1.365000E-8	2.864739E-2
1.370000E-8	2.885124E-2
1.375000E-8	2.957067E-2
1.380000E-8	3.077488E-2
1.385000E-8	3.229769E-2
1.390000E-8	3.396782E-2
1.395000E-8	3.570646E-2
1.400000E-8	3.737659E-2
1.405000E-8	3.883945E-2
1.410000E-8	4.002310E-2
1.415000E-8	4.086758E-2
1.420000E-8	4.128554E-2
1.425000E-8	4.122901E-2
1.430000E-8	4.073397E-2
1.435000E-8	3.977643E-2
1.440000E-8	3.835982E-2
1.445000E-8	3.658520E-2
1.450000E-8	3.450911E-2
1.455000E-8	3.217265E-2
1.460000E-8	2.969058E-2
1.465000E-8	2.711259E-2
1.470000E-8	2.453974E-2
1.475000E-8	2.217758E-2
1.480000E-8	2.018885E-2
1.485000E-8	1.858381E-2
1.490000E-8	1.744470E-2
1.495000E-8	1.689484E-2
1.500000E-8	1.692739E-2
1.505000E-8	1.747039E-2
1.510000E-8	1.849816E-2
1.515000E-8	1.992505E-2
1.520000E-8	2.164657E-2
1.525000E-8	2.359590E-2
1.530000E-8	2.562575E-2
1.535000E-8	2.754597E-2
1.540000E-8	2.926234E-2
1.545000E-8	3.066868E-2
1.550000E-8	3.160395E-2
1.555000E-8	3.205103E-2
1.560000E-8	3.206473E-2
1.565000E-8	3.159024E-2
1.570000E-8	3.057789E-2
1.575000E-8	2.914244E-2
1.580000E-8	2.739009E-2
1.585000E-8	2.534825E-2
1.590000E-8	2.309572E-2
1.595000E-8	2.073870E-2
1.600000E-8	1.837997E-2
1.605000E-8	1.610689E-2
1.610000E-8	1.403764E-2
1.615000E-8	1.227330E-2
1.620000E-8	1.093035E-2
1.625000E-8	1.008415E-2
1.630000E-8	9.767259E-3
1.635000E-8	9.981377E-3
1.640000E-8	1.075906E-2
1.645000E-8	1.203692E-2
1.650000E-8	1.370533E-2
1.655000E-8	1.567865E-2
1.660000E-8	1.783354E-2
1.665000E-8	2.002783E-2
1.670000E-8	2.212962E-2
1.675000E-8	2.401386E-2
1.680000E-8	2.555723E-2
1.685000E-8	2.669634E-2
1.690000E-8	2.737981E-2
1.695000E-8	2.749972E-2
1.700000E-8	2.696699E-2
1.705000E-8	2.585186E-2
1.710000E-8	2.427081E-2
1.715000E-8	2.229920E-2
1.720000E-8	2.002783E-2
1.725000E-8	1.756289E-2
1.730000E-8	1.507398E-2
1.735000E-8	1.265015E-2
1.740000E-8	1.036165E-2
1.745000E-8	8.364352E-3
1.750000E-8	6.826123E-3
1.755000E-8	5.817196E-3
1.760000E-8	5.317014E-3
1.765000E-8	5.392384E-3
1.770000E-8	6.077564E-3
1.775000E-8	7.262926E-3
1.780000E-8	8.823423E-3
1.785000E-8	1.072651E-2
1.790000E-8	1.285057E-2
1.795000E-8	1.503629E-2
1.800000E-8	1.721003E-2
1.805000E-8	1.928270E-2
1.810000E-8	2.105389E-2
1.815000E-8	2.238485E-2
1.820000E-8	2.323961E-2
1.825000E-8	2.355479E-2
1.830000E-8	2.325674E-2
1.835000E-8	2.239513E-2
1.840000E-8	2.102477E-2
1.845000E-8	1.920904E-2
1.850000E-8	1.706614E-2
1.855000E-8	1.475366E-2
1.860000E-8	1.233154E-2
1.865000E-8	9.847767E-3
1.870000E-8	7.518155E-3
1.875000E-8	5.529420E-3
1.880000E-8	3.922673E-3
1.885000E-8	2.744163E-3
1.890000E-8	2.139492E-3
1.895000E-8	2.142918E-3
1.900000E-8	2.687636E-3
1.905000E-8	3.754804E-3
1.910000E-8	5.327292E-3
1.915000E-8	7.271490E-3
1.920000E-8	9.426381E-3
1.925000E-8	1.169947E-2
1.930000E-8	1.398968E-2
1.935000E-8	1.612230E-2
1.940000E-8	1.794660E-2
1.945000E-8	1.936834E-2
1.950000E-8	2.034986E-2
1.955000E-8	2.082778E-2
1.960000E-8	2.068389E-2
1.965000E-8	1.991820E-2
1.970000E-8	1.863863E-2
1.975000E-8	1.693938E-2
1.980000E-8	1.486671E-2
1.985000E-8	1.252168E-2
1.990000E-8	1.001221E-2
1.995000E-8	7.465054E-3
