Study Name	Tungsten_temperature_sweep
Sample Name	2024-05-17
Run Name	500C_spot4
Operator	Angus
Date	5/17/2024
Time	22:04
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	10:05:35 PM
	
Time	Amplitude
0.000000E+0	3.596934E-5
5.000000E-11	3.423288E-6
1.000000E-10	-5.139111E-5
1.500000E-10	-1.130573E-4
2.000000E-10	-2.141214E-4
2.500000E-10	-3.511574E-4
3.000000E-10	-4.813416E-4
3.500000E-10	-5.909704E-4
4.000000E-10	-6.954603E-4
4.500000E-10	-7.725431E-4
5.000000E-10	-7.999503E-4
5.500000E-10	-7.828208E-4
6.000000E-10	-7.399970E-4
6.500000E-10	-6.714790E-4
7.000000E-10	-5.806927E-4
7.500000E-10	-4.796286E-4
8.000000E-10	-3.837034E-4
8.500000E-10	-3.066207E-4
9.000000E-10	-2.500933E-4
9.500000E-10	-2.381027E-4
1.000000E-9	-2.826394E-4
1.050000E-9	-3.597221E-4
1.100000E-9	-4.231013E-4
1.150000E-9	-4.642121E-4
1.200000E-9	-4.796286E-4
1.250000E-9	-4.573603E-4
1.300000E-9	-4.042588E-4
1.350000E-9	-3.425926E-4
1.400000E-9	-2.672228E-4
1.450000E-9	-1.558811E-4
1.500000E-9	-3.426161E-5
1.550000E-9	6.166359E-5
1.600000E-9	1.336075E-4
1.650000E-9	1.747183E-4
1.700000E-9	1.781442E-4
1.750000E-9	1.524499E-4
1.800000E-9	1.181909E-4
1.850000E-9	7.708014E-5
1.900000E-9	3.425639E-5
1.950000E-9	-8.567362E-6
2.000000E-9	-4.453931E-5
2.050000E-9	-5.652996E-5
2.100000E-9	-4.796521E-5
2.150000E-9	-4.625226E-5
2.200000E-9	-5.310406E-5
2.250000E-9	-5.995586E-5
2.300000E-9	-7.879831E-5
2.350000E-9	-1.147703E-4
2.400000E-9	-1.575940E-4
2.450000E-9	-2.089825E-4
2.500000E-9	-2.535192E-4
2.550000E-9	-2.586581E-4
2.600000E-9	-2.175473E-4
2.650000E-9	-1.524552E-4
2.700000E-9	-7.365946E-5
2.750000E-9	1.370099E-5
2.800000E-9	8.221899E-5
2.850000E-9	1.113391E-4
2.900000E-9	1.010614E-4
2.950000E-9	5.652474E-5
3.000000E-9	-1.028031E-5
3.050000E-9	-8.393716E-5
3.100000E-9	-1.764365E-4
3.150000E-9	-2.877782E-4
3.200000E-9	-3.871293E-4
3.250000E-9	-4.402308E-4
3.300000E-9	-4.556473E-4
3.350000E-9	-4.350919E-4
3.400000E-9	-3.734257E-4
3.450000E-9	-2.826394E-4
3.500000E-9	-1.593070E-4
3.550000E-9	-3.428512E-6
3.600000E-9	1.336075E-4
3.650000E-9	2.089773E-4
3.700000E-9	2.466622E-4
3.750000E-9	2.706435E-4
3.800000E-9	2.586528E-4
3.850000E-9	2.106902E-4
3.900000E-9	1.695794E-4
3.950000E-9	1.250427E-4
