Study Name	Tungsten_temperature_sweep
3.900000E-9	-5.990189E-3
3.950000E-9	-5.919958E-3
4.000000E-9	-5.837736E-3
4.050000E-9	-5.762367E-3
4.100000E-9	-5.686997E-3
4.150000E-9	-5.616766E-3
4.200000E-9	-5.561951E-3
4.250000E-9	-5.513989E-3
4.300000E-9	-5.466026E-3
4.350000E-9	-5.412925E-3
4.400000E-9	-5.368388E-3
4.450000E-9	-5.334129E-3
4.500000E-9	-5.320425E-3
4.550000E-9	-5.325564E-3
4.600000E-9	-5.346120E-3
4.650000E-9	-5.373527E-3
4.700000E-9	-5.392369E-3
4.750000E-9	-5.404360E-3
4.800000E-9	-5.426628E-3
4.850000E-9	-5.462600E-3
4.900000E-9	-5.500285E-3
4.950000E-9	-5.548248E-3
5.000000E-9	-5.604775E-3
5.050000E-9	-5.627044E-3
5.100000E-9	-5.627044E-3
5.150000E-9	-5.630469E-3
5.200000E-9	-5.627044E-3
5.250000E-9	-5.597923E-3
5.300000E-9	-5.567090E-3
5.350000E-9	-5.551674E-3
5.400000E-9	-5.556813E-3
5.450000E-9	-5.587646E-3
5.500000E-9	-5.642460E-3
5.550000E-9	-5.690423E-3
5.600000E-9	-5.729821E-3
5.650000E-9	-5.770931E-3
5.700000E-9	-5.817181E-3
5.750000E-9	-5.853153E-3
5.800000E-9	-5.877134E-3
5.850000E-9	-5.907967E-3
5.900000E-9	-5.957643E-3
5.950000E-9	-6.003893E-3
6.000000E-9	-6.014170E-3
6.050000E-9	-6.015883E-3
6.100000E-9	-6.034726E-3
6.150000E-9	-6.038152E-3
6.200000E-9	-6.019309E-3
6.250000E-9	-6.012457E-3
6.300000E-9	-6.012457E-3
6.350000E-9	-5.976485E-3
6.400000E-9	-5.911393E-3
6.450000E-9	-5.858292E-3
6.500000E-9	-5.805190E-3
6.550000E-9	-5.714404E-3
6.600000E-9	-5.618479E-3
6.650000E-9	-5.555100E-3
6.700000E-9	-5.513989E-3
6.750000E-9	-5.462600E-3
6.800000E-9	-5.419777E-3
6.850000E-9	-5.416351E-3
6.900000E-9	-5.443758E-3
6.950000E-9	-5.467739E-3
7.000000E-9	-5.491720E-3
7.050000E-9	-5.529405E-3
7.100000E-9	-5.572229E-3
7.150000E-9	-5.601349E-3
7.200000E-9	-5.639034E-3
7.250000E-9	-5.690423E-3
7.300000E-9	-5.746950E-3
7.350000E-9	-5.791487E-3
7.400000E-9	-5.841162E-3
7.450000E-9	-5.906254E-3
7.500000E-9	-5.979911E-3
7.550000E-9	-6.045003E-3
7.600000E-9	-6.087827E-3
7.650000E-9	-6.108382E-3
7.700000E-9	-6.104957E-3
7.750000E-9	-6.089540E-3
7.800000E-9	-6.086114E-3
7.850000E-9	-6.099818E-3
7.900000E-9	-6.104957E-3
7.950000E-9	-6.080975E-3
8.000000E-9	-6.033013E-3
8.050000E-9	-5.978198E-3
8.100000E-9	-5.913106E-3
8.150000E-9	-5.830885E-3
8.200000E-9	-5.745237E-3
8.250000E-9	-5.668154E-3
8.300000E-9	-5.587646E-3
8.350000E-9	-5.507137E-3
8.400000E-9	-5.431767E-3
8.450000E-9	-5.351259E-3
8.500000E-9	-5.269037E-3
8.550000E-9	-5.205658E-3
8.600000E-9	-5.150843E-3
8.650000E-9	-5.096029E-3
8.700000E-9	-5.094316E-3
8.750000E-9	-5.162834E-3
8.800000E-9	-5.253620E-3
8.850000E-9	-5.344407E-3
8.900000E-9	-5.433480E-3
8.950000E-9	-5.513989E-3
9.000000E-9	-5.570516E-3
9.050000E-9	-5.616766E-3
9.100000E-9	-5.644173E-3
9.150000E-9	-5.639034E-3
9.200000E-9	-5.611627E-3
9.250000E-9	-5.582507E-3
9.300000E-9	-5.549961E-3
9.350000E-9	-5.515702E-3
9.400000E-9	-5.462600E-3
9.450000E-9	-5.380379E-3
9.500000E-9	-5.327277E-3
9.550000E-9	-5.346120E-3
9.600000E-9	-5.388943E-3
9.650000E-9	-5.402647E-3
9.700000E-9	-5.416351E-3
9.750000E-9	-5.472878E-3
9.800000E-9	-5.561951E-3
9.850000E-9	-5.645886E-3
9.900000E-9	-5.704126E-3
9.950000E-9	-5.752089E-3
1.000000E-8	-5.800051E-3
1.005000E-8	-5.830885E-3
1.010000E-8	-5.836023E-3
1.015000E-8	-5.825746E-3
1.020000E-8	-5.813755E-3
1.025000E-8	-5.801764E-3
1.030000E-8	-5.779496E-3
1.035000E-8	-5.733246E-3
1.040000E-8	-5.659590E-3
1.045000E-8	-5.601349E-3
1.050000E-8	-5.603062E-3
1.055000E-8	-5.632182E-3
1.060000E-8	-5.635608E-3
1.065000E-8	-5.640747E-3
1.070000E-8	-5.693849E-3
1.075000E-8	-5.741811E-3
1.080000E-8	-5.726395E-3
1.085000E-8	-5.692136E-3
1.090000E-8	-5.709265E-3
1.095000E-8	-5.731533E-3
1.100000E-8	-5.704126E-3
1.105000E-8	-5.659590E-3
1.110000E-8	-5.647599E-3
1.115000E-8	-5.669867E-3
1.120000E-8	-5.678432E-3
1.125000E-8	-5.644173E-3
1.130000E-8	-5.603062E-3
1.135000E-8	-5.609914E-3
1.140000E-8	-5.644173E-3
1.145000E-8	-5.656164E-3
1.150000E-8	-5.669867E-3
1.155000E-8	-5.680145E-3
1.160000E-8	-5.625331E-3
1.165000E-8	-5.529405E-3
1.170000E-8	-5.471165E-3
1.175000E-8	-5.450610E-3
1.180000E-8	-5.416351E-3
1.185000E-8	-5.382092E-3
1.190000E-8	-5.366675E-3
1.195000E-8	-5.342694E-3
1.200000E-8	-5.317000E-3
1.205000E-8	-5.315287E-3
1.210000E-8	-5.332416E-3
1.215000E-8	-5.337555E-3
1.220000E-8	-5.340981E-3
1.225000E-8	-5.339268E-3
1.230000E-8	-5.318713E-3
1.235000E-8	-5.262185E-3
1.240000E-8	-5.149130E-3
1.245000E-8	-4.955567E-3
1.250000E-8	-4.681495E-3
1.255000E-8	-4.299507E-3
1.260000E-8	-3.734234E-3
1.265000E-8	-2.956554E-3
1.270000E-8	-1.973321E-3
1.275000E-8	-7.348582E-4
1.280000E-8	7.913803E-4
1.285000E-8	2.528312E-3
1.290000E-8	4.388575E-3
1.295000E-8	6.379023E-3
1.300000E-8	8.448267E-3
1.305000E-8	1.044899E-2
1.310000E-8	1.225958E-2
1.315000E-8	1.381323E-2
1.320000E-8	1.506539E-2
1.325000E-8	1.600752E-2
1.330000E-8	1.662418E-2
1.335000E-8	1.686913E-2
1.340000E-8	1.675436E-2
1.345000E-8	1.638950E-2
1.350000E-8	1.586534E-2
1.355000E-8	1.522298E-2
1.360000E-8	1.454980E-2
1.365000E-8	1.390573E-2
1.370000E-8	1.329249E-2
1.375000E-8	1.269810E-2
1.380000E-8	1.214653E-2
1.385000E-8	1.158468E-2
1.390000E-8	1.098515E-2
1.395000E-8	1.036163E-2
1.400000E-8	9.739831E-3
1.405000E-8	9.075207E-3
1.410000E-8	8.360907E-3
1.415000E-8	7.641468E-3
1.420000E-8	6.954575E-3
1.425000E-8	6.315644E-3
1.430000E-8	5.762361E-3
1.435000E-8	5.375235E-3
1.440000E-8	5.171394E-3
1.445000E-8	5.096024E-3
1.450000E-8	5.123431E-3
1.455000E-8	5.275884E-3
1.460000E-8	5.529400E-3
1.465000E-8	5.820602E-3
1.470000E-8	6.128933E-3
1.475000E-8	6.457819E-3
1.480000E-8	6.761011E-3
1.485000E-8	6.990547E-3
1.490000E-8	7.154990E-3
1.495000E-8	7.283461E-3
1.500000E-8	7.346840E-3
1.505000E-8	7.317720E-3
1.510000E-8	7.223508E-3
1.515000E-8	7.071055E-3
1.520000E-8	6.827816E-3
1.525000E-8	6.498930E-3
1.530000E-8	6.111803E-3
1.535000E-8	5.666436E-3
1.540000E-8	5.161116E-3
1.545000E-8	4.623250E-3
1.550000E-8	4.063115E-3
1.555000E-8	3.475573E-3
1.560000E-8	2.903448E-3
1.565000E-8	2.392989E-3
1.570000E-8	1.961325E-3
1.575000E-8	1.637578E-3
1.580000E-8	1.445727E-3
1.585000E-8	1.377209E-3
1.590000E-8	1.418320E-3
1.595000E-8	1.586189E-3
1.600000E-8	1.865400E-3
1.605000E-8	2.209703E-3
1.610000E-8	2.605394E-3
1.615000E-8	3.037058E-3
1.620000E-8	3.451592E-3
1.625000E-8	3.804459E-3
1.630000E-8	4.095661E-3
1.635000E-8	4.330335E-3
1.640000E-8	4.491352E-3
1.645000E-8	4.573574E-3
1.650000E-8	4.568435E-3
1.655000E-8	4.463945E-3
1.660000E-8	4.261817E-3
1.665000E-8	3.987745E-3
1.670000E-8	3.643442E-3
1.675000E-8	3.239186E-3
1.680000E-8	2.817800E-3
1.685000E-8	2.387850E-3
1.690000E-8	1.940770E-3
1.695000E-8	1.510819E-3
1.700000E-8	1.145961E-3
1.705000E-8	8.307782E-4
1.710000E-8	5.412896E-4
1.715000E-8	3.117543E-4
1.720000E-8	1.627276E-4
1.725000E-8	9.420964E-5
1.730000E-8	1.096262E-4
1.735000E-8	2.072643E-4
1.740000E-8	3.734205E-4
1.745000E-8	5.995299E-4
1.750000E-8	8.701760E-4
1.755000E-8	1.145961E-3
1.760000E-8	1.411468E-3
1.765000E-8	1.697531E-3
1.770000E-8	2.016140E-3
1.775000E-8	2.312480E-3
1.780000E-8	2.542015E-3
1.785000E-8	2.701320E-3
1.790000E-8	2.785254E-3
1.795000E-8	2.783541E-3
1.800000E-8	2.696181E-3
1.805000E-8	2.530025E-3
1.810000E-8	2.291925E-3
1.815000E-8	1.983594E-3
1.820000E-8	1.593041E-3
1.825000E-8	1.127119E-3
1.830000E-8	6.217983E-4
1.835000E-8	1.267557E-4
1.840000E-8	-3.340279E-4
1.845000E-8	-7.331452E-4
1.850000E-8	-1.043189E-3
1.855000E-8	-1.267586E-3
1.860000E-8	-1.420038E-3
1.865000E-8	-1.490269E-3
1.870000E-8	-1.483417E-3
1.875000E-8	-1.409761E-3
1.880000E-8	-1.264160E-3
1.885000E-8	-1.043189E-3
1.890000E-8	-7.674042E-4
1.895000E-8	-4.368049E-4
1.900000E-8	-4.967816E-5
1.905000E-8	3.545780E-4
1.910000E-8	7.451307E-4
1.915000E-8	1.132257E-3
1.920000E-8	1.517671E-3
1.925000E-8	1.858548E-3
1.930000E-8	2.113778E-3
1.935000E-8	2.254240E-3
1.940000E-8	2.261091E-3
1.945000E-8	2.132620E-3
1.950000E-8	1.884242E-3
1.955000E-8	1.514245E-3
1.960000E-8	1.034619E-3
1.965000E-8	4.916141E-4
1.970000E-8	-7.023356E-5
1.975000E-8	-6.372200E-4
1.980000E-8	-1.200781E-3
1.985000E-8	-1.707814E-3
1.990000E-8	-2.096653E-3
1.995000E-8	-2.339892E-3
2.000000E-8	-2.470077E-3
2.005000E-8	-2.497484E-3
2.010000E-8	-2.396420E-3
2.015000E-8	-2.166884E-3
2.020000E-8	-1.872257E-3
2.025000E-8	-1.551935E-3
2.030000E-8	-1.188790E-3
2.035000E-8	-7.845337E-4
2.040000E-8	-4.008329E-4
2.045000E-8	-5.824291E-5
2.050000E-8	2.569399E-4
2.055000E-8	5.104565E-4
2.060000E-8	6.680479E-4
2.065000E-8	7.656861E-4
2.070000E-8	8.307782E-4
2.075000E-8	8.359170E-4
2.080000E-8	7.622602E-4
2.085000E-8	6.252242E-4
2.090000E-8	4.248090E-4
2.095000E-8	1.455981E-4
2.100000E-8	-1.918530E-4
2.105000E-8	-5.772668E-4
2.110000E-8	-9.918007E-4
2.115000E-8	-1.392631E-3
2.120000E-8	-1.759202E-3
2.125000E-8	-2.106931E-3
2.130000E-8	-2.418688E-3
2.135000E-8	-2.658501E-3
2.140000E-8	-2.817805E-3
2.145000E-8	-2.900027E-3
2.150000E-8	-2.888036E-3
2.155000E-8	-2.769843E-3
2.160000E-8	-2.562576E-3
2.165000E-8	-2.283365E-3
2.170000E-8	-1.952766E-3
2.175000E-8	-1.596472E-3
2.180000E-8	-1.236753E-3
2.185000E-8	-8.838848E-4
2.190000E-8	-5.618502E-4
2.195000E-8	-2.997689E-4
2.200000E-8	-8.736306E-5
2.205000E-8	8.735784E-5
2.210000E-8	2.038384E-4
2.215000E-8	2.346715E-4
2.220000E-8	1.918478E-4
2.225000E-8	9.249669E-5
2.230000E-8	-5.652996E-5
2.235000E-8	-2.637969E-4
2.240000E-8	-5.310171E-4
2.245000E-8	-8.410611E-4
2.250000E-8	-1.161383E-3
2.255000E-8	-1.490269E-3
2.260000E-8	-1.829433E-3
2.265000E-8	-2.144616E-3
2.270000E-8	-2.425540E-3
2.275000E-8	-2.679056E-3
2.280000E-8	-2.884610E-3
2.285000E-8	-3.007943E-3
2.290000E-8	-3.047341E-3
2.295000E-8	-3.021647E-3
2.300000E-8	-2.903453E-3
2.305000E-8	-2.687621E-3
2.310000E-8	-2.420401E-3
2.315000E-8	-2.120635E-3
2.320000E-8	-1.793461E-3
2.325000E-8	-1.452584E-3
2.330000E-8	-1.133976E-3
2.335000E-8	-8.513388E-4
2.340000E-8	-5.943963E-4
2.345000E-8	-3.819905E-4
2.350000E-8	-2.586581E-4
2.355000E-8	-2.398156E-4
2.360000E-8	-2.929171E-4
2.365000E-8	-4.076847E-4
2.370000E-8	-6.098128E-4
2.375000E-8	-8.855978E-4
2.380000E-8	-1.187077E-3
2.385000E-8	-1.517676E-3
2.390000E-8	-1.884248E-3
2.395000E-8	-2.235402E-3
2.400000E-8	-2.530030E-3
2.405000E-8	-2.762991E-3
2.410000E-8	-2.942851E-3
2.415000E-8	-3.064470E-3
2.420000E-8	-3.138127E-3
2.425000E-8	-3.141553E-3
2.430000E-8	-3.069609E-3
2.435000E-8	-2.956554E-3
2.440000E-8	-2.831509E-3
2.445000E-8	-2.675631E-3
2.450000E-8	-2.487206E-3
2.455000E-8	-2.309059E-3
2.460000E-8	-2.134338E-3
2.465000E-8	-1.954479E-3
2.470000E-8	-1.786610E-3
2.475000E-8	-1.647861E-3
2.480000E-8	-1.531380E-3
2.485000E-8	-1.437168E-3
2.490000E-8	-1.361798E-3
2.495000E-8	-1.291567E-3
2.500000E-8	-1.240178E-3
2.505000E-8	-1.250456E-3
2.510000E-8	-1.324113E-3
2.515000E-8	-1.438881E-3
2.520000E-8	-1.611889E-3
2.525000E-8	-1.867118E-3
2.530000E-8	-2.165171E-3
2.535000E-8	-2.454660E-3
2.540000E-8	-2.744149E-3
2.545000E-8	-3.040489E-3
2.550000E-8	-3.319700E-3
2.555000E-8	-3.564652E-3
2.560000E-8	-3.771919E-3
2.565000E-8	-3.907242E-3
2.570000E-8	-3.943214E-3
2.575000E-8	-3.890112E-3
2.580000E-8	-3.768493E-3
2.585000E-8	-3.573216E-3
2.590000E-8	-3.311135E-3
2.595000E-8	-2.995952E-3
2.600000E-8	-2.646510E-3
2.605000E-8	-2.290217E-3
2.610000E-8	-1.981886E-3
2.615000E-8	-1.750638E-3
2.620000E-8	-1.596472E-3
2.625000E-8	-1.522815E-3
2.630000E-8	-1.533093E-3
2.635000E-8	-1.605037E-3
2.640000E-8	-1.738647E-3
2.645000E-8	-1.933923E-3
2.650000E-8	-2.192579E-3
2.655000E-8	-2.480354E-3
2.660000E-8	-2.773269E-3
2.665000E-8	-3.055906E-3
2.670000E-8	-3.311135E-3
2.675000E-8	-3.523541E-3
2.680000E-8	-3.687984E-3
2.685000E-8	-3.802752E-3
2.690000E-8	-3.883260E-3
2.695000E-8	-3.948352E-3
2.700000E-8	-3.998028E-3
2.705000E-8	-4.022009E-3
2.710000E-8	-4.008306E-3
2.715000E-8	-3.951778E-3
2.720000E-8	-3.859279E-3
2.725000E-8	-3.753076E-3
2.730000E-8	-3.612614E-3
2.735000E-8	-3.407060E-3
2.740000E-8	-3.163821E-3
2.745000E-8	-2.908592E-3
2.750000E-8	-2.624242E-3
2.755000E-8	-2.302207E-3
2.760000E-8	-2.005867E-3
2.765000E-8	-1.769480E-3
2.770000E-8	-1.586194E-3
2.775000E-8	-1.469714E-3
2.780000E-8	-1.437168E-3
2.785000E-8	-1.478279E-3
2.790000E-8	-1.608463E-3
2.795000E-8	-1.829433E-3
2.800000E-8	-2.115496E-3
2.805000E-8	-2.428966E-3
2.810000E-8	-2.757852E-3
2.815000E-8	-3.081600E-3
2.820000E-8	-3.376227E-3
2.825000E-8	-3.641734E-3
2.830000E-8	-3.862705E-3
2.835000E-8	-4.015158E-3
2.840000E-8	-4.111083E-3
2.845000E-8	-4.159045E-3
2.850000E-8	-4.159045E-3
2.855000E-8	-4.116222E-3
2.860000E-8	-4.022009E-3
2.865000E-8	-3.878122E-3
2.870000E-8	-3.718817E-3
2.875000E-8	-3.561226E-3
2.880000E-8	-3.391644E-3
2.885000E-8	-3.199793E-3
2.890000E-8	-3.009656E-3
2.895000E-8	-2.838361E-3
2.900000E-8	-2.658501E-3
2.905000E-8	-2.463225E-3
2.910000E-8	-2.278226E-3
2.915000E-8	-2.127487E-3
2.920000E-8	-2.011006E-3
2.925000E-8	-1.932210E-3
2.930000E-8	-1.921933E-3
2.935000E-8	-2.011006E-3
2.940000E-8	-2.178875E-3
2.945000E-8	-2.401559E-3
2.950000E-8	-2.663640E-3
2.955000E-8	-2.961693E-3
2.960000E-8	-3.297431E-3
2.965000E-8	-3.664003E-3
2.970000E-8	-4.028861E-3
2.975000E-8	-4.344044E-3
2.980000E-8	-4.565015E-3
2.985000E-8	-4.698625E-3
2.990000E-8	-4.756865E-3
2.995000E-8	-4.743161E-3
3.000000E-8	-4.650662E-3
3.005000E-8	-4.498209E-3
3.010000E-8	-4.294368E-3
3.015000E-8	-4.023722E-3
3.020000E-8	-3.706827E-3
3.025000E-8	-3.398496E-3
3.030000E-8	-3.102155E-3
3.035000E-8	-2.795537E-3
3.040000E-8	-2.502623E-3
3.045000E-8	-2.257671E-3
3.050000E-8	-2.086376E-3
3.055000E-8	-2.000728E-3
3.060000E-8	-1.990451E-3
3.065000E-8	-2.043552E-3
3.070000E-8	-2.185727E-3
3.075000E-8	-2.439243E-3
3.080000E-8	-2.754426E-3
3.085000E-8	-3.073035E-3
3.090000E-8	-3.407060E-3
3.095000E-8	-3.753076E-3
3.100000E-8	-4.066546E-3
3.105000E-8	-4.326914E-3
3.110000E-8	-4.534181E-3
3.115000E-8	-4.667792E-3
3.120000E-8	-4.708902E-3
3.125000E-8	-4.684921E-3
3.130000E-8	-4.623255E-3
3.135000E-8	-4.515339E-3
3.140000E-8	-4.361173E-3
3.145000E-8	-4.176175E-3
3.150000E-8	-3.979186E-3
3.155000E-8	-3.785622E-3
3.160000E-8	-3.581781E-3
3.165000E-8	-3.359098E-3
3.170000E-8	-3.134701E-3
3.175000E-8	-2.908592E-3
3.180000E-8	-2.704751E-3
3.185000E-8	-2.543733E-3
3.190000E-8	-2.435818E-3
3.195000E-8	-2.363874E-3
3.200000E-8	-2.334754E-3
3.205000E-8	-2.351883E-3
3.210000E-8	-2.422114E-3
3.215000E-8	-2.562576E-3
3.220000E-8	-2.778408E-3
3.225000E-8	-3.035350E-3
3.230000E-8	-3.297431E-3
3.235000E-8	-3.564652E-3
3.240000E-8	-3.835298E-3
3.245000E-8	-4.088814E-3
3.250000E-8	-4.308072E-3
3.255000E-8	-4.475941E-3
3.260000E-8	-4.575292E-3
3.265000E-8	-4.607838E-3
3.270000E-8	-4.594135E-3
3.275000E-8	-4.535894E-3
3.280000E-8	-4.422840E-3
3.285000E-8	-4.266961E-3
3.290000E-8	-4.085388E-3
3.295000E-8	-3.884973E-3
3.300000E-8	-3.670855E-3
3.305000E-8	-3.451597E-3
3.310000E-8	-3.230626E-3
3.315000E-8	-3.011369E-3
3.320000E-8	-2.798963E-3
3.325000E-8	-2.608826E-3
3.330000E-8	-2.456373E-3
3.335000E-8	-2.355309E-3
3.340000E-8	-2.293643E-3
3.345000E-8	-2.267948E-3
3.350000E-8	-2.297069E-3
3.355000E-8	-2.375864E-3
3.360000E-8	-2.483780E-3
3.365000E-8	-2.641372E-3
3.370000E-8	-2.874333E-3
3.375000E-8	-3.129562E-3
3.380000E-8	-3.362524E-3
3.385000E-8	-3.583494E-3
3.390000E-8	-3.826733E-3
3.395000E-8	-4.076824E-3
3.400000E-8	-4.308072E-3
3.405000E-8	-4.479367E-3
3.410000E-8	-4.563302E-3
3.415000E-8	-4.559876E-3
3.420000E-8	-4.496496E-3
3.425000E-8	-4.385155E-3
3.430000E-8	-4.227563E-3
3.435000E-8	-4.037426E-3
3.440000E-8	-3.850714E-3
3.445000E-8	-3.689697E-3
3.450000E-8	-3.542383E-3
3.455000E-8	-3.386505E-3
3.460000E-8	-3.235765E-3
3.465000E-8	-3.132988E-3
3.470000E-8	-3.083313E-3
3.475000E-8	-3.062757E-3
3.480000E-8	-3.086739E-3
3.485000E-8	-3.179238E-3
3.490000E-8	-3.309422E-3
3.495000E-8	-3.422477E-3
3.500000E-8	-3.509837E-3
3.505000E-8	-3.585207E-3
3.510000E-8	-3.650299E-3
3.515000E-8	-3.706827E-3
3.520000E-8	-3.758215E-3
3.525000E-8	-3.799326E-3
3.530000E-8	-3.825020E-3
3.535000E-8	-3.828446E-3
3.540000E-8	-3.823307E-3
3.545000E-8	-3.830159E-3
3.550000E-8	-3.840437E-3
3.555000E-8	-3.830159E-3
3.560000E-8	-3.821594E-3
3.565000E-8	-3.819881E-3
3.570000E-8	-3.799326E-3
3.575000E-8	-3.766780E-3
3.580000E-8	-3.749650E-3
3.585000E-8	-3.737660E-3
3.590000E-8	-3.708539E-3
3.595000E-8	-3.672568E-3
3.600000E-8	-3.631457E-3
3.605000E-8	-3.588633E-3
3.610000E-8	-3.568078E-3
3.615000E-8	-3.568078E-3
3.620000E-8	-3.562939E-3
3.625000E-8	-3.547522E-3
3.630000E-8	-3.538957E-3
3.635000E-8	-3.538957E-3
3.640000E-8	-3.569791E-3
3.645000E-8	-3.653725E-3
3.650000E-8	-3.761641E-3
3.655000E-8	-3.859279E-3
3.660000E-8	-3.958630E-3
3.665000E-8	-4.068259E-3
3.670000E-8	-4.164184E-3
3.675000E-8	-4.224137E-3
3.680000E-8	-4.263535E-3
3.685000E-8	-4.292655E-3
3.690000E-8	-4.299507E-3
3.695000E-8	-4.277239E-3
3.700000E-8	-4.227563E-3
3.705000E-8	-4.147055E-3
3.710000E-8	-4.049417E-3
3.715000E-8	-3.955204E-3
3.720000E-8	-3.872983E-3
3.725000E-8	-3.780483E-3
3.730000E-8	-3.682845E-3
3.735000E-8	-3.602337E-3
3.740000E-8	-3.538957E-3
3.745000E-8	-3.479004E-3
3.750000E-8	-3.436180E-3
3.755000E-8	-3.422477E-3
3.760000E-8	-3.417338E-3
3.765000E-8	-3.407060E-3
3.770000E-8	-3.405347E-3
3.775000E-8	-3.422477E-3
3.780000E-8	-3.443032E-3
3.785000E-8	-3.467014E-3
3.790000E-8	-3.508124E-3
3.795000E-8	-3.564652E-3
3.800000E-8	-3.628031E-3
3.805000E-8	-3.699975E-3
3.810000E-8	-3.765067E-3
3.815000E-8	-3.831872E-3
3.820000E-8	-3.920945E-3
3.825000E-8	-4.008306E-3
3.830000E-8	-4.061407E-3
3.835000E-8	-4.087101E-3
3.840000E-8	-4.121360E-3
3.845000E-8	-4.136777E-3
3.850000E-8	-4.092240E-3
3.855000E-8	-4.004880E-3
3.860000E-8	-3.886686E-3
3.865000E-8	-3.735947E-3
3.870000E-8	-3.571503E-3
3.875000E-8	-3.415625E-3
3.880000E-8	-3.268311E-3
3.885000E-8	-3.138127E-3
3.890000E-8	-3.037063E-3
3.895000E-8	-2.958267E-3
3.900000E-8	-2.900027E-3
3.905000E-8	-2.900027E-3
3.910000E-8	-2.963406E-3
3.915000E-8	-3.050767E-3
3.920000E-8	-3.156970E-3
3.925000E-8	-3.287154E-3
3.930000E-8	-3.412199E-3
3.935000E-8	-3.530393E-3
3.940000E-8	-3.646873E-3
3.945000E-8	-3.742798E-3
3.950000E-8	-3.818168E-3
3.955000E-8	-3.900390E-3
3.960000E-8	-3.989463E-3
3.965000E-8	-4.078537E-3
3.970000E-8	-4.164184E-3
3.975000E-8	-4.236128E-3
3.980000E-8	-4.261822E-3
3.985000E-8	-4.237841E-3
3.990000E-8	-4.181314E-3
3.995000E-8	-4.087101E-3
4.000000E-8	-3.953491E-3
4.005000E-8	-3.809604E-3
4.010000E-8	-3.674280E-3
4.015000E-8	-3.530393E-3
4.020000E-8	-3.369375E-3
4.025000E-8	-3.216923E-3
4.030000E-8	-3.095303E-3
4.035000E-8	-3.011369E-3
4.040000E-8	-2.973684E-3
4.045000E-8	-2.982249E-3
4.050000E-8	-3.043915E-3
4.055000E-8	-3.162108E-3
4.060000E-8	-3.321413E-3
4.065000E-8	-3.506411E-3
4.070000E-8	-3.703401E-3
4.075000E-8	-3.902103E-3
4.080000E-8	-4.097379E-3
4.085000E-8	-4.265248E-3
4.090000E-8	-4.392007E-3
4.095000E-8	-4.469089E-3
4.100000E-8	-4.506774E-3
