Study Name	Tungsten_temperature_sweep
Sample Name	2024-05-17
Run Name	600C_spot2
Operator	Angus
Date	5/17/2024
Time	22:39
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	10:40:10 PM
	
Time	Amplitude
0.000000E+0	2.315906E-3
5.000000E-11	2.255953E-3
1.000000E-10	2.238823E-3
1.500000E-10	2.225120E-3
2.000000E-10	2.207990E-3
2.500000E-10	2.218268E-3
3.000000E-10	2.271369E-3
3.500000E-10	2.329609E-3
4.000000E-10	2.363868E-3
4.500000E-10	2.394702E-3
5.000000E-10	2.456368E-3
5.500000E-10	2.528312E-3
6.000000E-10	2.579700E-3
6.500000E-10	2.608820E-3
7.000000E-10	2.644792E-3
7.500000E-10	2.694468E-3
8.000000E-10	2.735579E-3
8.500000E-10	2.764699E-3
9.000000E-10	2.786967E-3
9.500000E-10	2.786967E-3
1.000000E-9	2.759560E-3
1.050000E-9	2.747569E-3
1.100000E-9	2.774976E-3
1.150000E-9	2.800671E-3
1.200000E-9	2.809235E-3
1.250000E-9	2.834930E-3
1.300000E-9	2.894883E-3
1.350000E-9	2.956549E-3
1.400000E-9	2.989095E-3
1.450000E-9	3.009651E-3
1.500000E-9	3.031919E-3
1.550000E-9	3.025067E-3
1.600000E-9	2.958262E-3
1.650000E-9	2.855485E-3
1.700000E-9	2.740717E-3
1.750000E-9	2.612246E-3
1.800000E-9	2.471784E-3
1.850000E-9	2.336461E-3
1.900000E-9	2.226832E-3
1.950000E-9	2.163453E-3
2.000000E-9	2.139472E-3
2.050000E-9	2.160027E-3
2.100000E-9	2.231971E-3
2.150000E-9	2.345026E-3
2.200000E-9	2.463220E-3
2.250000E-9	2.572848E-3
2.300000E-9	2.675625E-3
2.350000E-9	2.757847E-3
2.400000E-9	2.804097E-3
2.450000E-9	2.804097E-3
2.500000E-9	2.781828E-3
2.550000E-9	2.762986E-3
2.600000E-9	2.730440E-3
2.650000E-9	2.667061E-3
2.700000E-9	2.593404E-3
2.750000E-9	2.543728E-3
2.800000E-9	2.502617E-3
2.850000E-9	2.458081E-3
2.900000E-9	2.425535E-3
2.950000E-9	2.404979E-3
3.000000E-9	2.365581E-3
3.050000E-9	2.324471E-3
3.100000E-9	2.314193E-3
3.150000E-9	2.331322E-3
3.200000E-9	2.358730E-3
3.250000E-9	2.398127E-3
3.300000E-9	2.446090E-3
3.350000E-9	2.507756E-3
3.400000E-9	2.579700E-3
3.450000E-9	2.658496E-3
3.500000E-9	2.740717E-3
3.550000E-9	2.819513E-3
3.600000E-9	2.877753E-3
3.650000E-9	2.894883E-3
3.700000E-9	2.889744E-3
3.750000E-9	2.867476E-3
3.800000E-9	2.816087E-3
3.850000E-9	2.752708E-3
3.900000E-9	2.718449E-3
3.950000E-9	2.713310E-3
4.000000E-9	2.711597E-3
4.050000E-9	2.721875E-3
4.100000E-9	2.742430E-3
4.150000E-9	2.757847E-3
4.200000E-9	2.766412E-3
4.250000E-9	2.786967E-3
4.300000E-9	2.809235E-3
4.350000E-9	2.814374E-3
4.400000E-9	2.800671E-3
4.450000E-9	2.761273E-3
4.500000E-9	2.696181E-3
4.550000E-9	2.627663E-3
4.600000E-9	2.584839E-3
4.650000E-9	2.562571E-3
4.700000E-9	2.552293E-3
4.750000E-9	2.554006E-3
4.800000E-9	2.564284E-3
4.850000E-9	2.586552E-3
4.900000E-9	2.637940E-3
4.950000E-9	2.721875E-3
5.000000E-9	2.797245E-3
5.050000E-9	2.858911E-3
5.100000E-9	2.896596E-3
5.150000E-9	2.877753E-3
5.200000E-9	2.804097E-3
5.250000E-9	2.728727E-3
5.300000E-9	2.672199E-3
5.350000E-9	2.610533E-3
5.400000E-9	2.547154E-3
5.450000E-9	2.509469E-3
5.500000E-9	2.514608E-3
5.550000E-9	2.533451E-3
5.600000E-9	2.560858E-3
5.650000E-9	2.615672E-3
5.700000E-9	2.699607E-3
5.750000E-9	2.795532E-3
5.800000E-9	2.870902E-3
5.850000E-9	2.922290E-3
5.900000E-9	2.956549E-3
5.950000E-9	2.971966E-3
6.000000E-9	2.944559E-3
6.050000E-9	2.870902E-3
6.100000E-9	2.776689E-3
6.150000E-9	2.684190E-3
6.200000E-9	2.577987E-3
6.250000E-9	2.464933E-3
6.300000E-9	2.358730E-3
6.350000E-9	2.271369E-3
6.400000E-9	2.213129E-3
6.450000E-9	2.195999E-3
6.500000E-9	2.213129E-3
6.550000E-9	2.238823E-3
6.600000E-9	2.279934E-3
6.650000E-9	2.357017E-3
6.700000E-9	2.454655E-3
6.750000E-9	2.542015E-3
6.800000E-9	2.617385E-3
6.850000E-9	2.696181E-3
6.900000E-9	2.769838E-3
6.950000E-9	2.810948E-3
7.000000E-9	2.826365E-3
7.050000E-9	2.833217E-3
7.100000E-9	2.819513E-3
7.150000E-9	2.757847E-3
7.200000E-9	2.675625E-3
7.250000E-9	2.619098E-3
7.300000E-9	2.608820E-3
7.350000E-9	2.631089E-3
7.400000E-9	2.675625E-3
7.450000E-9	2.749282E-3
7.500000E-9	2.855485E-3
7.550000E-9	2.985669E-3
7.600000E-9	3.134696E-3
7.650000E-9	3.304278E-3
7.700000E-9	3.475573E-3
7.750000E-9	3.607470E-3
7.800000E-9	3.693118E-3
7.850000E-9	3.732516E-3
7.900000E-9	3.713673E-3
7.950000E-9	3.604044E-3
8.000000E-9	3.429323E-3
8.050000E-9	3.268306E-3
8.100000E-9	3.120992E-3
8.150000E-9	2.927429E-3
8.200000E-9	2.716736E-3
8.250000E-9	2.591691E-3
8.300000E-9	2.536876E-3
8.350000E-9	2.446090E-3
8.400000E-9	2.380998E-3
8.450000E-9	2.398127E-3
8.500000E-9	2.440951E-3
8.550000E-9	2.518034E-3
8.600000E-9	2.684190E-3
8.650000E-9	2.802384E-3
8.700000E-9	2.780115E-3
8.750000E-9	2.795532E-3
8.800000E-9	2.889744E-3
8.850000E-9	2.855485E-3
8.900000E-9	2.727014E-3
8.950000E-9	2.692755E-3
9.000000E-9	2.682477E-3
9.050000E-9	2.624237E-3
9.100000E-9	2.660209E-3
9.150000E-9	2.737292E-3
9.200000E-9	2.648218E-3
9.250000E-9	2.536876E-3
9.300000E-9	2.632802E-3
9.350000E-9	2.798958E-3
9.400000E-9	2.884605E-3
9.450000E-9	2.987382E-3
9.500000E-9	3.049048E-3
9.550000E-9	2.941133E-3
9.600000E-9	2.850346E-3
9.650000E-9	2.910300E-3
9.700000E-9	2.886318E-3
9.750000E-9	2.727014E-3
9.800000E-9	2.708171E-3
9.850000E-9	2.828078E-3
9.900000E-9	2.797245E-3
9.950000E-9	2.622524E-3
1.000000E-8	2.538589E-3
1.005000E-8	2.593404E-3
1.010000E-8	2.689329E-3
1.015000E-8	2.703033E-3
1.020000E-8	2.565997E-3
1.025000E-8	2.454655E-3
1.030000E-8	2.588265E-3
1.035000E-8	2.800671E-3
1.040000E-8	2.829791E-3
1.045000E-8	2.773264E-3
1.050000E-8	2.769838E-3
1.055000E-8	2.721875E-3
1.060000E-8	2.634515E-3
1.065000E-8	2.624237E-3
1.070000E-8	2.596830E-3
1.075000E-8	2.485488E-3
1.080000E-8	2.461507E-3
1.085000E-8	2.562571E-3
1.090000E-8	2.547154E-3
1.095000E-8	2.420396E-3
1.100000E-8	2.425535E-3
1.105000E-8	2.536876E-3
1.110000E-8	2.548867E-3
1.115000E-8	2.538589E-3
1.120000E-8	2.668774E-3
1.125000E-8	2.814374E-3
1.130000E-8	2.773264E-3
1.135000E-8	2.665348E-3
1.140000E-8	2.699607E-3
1.145000E-8	2.780115E-3
1.150000E-8	2.704746E-3
1.155000E-8	2.569422E-3
1.160000E-8	2.603681E-3
1.165000E-8	2.706458E-3
1.170000E-8	2.670487E-3
1.175000E-8	2.572848E-3
1.180000E-8	2.574561E-3
1.185000E-8	2.581413E-3
1.190000E-8	2.502617E-3
1.195000E-8	2.458081E-3
1.200000E-8	2.506043E-3
1.205000E-8	2.550580E-3
1.210000E-8	2.617385E-3
1.215000E-8	2.759560E-3
1.220000E-8	2.908587E-3
1.225000E-8	3.050761E-3
1.230000E-8	3.317982E-3
1.235000E-8	3.753071E-3
1.240000E-8	4.332048E-3
1.245000E-8	5.111440E-3
1.250000E-8	6.183747E-3
1.255000E-8	7.627764E-3
1.260000E-8	9.500018E-3
1.265000E-8	1.179023E-2
1.270000E-8	1.451211E-2
1.275000E-8	1.780783E-2
1.280000E-8	2.167395E-2
1.285000E-8	2.585527E-2
1.290000E-8	3.017190E-2
1.295000E-8	3.456048E-2
1.300000E-8	3.880003E-2
1.305000E-8	4.259764E-2
1.310000E-8	4.583169E-2
1.315000E-8	4.844736E-2
1.320000E-8	5.031277E-2
1.325000E-8	5.134739E-2
1.330000E-8	5.158720E-2
1.335000E-8	5.106818E-2
1.340000E-8	4.989823E-2
1.345000E-8	4.821954E-2
1.350000E-8	4.615544E-2
1.355000E-8	4.386865E-2
1.360000E-8	4.154760E-2
1.365000E-8	3.926253E-2
1.370000E-8	3.707509E-2
1.375000E-8	3.513260E-2
1.380000E-8	3.351387E-2
1.385000E-8	3.215036E-2
1.390000E-8	3.107291E-2
1.395000E-8	3.036204E-2
1.400000E-8	2.986014E-2
1.405000E-8	2.940621E-2
1.410000E-8	2.915098E-2
1.415000E-8	2.919038E-2
1.420000E-8	2.936339E-2
1.425000E-8	2.962718E-2
1.430000E-8	3.011023E-2
1.435000E-8	3.076287E-2
1.440000E-8	3.140694E-2
1.445000E-8	3.205101E-2
1.450000E-8	3.272077E-2
1.455000E-8	3.332373E-2
1.460000E-8	3.379479E-2
1.465000E-8	3.414423E-2
1.470000E-8	3.431210E-2
1.475000E-8	3.421104E-2
1.480000E-8	3.382220E-2
1.485000E-8	3.316785E-2
1.490000E-8	3.230966E-2
1.495000E-8	3.125448E-2
1.500000E-8	2.999889E-2
1.505000E-8	2.860626E-2
1.510000E-8	2.717766E-2
1.515000E-8	2.574906E-2
1.520000E-8	2.435815E-2
1.525000E-8	2.312482E-2
1.530000E-8	2.211418E-2
1.535000E-8	2.130567E-2
1.540000E-8	2.073183E-2
1.545000E-8	2.045947E-2
1.550000E-8	2.043720E-2
1.555000E-8	2.059651E-2
1.560000E-8	2.098706E-2
1.565000E-8	2.161229E-2
1.570000E-8	2.236085E-2
1.575000E-8	2.314880E-2
1.580000E-8	2.397787E-2
1.585000E-8	2.481893E-2
1.590000E-8	2.556064E-2
1.595000E-8	2.616188E-2
1.600000E-8	2.663980E-2
1.605000E-8	2.696697E-2
1.610000E-8	2.707660E-2
1.615000E-8	2.696868E-2
1.620000E-8	2.666378E-2
1.625000E-8	2.614647E-2
1.630000E-8	2.542703E-2
1.635000E-8	2.456028E-2
1.640000E-8	2.357362E-2
1.645000E-8	2.246876E-2
1.650000E-8	2.128683E-2
1.655000E-8	2.011346E-2
1.660000E-8	1.901032E-2
1.665000E-8	1.800995E-2
1.670000E-8	1.717061E-2
1.675000E-8	1.655737E-2
1.680000E-8	1.619251E-2
1.685000E-8	1.606747E-2
1.690000E-8	1.617710E-2
1.695000E-8	1.651284E-2
1.700000E-8	1.704042E-2
1.705000E-8	1.775301E-2
1.710000E-8	1.860435E-2
1.715000E-8	1.950879E-2
1.720000E-8	2.040466E-2
1.725000E-8	2.125771E-2
1.730000E-8	2.201826E-2
1.735000E-8	2.264006E-2
1.740000E-8	2.309913E-2
1.745000E-8	2.335950E-2
1.750000E-8	2.340232E-2
1.755000E-8	2.324473E-2
1.760000E-8	2.289357E-2
1.765000E-8	2.232145E-2
1.770000E-8	2.155233E-2
1.775000E-8	2.067188E-2
1.780000E-8	1.970235E-2
1.785000E-8	1.863176E-2
1.790000E-8	1.748750E-2
1.795000E-8	1.638779E-2
1.800000E-8	1.540798E-2
1.805000E-8	1.453267E-2
1.810000E-8	1.378239E-2
1.815000E-8	1.324624E-2
1.820000E-8	1.297388E-2
1.825000E-8	1.295333E-2
1.830000E-8	1.319314E-2
1.835000E-8	1.370017E-2
1.840000E-8	1.439220E-2
1.845000E-8	1.522470E-2
1.850000E-8	1.618566E-2
1.855000E-8	1.718431E-2
1.860000E-8	1.810074E-2
1.865000E-8	1.891782E-2
1.870000E-8	1.962698E-2
1.875000E-8	2.016313E-2
1.880000E-8	2.048174E-2
1.885000E-8	2.059137E-2
1.890000E-8	2.046975E-2
1.895000E-8	2.011003E-2
1.900000E-8	1.952249E-2
1.905000E-8	1.874824E-2
1.910000E-8	1.784722E-2
1.915000E-8	1.685029E-2
1.920000E-8	1.577455E-2
1.925000E-8	1.465771E-2
1.930000E-8	1.355971E-2
1.935000E-8	1.251824E-2
1.940000E-8	1.156584E-2
1.945000E-8	1.076760E-2
1.950000E-8	1.016807E-2
1.955000E-8	9.789507E-3
1.960000E-8	9.655897E-3
1.965000E-8	9.784368E-3
1.970000E-8	1.017492E-2
1.975000E-8	1.079672E-2
1.980000E-8	1.161209E-2
1.985000E-8	1.256962E-2
1.990000E-8	1.360253E-2
1.995000E-8	1.463544E-2
2.000000E-8	1.560669E-2
2.005000E-8	1.646487E-2
2.010000E-8	1.716547E-2
2.015000E-8	1.766051E-2
2.020000E-8	1.792945E-2
2.025000E-8	1.797741E-2
2.030000E-8	1.781296E-2
2.035000E-8	1.745153E-2
2.040000E-8	1.688968E-2
2.045000E-8	1.614113E-2
2.050000E-8	1.526238E-2
2.055000E-8	1.431170E-2
2.060000E-8	1.329934E-2
2.065000E-8	1.225444E-2
2.070000E-8	1.126093E-2
2.075000E-8	1.037362E-2
2.080000E-8	9.602795E-3
2.085000E-8	8.987846E-3
2.090000E-8	8.573312E-3
2.095000E-8	8.364332E-3
2.100000E-8	8.345490E-3
2.105000E-8	8.537340E-3
2.110000E-8	8.946736E-3
2.115000E-8	9.535990E-3
2.120000E-8	1.025372E-2
2.125000E-8	1.108278E-2
2.130000E-8	1.199579E-2
2.135000E-8	1.292421E-2
2.140000E-8	1.379610E-2
2.145000E-8	1.454294E-2
2.150000E-8	1.514419E-2
2.155000E-8	1.559127E-2
2.160000E-8	1.584821E-2
2.165000E-8	1.589104E-2
2.170000E-8	1.574372E-2
2.175000E-8	1.540627E-2
2.180000E-8	1.485299E-2
2.185000E-8	1.409929E-2
2.190000E-8	1.320513E-2
2.195000E-8	1.220991E-2
2.200000E-8	1.115130E-2
2.205000E-8	1.009270E-2
2.210000E-8	9.085484E-3
2.215000E-8	8.153640E-3
2.220000E-8	7.351979E-3
2.225000E-8	6.728465E-3
2.230000E-8	6.307079E-3
2.235000E-8	6.135784E-3
2.240000E-8	6.236849E-3
2.245000E-8	6.576013E-3
2.250000E-8	7.105314E-3
2.255000E-8	7.807624E-3
2.260000E-8	8.657247E-3
2.265000E-8	9.597657E-3
2.270000E-8	1.057918E-2
2.275000E-8	1.155385E-2
2.280000E-8	1.246685E-2
2.285000E-8	1.327365E-2
2.290000E-8	1.392457E-2
2.295000E-8	1.439906E-2
2.300000E-8	1.470225E-2
2.305000E-8	1.480845E-2
2.310000E-8	1.465086E-2
2.315000E-8	1.422947E-2
2.320000E-8	1.359739E-2
2.325000E-8	1.276661E-2
2.330000E-8	1.175426E-2
2.335000E-8	1.064598E-2
2.340000E-8	9.520574E-3
2.345000E-8	8.419147E-3
2.350000E-8	7.423923E-3
2.355000E-8	6.615410E-3
2.360000E-8	5.990184E-3
2.365000E-8	5.527687E-3
2.370000E-8	5.294726E-3
2.375000E-8	5.306717E-3
2.380000E-8	5.524261E-3
2.385000E-8	5.942221E-3
2.390000E-8	6.536615E-3
2.395000E-8	7.237211E-3
2.400000E-8	7.989196E-3
2.405000E-8	8.787431E-3
2.410000E-8	9.566823E-3
2.415000E-8	1.028112E-2
2.420000E-8	1.094746E-2
2.425000E-8	1.155727E-2
2.430000E-8	1.205403E-2
2.435000E-8	1.242574E-2
2.440000E-8	1.263472E-2
2.445000E-8	1.264671E-2
2.450000E-8	1.248398E-2
2.455000E-8	1.215167E-2
2.460000E-8	1.160695E-2
2.465000E-8	1.087209E-2
2.470000E-8	1.004988E-2
2.475000E-8	9.140299E-3
2.480000E-8	8.124519E-3
2.485000E-8	7.107027E-3
2.490000E-8	6.204302E-3
2.495000E-8	5.414633E-3
2.500000E-8	4.739730E-3
2.505000E-8	4.270382E-3
2.510000E-8	4.047698E-3
2.515000E-8	4.039134E-3
2.520000E-8	4.222419E-3
2.525000E-8	4.619824E-3
2.530000E-8	5.226208E-3
2.535000E-8	5.997036E-3
2.540000E-8	6.870640E-3
2.545000E-8	7.802485E-3
2.550000E-8	8.741182E-3
2.555000E-8	9.623351E-3
2.560000E-8	1.040446E-2
2.565000E-8	1.108450E-2
2.570000E-8	1.166005E-2
2.575000E-8	1.206944E-2
2.580000E-8	1.225787E-2
2.585000E-8	1.223046E-2
2.590000E-8	1.199407E-2
2.595000E-8	1.153329E-2
2.600000E-8	1.088066E-2
2.605000E-8	1.010126E-2
2.610000E-8	9.232798E-3
2.615000E-8	8.283824E-3
2.620000E-8	7.314294E-3
2.625000E-8	6.396153E-3
2.630000E-8	5.561946E-3
2.635000E-8	4.845933E-3
2.640000E-8	4.282373E-3
2.645000E-8	3.872977E-3
2.650000E-8	3.633164E-3
2.655000E-8	3.580063E-3
2.660000E-8	3.701682E-3
2.665000E-8	3.996310E-3
2.670000E-8	4.469084E-3
2.675000E-8	5.085746E-3
2.680000E-8	5.801759E-3
2.685000E-8	6.605133E-3
2.690000E-8	7.461608E-3
2.695000E-8	8.278685E-3
2.700000E-8	9.037522E-3
2.705000E-8	9.756961E-3
2.710000E-8	1.036506E-2
2.715000E-8	1.076760E-2
