Study Name	Tungsten_temperature_sweep
Sample Name	2024-05-17
Run Name	800C_spot5
Operator	Angus
Date	5/17/2024
Time	23:34
Sign	POS
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	11:35:13 PM
	
Time	Amplitude
0.000000E+0	-6.154632E-3
5.000000E-11	-6.192317E-3
1.000000E-10	-6.212872E-3
1.500000E-10	-6.212872E-3
2.000000E-10	-6.206021E-3
2.500000E-10	-6.185465E-3
3.000000E-10	-6.127225E-3
3.500000E-10	-6.046716E-3
4.000000E-10	-5.969634E-3
4.500000E-10	-5.894264E-3
5.000000E-10	-5.810329E-3
5.500000E-10	-5.734959E-3
6.000000E-10	-5.695562E-3
6.500000E-10	-5.678432E-3
7.000000E-10	-5.669867E-3
7.500000E-10	-5.663015E-3
8.000000E-10	-5.680145E-3
8.500000E-10	-5.734959E-3
9.000000E-10	-5.800051E-3
9.500000E-10	-5.846301E-3
1.000000E-9	-5.871995E-3
1.050000E-9	-5.873708E-3
1.100000E-9	-5.860005E-3
1.150000E-9	-5.836023E-3
1.200000E-9	-5.806903E-3
1.250000E-9	-5.777783E-3
1.300000E-9	-5.750376E-3
1.350000E-9	-5.719543E-3
1.400000E-9	-5.692136E-3
1.450000E-9	-5.663015E-3
1.500000E-9	-5.644173E-3
1.550000E-9	-5.649312E-3
1.600000E-9	-5.664728E-3
1.650000E-9	-5.669867E-3
1.700000E-9	-5.678432E-3
1.750000E-9	-5.700700E-3
1.800000E-9	-5.707552E-3
1.850000E-9	-5.695562E-3
1.900000E-9	-5.693849E-3
1.950000E-9	-5.702413E-3
2.000000E-9	-5.710978E-3
2.050000E-9	-5.722969E-3
2.100000E-9	-5.736672E-3
2.150000E-9	-5.726395E-3
2.200000E-9	-5.702413E-3
2.250000E-9	-5.685284E-3
2.300000E-9	-5.675006E-3
2.350000E-9	-5.656164E-3
2.400000E-9	-5.649312E-3
2.450000E-9	-5.640747E-3
2.500000E-9	-5.606488E-3
2.550000E-9	-5.565377E-3
2.600000E-9	-5.543109E-3
2.650000E-9	-5.522554E-3
2.700000E-9	-5.484869E-3
2.750000E-9	-5.464313E-3
2.800000E-9	-5.478017E-3
2.850000E-9	-5.515702E-3
2.900000E-9	-5.563664E-3
2.950000E-9	-5.640747E-3
3.000000E-9	-5.721256E-3
3.050000E-9	-5.765792E-3
3.100000E-9	-5.796626E-3
3.150000E-9	-5.849727E-3
3.200000E-9	-5.890838E-3
3.250000E-9	-5.873708E-3
3.300000E-9	-5.824033E-3
3.350000E-9	-5.772644E-3
3.400000E-9	-5.705839E-3
3.450000E-9	-5.627044E-3
3.500000E-9	-5.556813E-3
3.550000E-9	-5.507137E-3
3.600000E-9	-5.476304E-3
3.650000E-9	-5.479730E-3
3.700000E-9	-5.496859E-3
3.750000E-9	-5.501998E-3
3.800000E-9	-5.496859E-3
3.850000E-9	-5.503711E-3
3.900000E-9	-5.527692E-3
3.950000E-9	-5.556813E-3
4.000000E-9	-5.577368E-3
4.050000E-9	-5.603062E-3
4.100000E-9	-5.644173E-3
4.150000E-9	-5.678432E-3
4.200000E-9	-5.673293E-3
4.250000E-9	-5.657877E-3
4.300000E-9	-5.675006E-3
4.350000E-9	-5.700700E-3
4.400000E-9	-5.714404E-3
4.450000E-9	-5.736672E-3
4.500000E-9	-5.781209E-3
4.550000E-9	-5.820607E-3
4.600000E-9	-5.851440E-3
4.650000E-9	-5.889125E-3
4.700000E-9	-5.933662E-3
4.750000E-9	-5.997041E-3
4.800000E-9	-6.079262E-3
4.850000E-9	-6.130651E-3
4.900000E-9	-6.116947E-3
4.950000E-9	-6.068985E-3
5.000000E-9	-6.021022E-3
5.050000E-9	-5.959356E-3
5.100000E-9	-5.878847E-3
5.150000E-9	-5.798339E-3
5.200000E-9	-5.729821E-3
5.250000E-9	-5.683571E-3
5.300000E-9	-5.666441E-3
5.350000E-9	-5.673293E-3
5.400000E-9	-5.693849E-3
5.450000E-9	-5.736672E-3
5.500000E-9	-5.794913E-3
5.550000E-9	-5.853153E-3
5.600000E-9	-5.906254E-3
5.650000E-9	-5.933662E-3
5.700000E-9	-5.926810E-3
5.750000E-9	-5.913106E-3
5.800000E-9	-5.890838E-3
5.850000E-9	-5.834310E-3
5.900000E-9	-5.758941E-3
5.950000E-9	-5.688710E-3
6.000000E-9	-5.615053E-3
6.050000E-9	-5.565377E-3
6.100000E-9	-5.561951E-3
6.150000E-9	-5.568803E-3
6.200000E-9	-5.563664E-3
6.250000E-9	-5.603062E-3
6.300000E-9	-5.680145E-3
6.350000E-9	-5.726395E-3
6.400000E-9	-5.743524E-3
6.450000E-9	-5.764080E-3
6.500000E-9	-5.758941E-3
6.550000E-9	-5.721256E-3
6.600000E-9	-5.683571E-3
6.650000E-9	-5.661303E-3
6.700000E-9	-5.639034E-3
6.750000E-9	-5.608201E-3
6.800000E-9	-5.577368E-3
6.850000E-9	-5.573942E-3
6.900000E-9	-5.627044E-3
6.950000E-9	-5.714404E-3
7.000000E-9	-5.801764E-3
7.050000E-9	-5.895977E-3
7.100000E-9	-6.002180E-3
7.150000E-9	-6.091253E-3
7.200000E-9	-6.146067E-3
7.250000E-9	-6.159771E-3
7.300000E-9	-6.127225E-3
7.350000E-9	-6.074123E-3
7.400000E-9	-6.022735E-3
7.450000E-9	-5.967921E-3
7.500000E-9	-5.902828E-3
7.550000E-9	-5.844588E-3
7.600000E-9	-5.796626E-3
7.650000E-9	-5.755515E-3
7.700000E-9	-5.728108E-3
7.750000E-9	-5.731533E-3
7.800000E-9	-5.757228E-3
7.850000E-9	-5.800051E-3
7.900000E-9	-5.860005E-3
7.950000E-9	-5.935375E-3
8.000000E-9	-6.015883E-3
8.050000E-9	-6.091253E-3
8.100000E-9	-6.146067E-3
8.150000E-9	-6.194030E-3
8.200000E-9	-6.240280E-3
8.250000E-9	-6.259122E-3
8.300000E-9	-6.245419E-3
8.350000E-9	-6.236854E-3
8.400000E-9	-6.243706E-3
8.450000E-9	-6.238567E-3
8.500000E-9	-6.212872E-3
8.550000E-9	-6.178613E-3
8.600000E-9	-6.146067E-3
8.650000E-9	-6.115234E-3
8.700000E-9	-6.074123E-3
8.750000E-9	-6.012457E-3
8.800000E-9	-5.933662E-3
8.850000E-9	-5.860005E-3
8.900000E-9	-5.808616E-3
8.950000E-9	-5.753802E-3
9.000000E-9	-5.705839E-3
9.050000E-9	-5.693849E-3
9.100000E-9	-5.729821E-3
9.150000E-9	-5.800051E-3
9.200000E-9	-5.890838E-3
9.250000E-9	-5.978198E-3
9.300000E-9	-6.055281E-3
9.350000E-9	-6.120373E-3
9.400000E-9	-6.159771E-3
9.450000E-9	-6.139216E-3
9.500000E-9	-6.104957E-3
9.550000E-9	-6.079262E-3
9.600000E-9	-6.021022E-3
9.650000E-9	-5.914819E-3
9.700000E-9	-5.813755E-3
9.750000E-9	-5.731533E-3
9.800000E-9	-5.637321E-3
9.850000E-9	-5.548248E-3
9.900000E-9	-5.488295E-3
9.950000E-9	-5.442045E-3
1.000000E-8	-5.392369E-3
1.005000E-8	-5.344407E-3
1.010000E-8	-5.330703E-3
1.015000E-8	-5.373527E-3
1.020000E-8	-5.450610E-3
1.025000E-8	-5.541396E-3
1.030000E-8	-5.647599E-3
1.035000E-8	-5.746950E-3
1.040000E-8	-5.808616E-3
1.045000E-8	-5.866857E-3
1.050000E-8	-5.955930E-3
1.055000E-8	-6.031300E-3
1.060000E-8	-6.036439E-3
1.065000E-8	-6.003893E-3
1.070000E-8	-5.979911E-3
1.075000E-8	-5.928523E-3
1.080000E-8	-5.806903E-3
1.085000E-8	-5.671580E-3
1.090000E-8	-5.587646E-3
1.095000E-8	-5.525979E-3
1.100000E-8	-5.426628E-3
1.105000E-8	-5.323851E-3
1.110000E-8	-5.289592E-3
1.115000E-8	-5.317000E-3
1.120000E-8	-5.328990E-3
1.125000E-8	-5.317000E-3
1.130000E-8	-5.342694E-3
1.135000E-8	-5.414638E-3
1.140000E-8	-5.496859E-3
1.145000E-8	-5.589359E-3
1.150000E-8	-5.709265E-3
1.155000E-8	-5.820607E-3
1.160000E-8	-5.883986E-3
1.165000E-8	-5.916532E-3
1.170000E-8	-5.969634E-3
1.175000E-8	-6.038152E-3
