Study Name	Tungsten_temperature_sweep
Sample Name	2024-05-17
Run Name	800C_spot1
Operator	Angus
Date	5/17/2024
Time	23:26
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	11:27:13 PM
	
Time	Amplitude
0.000000E+0	6.553744E-3
5.000000E-11	6.469810E-3
1.000000E-10	6.367033E-3
1.500000E-10	6.255691E-3
2.000000E-10	6.158053E-3
2.500000E-10	6.098100E-3
3.000000E-10	6.065554E-3
3.500000E-10	6.063841E-3
4.000000E-10	6.080970E-3
4.500000E-10	6.098100E-3
5.000000E-10	6.144349E-3
5.500000E-10	6.233423E-3
6.000000E-10	6.307079E-3
6.500000E-10	6.329348E-3
7.000000E-10	6.356755E-3
7.500000E-10	6.387588E-3
8.000000E-10	6.372172E-3
8.500000E-10	6.312218E-3
9.000000E-10	6.236849E-3
9.500000E-10	6.142636E-3
1.000000E-9	6.044998E-3
1.050000E-9	5.950786E-3
1.100000E-9	5.848009E-3
1.150000E-9	5.757223E-3
1.200000E-9	5.686992E-3
1.250000E-9	5.621899E-3
1.300000E-9	5.561946E-3
1.350000E-9	5.560233E-3
1.400000E-9	5.618474E-3
1.450000E-9	5.693843E-3
1.500000E-9	5.800046E-3
1.550000E-9	5.938795E-3
1.600000E-9	6.062128E-3
1.650000E-9	6.137497E-3
1.700000E-9	6.173469E-3
1.750000E-9	6.173469E-3
1.800000E-9	6.156340E-3
1.850000E-9	6.159766E-3
1.900000E-9	6.173469E-3
1.950000E-9	6.164905E-3
2.000000E-9	6.154627E-3
2.050000E-9	6.149488E-3
2.100000E-9	6.106664E-3
2.150000E-9	6.036433E-3
2.200000E-9	6.009026E-3
2.250000E-9	6.031295E-3
2.300000E-9	6.075831E-3
2.350000E-9	6.144349E-3
2.400000E-9	6.207728E-3
2.450000E-9	6.209441E-3
2.500000E-9	6.144349E-3
2.550000E-9	6.056989E-3
2.600000E-9	5.957638E-3
2.650000E-9	5.830879E-3
2.700000E-9	5.698982E-3
2.750000E-9	5.606483E-3
2.800000E-9	5.567085E-3
2.850000E-9	5.544817E-3
2.900000E-9	5.517410E-3
2.950000E-9	5.517410E-3
3.000000E-9	5.565372E-3
3.050000E-9	5.656158E-3
3.100000E-9	5.796620E-3
3.150000E-9	5.973054E-3
3.200000E-9	6.139210E-3
3.250000E-9	6.269395E-3
3.300000E-9	6.380736E-3
3.350000E-9	6.456106E-3
3.400000E-9	6.483513E-3
3.450000E-9	6.474949E-3
3.500000E-9	6.464671E-3
3.550000E-9	6.461245E-3
3.600000E-9	6.461245E-3
3.650000E-9	6.442403E-3
3.700000E-9	6.382449E-3
3.750000E-9	6.295089E-3
3.800000E-9	6.214580E-3
3.850000E-9	6.142636E-3
3.900000E-9	6.055276E-3
3.950000E-9	5.961064E-3
4.000000E-9	5.871990E-3
4.050000E-9	5.781204E-3
4.100000E-9	5.700695E-3
4.150000E-9	5.635603E-3
4.200000E-9	5.591066E-3
4.250000E-9	5.568798E-3
4.300000E-9	5.567085E-3
4.350000E-9	5.592779E-3
4.400000E-9	5.651020E-3
4.450000E-9	5.733241E-3
4.500000E-9	5.825741E-3
4.550000E-9	5.907962E-3
4.600000E-9	5.978193E-3
4.650000E-9	6.043285E-3
4.700000E-9	6.103238E-3
4.750000E-9	6.156340E-3
4.800000E-9	6.199164E-3
4.850000E-9	6.211154E-3
4.900000E-9	6.158053E-3
4.950000E-9	6.067266E-3
5.000000E-9	5.986758E-3
5.050000E-9	5.904536E-3
5.100000E-9	5.793194E-3
5.150000E-9	5.685279E-3
5.200000E-9	5.609909E-3
5.250000E-9	5.539678E-3
5.300000E-9	5.488289E-3
5.350000E-9	5.505419E-3
5.400000E-9	5.585928E-3
5.450000E-9	5.668149E-3
5.500000E-9	5.743519E-3
5.550000E-9	5.856574E-3
5.600000E-9	6.012452E-3
5.650000E-9	6.159766E-3
5.700000E-9	6.267682E-3
5.750000E-9	6.346477E-3
5.800000E-9	6.399579E-3
5.850000E-9	6.416708E-3
5.900000E-9	6.382449E-3
5.950000E-9	6.308792E-3
6.000000E-9	6.214580E-3
6.050000E-9	6.096387E-3
6.100000E-9	5.954212E-3
6.150000E-9	5.805185E-3
6.200000E-9	5.681853E-3
6.250000E-9	5.585928E-3
6.300000E-9	5.498567E-3
6.350000E-9	5.436901E-3
6.400000E-9	5.419771E-3
6.450000E-9	5.416345E-3
6.500000E-9	5.412920E-3
6.550000E-9	5.440327E-3
6.600000E-9	5.500280E-3
6.650000E-9	5.565372E-3
6.700000E-9	5.635603E-3
6.750000E-9	5.721251E-3
6.800000E-9	5.806898E-3
6.850000E-9	5.858287E-3
6.900000E-9	5.885694E-3
6.950000E-9	5.930230E-3
7.000000E-9	5.969628E-3
7.050000E-9	5.974767E-3
7.100000E-9	5.961064E-3
7.150000E-9	5.961064E-3
7.200000E-9	5.988471E-3
7.250000E-9	6.021017E-3
7.300000E-9	6.051850E-3
7.350000E-9	6.079257E-3
7.400000E-9	6.113516E-3
7.450000E-9	6.135784E-3
7.500000E-9	6.122081E-3
7.550000E-9	6.082683E-3
7.600000E-9	6.048424E-3
7.650000E-9	6.012452E-3
7.700000E-9	5.971341E-3
7.750000E-9	5.930230E-3
7.800000E-9	5.885694E-3
7.850000E-9	5.827453E-3
7.900000E-9	5.779491E-3
7.950000E-9	5.719538E-3
8.000000E-9	5.637316E-3
8.050000E-9	5.609909E-3
8.100000E-9	5.661297E-3
8.150000E-9	5.681853E-3
8.200000E-9	5.637316E-3
8.250000E-9	5.664723E-3
8.300000E-9	5.762361E-3
8.350000E-9	5.822315E-3
8.400000E-9	5.875416E-3
8.450000E-9	5.983332E-3
8.500000E-9	6.079257E-3
8.550000E-9	6.151201E-3
8.600000E-9	6.262543E-3
8.650000E-9	6.303654E-3
8.700000E-9	6.175182E-3
8.750000E-9	6.046711E-3
8.800000E-9	6.021017E-3
8.850000E-9	5.919953E-3
8.900000E-9	5.724676E-3
8.950000E-9	5.611622E-3
9.000000E-9	5.570511E-3
9.050000E-9	5.537965E-3
9.100000E-9	5.582502E-3
9.150000E-9	5.656158E-3
9.200000E-9	5.599631E-3
9.250000E-9	5.534539E-3
9.300000E-9	5.651020E-3
9.350000E-9	5.834305E-3
9.400000E-9	5.976480E-3
9.450000E-9	6.132359E-3
9.500000E-9	6.216293E-3
9.550000E-9	6.142636E-3
9.600000E-9	6.110090E-3
9.650000E-9	6.218006E-3
9.700000E-9	6.253978E-3
9.750000E-9	6.180321E-3
9.800000E-9	6.211154E-3
9.850000E-9	6.295089E-3
9.900000E-9	6.223145E-3
9.950000E-9	6.036433E-3
1.000000E-8	5.909675E-3
1.005000E-8	5.889120E-3
1.010000E-8	5.921666E-3
1.015000E-8	5.894259E-3
1.020000E-8	5.712686E-3
1.025000E-8	5.555094E-3
1.030000E-8	5.637316E-3
1.035000E-8	5.854861E-3
1.040000E-8	5.990184E-3
1.045000E-8	6.070692E-3
1.050000E-8	6.170043E-3
1.055000E-8	6.248839E-3
1.060000E-8	6.325922E-3
1.065000E-8	6.447541E-3
1.070000E-8	6.504069E-3
1.075000E-8	6.480087E-3
1.080000E-8	6.545180E-3
1.085000E-8	6.658234E-3
1.090000E-8	6.625688E-3
1.095000E-8	6.516059E-3
1.100000E-8	6.569161E-3
1.105000E-8	6.680503E-3
1.110000E-8	6.617123E-3
1.115000E-8	6.480087E-3
1.120000E-8	6.457819E-3
1.125000E-8	6.406431E-3
1.130000E-8	6.142636E-3
1.135000E-8	5.844583E-3
1.140000E-8	5.731528E-3
1.145000E-8	5.654446E-3
1.150000E-8	5.406068E-3
1.155000E-8	5.154264E-3
1.160000E-8	5.125144E-3
1.165000E-8	5.207366E-3
1.170000E-8	5.241625E-3
1.175000E-8	5.301578E-3
1.180000E-8	5.493428E-3
1.185000E-8	5.705834E-3
1.190000E-8	5.863425E-3
1.195000E-8	6.051850E-3
1.200000E-8	6.272820E-3
1.205000E-8	6.428699E-3
1.210000E-8	6.564022E-3
1.215000E-8	6.762724E-3
1.220000E-8	6.949436E-3
1.225000E-8	7.096749E-3
1.230000E-8	7.357118E-3
1.235000E-8	7.848735E-3
1.240000E-8	8.545905E-3
1.245000E-8	9.479463E-3
1.250000E-8	1.075904E-2
1.255000E-8	1.244801E-2
1.260000E-8	1.454294E-2
1.265000E-8	1.699246E-2
1.270000E-8	1.977429E-2
1.275000E-8	2.294839E-2
1.280000E-8	2.650619E-2
1.285000E-8	3.028495E-2
1.290000E-8	3.412710E-2
1.295000E-8	3.796240E-2
1.300000E-8	4.168292E-2
1.305000E-8	4.513452E-2
1.310000E-8	4.821612E-2
1.315000E-8	5.089003E-2
1.320000E-8	5.307747E-2
1.325000E-8	5.467222E-2
1.330000E-8	5.563662E-2
1.335000E-8	5.599462E-2
1.340000E-8	5.578907E-2
1.345000E-8	5.505935E-2
1.350000E-8	5.387056E-2
1.355000E-8	5.233062E-2
1.360000E-8	5.053888E-2
1.365000E-8	4.853130E-2
1.370000E-8	4.637469E-2
1.375000E-8	4.421124E-2
1.380000E-8	4.213343E-2
1.385000E-8	4.017895E-2
1.390000E-8	3.843688E-2
1.395000E-8	3.701171E-2
1.400000E-8	3.584862E-2
1.405000E-8	3.488080E-2
1.410000E-8	3.421960E-2
1.415000E-8	3.397979E-2
