Study Name	Tungsten_temperature_sweep
Sample Name	2024-05-17
Run Name	350C_spot1
Operator	Angus
Date	5/17/2024
Time	21:00
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	9:01:04 PM
	
Time	Amplitude
0.000000E+0	1.055175E-3
5.000000E-11	1.063739E-3
1.000000E-10	1.051749E-3
1.500000E-10	1.032906E-3
2.000000E-10	1.032906E-3
2.500000E-10	1.048323E-3
3.000000E-10	1.072304E-3
3.500000E-10	1.109989E-3
4.000000E-10	1.163090E-3
4.500000E-10	1.226470E-3
5.000000E-10	1.305265E-3
5.500000E-10	1.375496E-3
6.000000E-10	1.409755E-3
6.500000E-10	1.432024E-3
7.000000E-10	1.478273E-3
7.500000E-10	1.527949E-3
8.000000E-10	1.543365E-3
8.500000E-10	1.545078E-3
9.000000E-10	1.560495E-3
9.500000E-10	1.567347E-3
1.000000E-9	1.529662E-3
1.050000E-9	1.471421E-3
1.100000E-9	1.425172E-3
1.150000E-9	1.402903E-3
1.200000E-9	1.392626E-3
1.250000E-9	1.384061E-3
1.300000E-9	1.397765E-3
1.350000E-9	1.414894E-3
1.400000E-9	1.394339E-3
1.450000E-9	1.337811E-3
1.500000E-9	1.281284E-3
1.550000E-9	1.219618E-3
1.600000E-9	1.145961E-3
1.650000E-9	1.072304E-3
1.700000E-9	1.000360E-3
1.750000E-9	9.112868E-4
1.800000E-9	8.256393E-4
1.850000E-9	7.776767E-4
1.900000E-9	7.502695E-4
1.950000E-9	7.297141E-4
2.000000E-9	7.314271E-4
2.050000E-9	7.811026E-4
2.100000E-9	8.701760E-4
2.150000E-9	9.780919E-4
2.200000E-9	1.079156E-3
2.250000E-9	1.164803E-3
2.300000E-9	1.229896E-3
2.350000E-9	1.281284E-3
2.400000E-9	1.313830E-3
2.450000E-9	1.332673E-3
2.500000E-9	1.339524E-3
2.550000E-9	1.322395E-3
2.600000E-9	1.281284E-3
2.650000E-9	1.223044E-3
2.700000E-9	1.156239E-3
2.750000E-9	1.111702E-3
2.800000E-9	1.089434E-3
2.850000E-9	1.079156E-3
2.900000E-9	1.075730E-3
2.950000E-9	1.099711E-3
3.000000E-9	1.147674E-3
3.050000E-9	1.202488E-3
3.100000E-9	1.253877E-3
3.150000E-9	1.288136E-3
3.200000E-9	1.312117E-3
3.250000E-9	1.312117E-3
3.300000E-9	1.281284E-3
3.350000E-9	1.250451E-3
3.400000E-9	1.241886E-3
3.450000E-9	1.216192E-3
3.500000E-9	1.164803E-3
3.550000E-9	1.132257E-3
3.600000E-9	1.133970E-3
3.650000E-9	1.137396E-3
3.700000E-9	1.137396E-3
3.750000E-9	1.159665E-3
3.800000E-9	1.216192E-3
3.850000E-9	1.288136E-3
3.900000E-9	1.370357E-3
3.950000E-9	1.456005E-3
4.000000E-9	1.533088E-3
4.050000E-9	1.575911E-3
4.100000E-9	1.575911E-3
4.150000E-9	1.534801E-3
4.200000E-9	1.467996E-3
4.250000E-9	1.401191E-3
4.300000E-9	1.346376E-3
4.350000E-9	1.282997E-3
4.400000E-9	1.190498E-3
4.450000E-9	1.092860E-3
4.500000E-9	1.026054E-3
4.550000E-9	9.832307E-4
4.600000E-9	9.661012E-4
4.650000E-9	9.678142E-4
4.700000E-9	9.592494E-4
4.750000E-9	9.421199E-4
4.800000E-9	9.541106E-4
4.850000E-9	9.917955E-4
4.900000E-9	1.012351E-3
4.950000E-9	1.019203E-3
5.000000E-9	1.041471E-3
5.050000E-9	1.062026E-3
5.100000E-9	1.048323E-3
5.150000E-9	1.015777E-3
5.200000E-9	9.643883E-4
5.250000E-9	8.924444E-4
5.300000E-9	8.205005E-4
5.350000E-9	7.571213E-4
5.400000E-9	6.920292E-4
5.450000E-9	6.166594E-4
5.500000E-9	5.481414E-4
5.550000E-9	5.036047E-4
5.600000E-9	4.727716E-4
5.650000E-9	4.539292E-4
5.700000E-9	4.624939E-4
5.750000E-9	4.933270E-4
5.800000E-9	5.430026E-4
5.850000E-9	6.235112E-4
5.900000E-9	7.262882E-4
5.950000E-9	8.187875E-4
6.000000E-9	9.010091E-4
6.050000E-9	9.763789E-4
6.100000E-9	1.019203E-3
6.150000E-9	1.036332E-3
6.200000E-9	1.060313E-3
6.250000E-9	1.089434E-3
6.300000E-9	1.080869E-3
6.350000E-9	1.046610E-3
6.400000E-9	1.019203E-3
6.450000E-9	9.952214E-4
6.500000E-9	9.661012E-4
6.550000E-9	9.421199E-4
