Study Name	Tungsten_temperature_sweep
Sample Name	2024-05-17
Run Name	350C_spot4
Operator	Angus
Date	5/17/2024
Time	20:56
Sign	NEG
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	8:57:38 PM
	
Time	Amplitude
0.000000E+0	-5.281025E-3
5.000000E-11	-5.250192E-3
1.000000E-10	-5.207368E-3
1.500000E-10	-5.162831E-3
2.000000E-10	-5.104591E-3
2.500000E-10	-5.030934E-3
3.000000E-10	-4.965842E-3
3.500000E-10	-4.923018E-3
4.000000E-10	-4.904176E-3
4.500000E-10	-4.900750E-3
5.000000E-10	-4.912741E-3
5.500000E-10	-4.958990E-3
6.000000E-10	-5.041212E-3
6.500000E-10	-5.121721E-3
7.000000E-10	-5.167970E-3
7.500000E-10	-5.188526E-3
8.000000E-10	-5.195378E-3
8.500000E-10	-5.186813E-3
9.000000E-10	-5.185100E-3
9.500000E-10	-5.193665E-3
1.000000E-9	-5.190239E-3
1.050000E-9	-5.159406E-3
1.100000E-9	-5.123434E-3
1.150000E-9	-5.096026E-3
1.200000E-9	-5.073758E-3
1.250000E-9	-5.060054E-3
1.300000E-9	-5.054916E-3
1.350000E-9	-5.058342E-3
1.400000E-9	-5.082323E-3
1.450000E-9	-5.118295E-3
1.500000E-9	-5.138850E-3
1.550000E-9	-5.152554E-3
1.600000E-9	-5.178248E-3
1.650000E-9	-5.202229E-3
1.700000E-9	-5.214220E-3
1.750000E-9	-5.246766E-3
1.800000E-9	-5.299867E-3
1.850000E-9	-5.323849E-3
1.900000E-9	-5.325562E-3
1.950000E-9	-5.351256E-3
2.000000E-9	-5.380376E-3
2.050000E-9	-5.375237E-3
2.100000E-9	-5.354682E-3
2.150000E-9	-5.337552E-3
2.200000E-9	-5.310145E-3
2.250000E-9	-5.286164E-3
2.300000E-9	-5.291303E-3
2.350000E-9	-5.318710E-3
2.400000E-9	-5.356395E-3
2.450000E-9	-5.399219E-3
2.500000E-9	-5.419774E-3
2.550000E-9	-5.412922E-3
2.600000E-9	-5.399219E-3
2.650000E-9	-5.376950E-3
2.700000E-9	-5.316997E-3
2.750000E-9	-5.234775E-3
2.800000E-9	-5.154267E-3
2.850000E-9	-5.066906E-3
2.900000E-9	-4.974407E-3
2.950000E-9	-4.895611E-3
3.000000E-9	-4.837371E-3
3.050000E-9	-4.797973E-3
3.100000E-9	-4.789408E-3
3.150000E-9	-4.820241E-3
3.200000E-9	-4.878482E-3
3.250000E-9	-4.945287E-3
3.300000E-9	-5.008666E-3
3.350000E-9	-5.070332E-3
3.400000E-9	-5.138850E-3
3.450000E-9	-5.197090E-3
3.500000E-9	-5.224498E-3
3.550000E-9	-5.233062E-3
3.600000E-9	-5.246766E-3
3.650000E-9	-5.258757E-3
3.700000E-9	-5.248479E-3
3.750000E-9	-5.221072E-3
3.800000E-9	-5.205655E-3
3.850000E-9	-5.185100E-3
3.900000E-9	-5.142276E-3
3.950000E-9	-5.096026E-3
4.000000E-9	-5.063480E-3
4.050000E-9	-5.010379E-3
4.100000E-9	-4.924731E-3
4.150000E-9	-4.854500E-3
4.200000E-9	-4.825380E-3
4.250000E-9	-4.803112E-3
4.300000E-9	-4.782557E-3
4.350000E-9	-4.785982E-3
4.400000E-9	-4.816816E-3
4.450000E-9	-4.880195E-3
4.500000E-9	-4.970981E-3
4.550000E-9	-5.070332E-3
4.600000E-9	-5.178248E-3
4.650000E-9	-5.294729E-3
4.700000E-9	-5.387228E-3
4.750000E-9	-5.436903E-3
4.800000E-9	-5.471162E-3
4.850000E-9	-5.479727E-3
4.900000E-9	-5.431765E-3
4.950000E-9	-5.361534E-3
5.000000E-9	-5.308432E-3
5.050000E-9	-5.253618E-3
5.100000E-9	-5.185100E-3
5.150000E-9	-5.130285E-3
5.200000E-9	-5.094313E-3
5.250000E-9	-5.065193E-3
5.300000E-9	-5.070332E-3
5.350000E-9	-5.121721E-3
5.400000E-9	-5.190239E-3
5.450000E-9	-5.243340E-3
5.500000E-9	-5.282738E-3
5.550000E-9	-5.315284E-3
5.600000E-9	-5.334126E-3
5.650000E-9	-5.327275E-3
5.700000E-9	-5.296442E-3
5.750000E-9	-5.251905E-3
5.800000E-9	-5.190239E-3
5.850000E-9	-5.102878E-3
5.900000E-9	-5.003527E-3
5.950000E-9	-4.924731E-3
6.000000E-9	-4.854500E-3
6.050000E-9	-4.767140E-3
6.100000E-9	-4.678067E-3
6.150000E-9	-4.612974E-3
6.200000E-9	-4.566725E-3
6.250000E-9	-4.539318E-3
6.300000E-9	-4.539318E-3
6.350000E-9	-4.573577E-3
6.400000E-9	-4.628391E-3
6.450000E-9	-4.705474E-3
6.500000E-9	-4.806538E-3
6.550000E-9	-4.917880E-3
6.600000E-9	-5.037786E-3
6.650000E-9	-5.171396E-3
6.700000E-9	-5.313571E-3
6.750000E-9	-5.438616E-3
6.800000E-9	-5.529403E-3
6.850000E-9	-5.592782E-3
6.900000E-9	-5.635606E-3
6.950000E-9	-5.654448E-3
7.000000E-9	-5.633893E-3
7.050000E-9	-5.579078E-3
7.100000E-9	-5.498570E-3
7.150000E-9	-5.402644E-3
7.200000E-9	-5.298155E-3
7.250000E-9	-5.190239E-3
7.300000E-9	-5.084036E-3
7.350000E-9	-4.989824E-3
7.400000E-9	-4.924731E-3
7.450000E-9	-4.893898E-3
7.500000E-9	-4.888759E-3
7.550000E-9	-4.912741E-3
7.600000E-9	-4.970981E-3
7.650000E-9	-5.053203E-3
7.700000E-9	-5.143989E-3
7.750000E-9	-5.238201E-3
7.800000E-9	-5.325562E-3
7.850000E-9	-5.404357E-3
7.900000E-9	-5.467737E-3
7.950000E-9	-5.472875E-3
8.000000E-9	-5.406070E-3
8.050000E-9	-5.352969E-3
8.100000E-9	-5.323849E-3
8.150000E-9	-5.209081E-3
8.200000E-9	-5.030934E-3
8.250000E-9	-4.935009E-3
8.300000E-9	-4.885334E-3
8.350000E-9	-4.767140E-3
8.400000E-9	-4.654085E-3
8.450000E-9	-4.616400E-3
8.500000E-9	-4.577003E-3
8.550000E-9	-4.583854E-3
8.600000E-9	-4.727742E-3
8.650000E-9	-4.859639E-3
8.700000E-9	-4.880195E-3
8.750000E-9	-4.981259E-3
8.800000E-9	-5.198803E-3
8.850000E-9	-5.315284E-3
8.900000E-9	-5.337552E-3
8.950000E-9	-5.430052E-3
9.000000E-9	-5.527690E-3
9.050000E-9	-5.558523E-3
9.100000E-9	-5.639032E-3
9.150000E-9	-5.698985E-3
9.200000E-9	-5.555097E-3
9.250000E-9	-5.349543E-3
9.300000E-9	-5.320423E-3
9.350000E-9	-5.364960E-3
9.400000E-9	-5.363247E-3
9.450000E-9	-5.390654E-3
9.500000E-9	-5.400932E-3
9.550000E-9	-5.289590E-3
9.600000E-9	-5.245053E-3
9.650000E-9	-5.371811E-3
9.700000E-9	-5.428339E-3
9.750000E-9	-5.363247E-3
9.800000E-9	-5.447181E-3
9.850000E-9	-5.645883E-3
9.900000E-9	-5.666439E-3
9.950000E-9	-5.555097E-3
1.000000E-8	-5.519125E-3
1.005000E-8	-5.541393E-3
1.010000E-8	-5.546532E-3
1.015000E-8	-5.495144E-3
1.020000E-8	-5.308432E-3
1.025000E-8	-5.106304E-3
1.030000E-8	-5.121721E-3
1.035000E-8	-5.226211E-3
1.040000E-8	-5.162831E-3
1.045000E-8	-5.065193E-3
1.050000E-8	-5.102878E-3
1.055000E-8	-5.142276E-3
1.060000E-8	-5.147415E-3
1.065000E-8	-5.250192E-3
1.070000E-8	-5.376950E-3
1.075000E-8	-5.409496E-3
1.080000E-8	-5.459172E-3
1.085000E-8	-5.553384E-3
1.090000E-8	-5.539680E-3
1.095000E-8	-5.421487E-3
1.100000E-8	-5.347830E-3
1.105000E-8	-5.284451E-3
1.110000E-8	-5.143989E-3
1.115000E-8	-5.042925E-3
1.120000E-8	-5.060054E-3
1.125000E-8	-5.042925E-3
1.130000E-8	-4.907602E-3
1.135000E-8	-4.828806E-3
1.140000E-8	-4.933296E-3
1.145000E-8	-5.084036E-3
1.150000E-8	-5.131998E-3
1.155000E-8	-5.157693E-3
1.160000E-8	-5.287877E-3
1.165000E-8	-5.436903E-3
1.170000E-8	-5.469450E-3
1.175000E-8	-5.448894E-3
1.180000E-8	-5.483153E-3
1.185000E-8	-5.484866E-3
1.190000E-8	-5.363247E-3
1.195000E-8	-5.236488E-3
1.200000E-8	-5.193665E-3
1.205000E-8	-5.166257E-3
1.210000E-8	-5.159406E-3
1.215000E-8	-5.281025E-3
1.220000E-8	-5.525977E-3
1.225000E-8	-5.860002E-3
1.230000E-8	-6.379026E-3
1.235000E-8	-7.143002E-3
1.240000E-8	-8.097115E-3
1.245000E-8	-9.222523E-3
1.250000E-8	-1.057061E-2
1.255000E-8	-1.213454E-2
1.260000E-8	-1.383207E-2
1.265000E-8	-1.556729E-2
1.270000E-8	-1.731450E-2
1.275000E-8	-1.913194E-2
1.280000E-8	-2.099220E-2
1.285000E-8	-2.275825E-2
1.290000E-8	-2.438727E-2
1.295000E-8	-2.592721E-2
1.300000E-8	-2.730956E-2
1.305000E-8	-2.842983E-2
1.310000E-8	-2.932913E-2
1.315000E-8	-3.005713E-2
1.320000E-8	-3.054533E-2
1.325000E-8	-3.070120E-2
1.330000E-8	-3.051107E-2
1.335000E-8	-3.002630E-2
1.340000E-8	-2.931714E-2
1.345000E-8	-2.839215E-2
1.350000E-8	-2.724104E-2
1.355000E-8	-2.592550E-2
1.360000E-8	-2.453972E-2
1.365000E-8	-2.311626E-2
1.370000E-8	-2.171507E-2
1.375000E-8	-2.047832E-2
1.380000E-8	-1.948309E-2
1.385000E-8	-1.872940E-2
1.390000E-8	-1.827033E-2
1.395000E-8	-1.816241E-2
1.400000E-8	-1.830630E-2
1.405000E-8	-1.862491E-2
1.410000E-8	-1.919361E-2
1.415000E-8	-1.999527E-2
1.420000E-8	-2.082605E-2
1.425000E-8	-2.161914E-2
1.430000E-8	-2.246020E-2
1.435000E-8	-2.324645E-2
1.440000E-8	-2.381857E-2
1.445000E-8	-2.424852E-2
1.450000E-8	-2.462023E-2
1.455000E-8	-2.481893E-2
1.460000E-8	-2.477440E-2
1.465000E-8	-2.459282E-2
1.470000E-8	-2.429820E-2
1.475000E-8	-2.379802E-2
1.480000E-8	-2.308029E-2
1.485000E-8	-2.222895E-2
1.490000E-8	-2.127655E-2
1.495000E-8	-2.022994E-2
1.500000E-8	-1.912509E-2
1.505000E-8	-1.800653E-2
1.510000E-8	-1.693251E-2
1.515000E-8	-1.596127E-2
1.520000E-8	-1.515104E-2
1.525000E-8	-1.458748E-2
1.530000E-8	-1.428943E-2
1.535000E-8	-1.420721E-2
1.540000E-8	-1.435966E-2
1.545000E-8	-1.479475E-2
1.550000E-8	-1.544396E-2
1.555000E-8	-1.620965E-2
1.560000E-8	-1.710381E-2
1.565000E-8	-1.810074E-2
